i want to leave you with one last thought .	我想給你們一個想法 。
in fact , the fda commissioner recently used the term " epidemic " to describe ecigarette use in the us .	事實上 , 法國委員最近用 「 醫學 」 的詞詞來描述 「 醫學雜誌雜誌雜誌雜誌雜誌用在美國使用的詞語 。
according to world bank estimate , one trillion dollars is paid in bribes every year , worsening the condition of the already worse off .	根據世界銀行最糟的估計 , 一年每年每年每年每年 , 最糟糕的是 , 減少了世界上最糟糕的情況 。
if you think nursery , kindergarten , first years of school are just dedicated to take away the children , to make them used to staying long hours away from their family .	如果你想想護士 , 一開始 , 第一年 , 學校正準備要離開孩子 , 第一年 , 開始讓他們離開家人 , 用他們家長遠遠遠遠離家 。
in " the descent of man , " charles darwin wrote a great deal about the evolution of morality where did it come from , why do we have it .	在 「 慈善 」 的描述中 , 書寫了一個很棒的關於道德的革命 , 來源於道德的革命 , 為什麼我們有它 。
so if you go back about two and a half billion years , the earth was this big , sterile hunk of rock with a lot of chemicals floating around on it .	所以如果你回到250億年 , 地球是這個巨大的 , 海洋是很大的 , 許多化學物質在它周圍繞著許多化學物質 。
or for instance , the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on .	舉例來說 , 為什麼暴力變得越來越常見 , 因爲暴力變得越來越常見 , 是因為人們被感染了 。
and he happened to tell me about a conference he'd just returned from in israel , where they were talking about a new type of gamma detector .	他發生了我剛剛剛剛剛提到他剛剛剛剛剛剛提到的新星系 , 他們在談論一個新星系的新星系 。
i inspected the solar panels on our roof . one of my challenges as a pilot is to land the drone on our basketball hoop .	我尊敬我們在屋頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂頂的挑戰之一 。
it takes minutes for anybody to learn what these patterns represent here , but years of experience in cyber to learn what those same patterns represent in ones and zeros .	花了幾分鐘的時間去學習這些圖案 , 但在網路berberberberberberberberberberberberber的經驗 。
the rule of thumb used to be that 80 percent of a newspaper's revenue came from pricy print ads and classifieds .	消費的規則是80%的報紙 , 80%的資金來自私人印刷印刷和課程的規則 。
but while fair officials worried about the pigs , the maryland department of health was concerned about a group of sick fairgoers .	但當公平管理的議題 , 關於豬的婚姻是健康的 。
though h . m . spent most of his life forgetting things , he and his contributions to our understanding of memory will be remembered for generations to come .	雖然 , 大部分他的人生都為了取得 , 他和他的記憶 , 大部分的貢獻會記得 , 他和他的記憶會被記住 。
i found a brilliant aeronautical engineer who designs sails for america's cup racing yachts named peter heppel .	我發現一名很棒的工程師 , 為美國設計衛星工程師 , 為 「 彼得教堂 」 的名字 。
she actually went and spoke to an engineering department in afghanistan and told the head of the department the difference between ac and dc .	其實她去了工程師 , 向一位工程師和工程師說 , 在阿富汗之間的差別 。
during the hurricane , you had msnbc posting about the hurricane on their blog , updating it frequently .	在颶颶風時 , 你有nbb在他們的邏輯 , 直接在他們的邏輯上 , 將它放棄了 。
many of these crystals have signature shapes— take this cascade of pointed quartz , or this pile of galena cubes .	許多這些晶體都有訊號 。
so what we begin to do is say , " i'm going to lean to the mac os x and let the mac os xi come out in a couple of years . "	所以我們開始做的事是: 「 我將將將將要送到數學和數學學家 , 給數學 , 幾年來 , 數學學家來到幾年內 。 」
because it's this fearless and honest expression of pure celebration and joy , and it's a sound they have not forgotten how to make .	因為它是這種恐懼和喜悅的表達 , 聽起來很害怕 , 聽起來聽起來很不適合 。
the rock that kanzi is using is extremely hard and ideal for stone tool making , but difficult to handle , requiring great skill .	kiiiiiiiiiiiiiiiiiiiiiiiii是非常困難的技巧 。
it's still ugly to this day , but in my experience , it is really , really hard to find an economist under 40 who still has that kind of way of seeing the world .	今日仍然很難找到一個經濟學家 , 但在我的經驗中 , 很難找到一個經濟學家的經濟學家 , 真的很難找到世界的經濟學家 。
now of course , your head would be squeezed and stretched unhelpfully , so you might have trouble understanding what's going on .	當然 , 你的頭腦會被特定的不可思議 , 所以你可能會知道發生什麼事 。
so i want to show you some new work , and this is based on an idea i had just a few months ago , so this is actually the first time i've shown it to a public audience .	所以我想要給各位看一些新的工作 , 這是我剛剛剛剛剛剛剛剛剛剛剛展示的 , 這是我第一次在公共觀眾的觀眾 。
the reason is the reason i felt worse is that with all of these options available , my expectations about how good a pair of jeans should be went up .	原因是 , 我覺得最糟的是這些選項的理由 , 我期待的期待 , 關於猶太人應該要走 。
when public sector debt is low , governments don't have to choose between investing in education and health and paying interest on that debt you owe .	當公共部落格很低時 , 政府不需要在教育和健康和付付錢 , 提供給你機會 , 給予你看不知 。
and what's become increasingly clear to me is that we're talking about news stories about africa ; we're not really talking about african narratives .	對我來說 , 很明顯的是 , 我們談的是非洲的故事 , 關於非洲的故事 , 我們不真的談論非洲敘事 。
actually , i read this great quote the other day , which was , " style makes you feel great , because it takes your mind off the fact that you're going to die . "	事實上 , 我讀了這個很棒的句子 , 說: 「 壓力讓你覺得很棒 , 因為你會把你的腦袋吃掉 。 」
somebody looks at it they can immediately see highlighted in red all of the changes that took place to see , ok , well , these words have changed , things like this .	有人在看 , 他們可以看到高速的變化 , 看看這些字母的改變 , 好 , 這些字字字字就改變了 , 好像這樣 , 這些字詞已經改變了 。
in 1995 , illegal drugs were a $400 billion business , representing eight percent of world trade , roughly the same as gas and oil .	1995年 , 非法藥物是400億億美元的商業 , 代表世界貿易和石油的八百分之八十 。
over and over again , i'd see how this simple act of being interviewed could mean so much to people , particularly those who had been told that their stories didn't matter .	同樣地 , 我看到這個簡單的行動 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 尤其是 , 我發現他們的故事並不重要 。
we know the great lines , we know the great moments , we know what we're not going to share , and the point of this was not to embarrass anybody .	我們知道最偉大的時刻 , 我們知道我們不願意分享什麼 , 而這不是要分享的 , 而這不是要分享的 。
in her book , " woman at point zero , " she wrote , " life is very hard , and the only people who really live are those who are harder than life itself . "	在她的書中 , 「 女士 , 她寫了 「 人生很艱辛 , 人生中最難 , 唯一活在人生中 , 只有一個人生活在自己身上 。 」
but while romance is a common thread in her work , austen dismissed the sentimental style of writing so popular at the time .	但 , 在她的工作中 , 一位常見的句子 , 一句話被寫作的句子 , 寫了一篇文字的句子 。
we need to acknowledge that sustainable security builds on a foundation of human rights , builds on promoting and respecting human rights .	我們需要承認永續性安全的知識 , 建立一個人類權利的基礎 , 建立在人類權利的基礎上 , 建立了人類權利 。
it is this lens that is the key to the eye's adaptability , changing its curvature to adapt to near and far vision .	這是在眼睛的關鍵 , 改變了它的關鍵 , 改變它的能力 , 將它轉移到附近 , 轉移到近和農業 。
rumi has another story about three men , a turk , an arab and and i forget the third person , but for my sake , it could be a malay .	俄羅斯有另一個故事關於三個男人 , 阿拉克和我忘了第三個人 , 但我忘了我的假設 。
now , for as interesting and remarkable a part of the plant as cbd is , it actually makes up a really tiny portion of the commercial market .	有趣的是 , 對於商業市場的一部分很有趣 , 它會讓一個非常小的報告 , 其實是商業市場市場的一部分 。
if you put shame in a petri dish , it needs three things to grow exponentially: secrecy , silence and judgment .	如果你把焦慮放在一個和判斷中 , 它需要三件事:秘密、監控、判斷、監控、監控、判斷、判斷、判斷、判斷 。
we've developed chemistry that goes into the pile of dust , into the pile of nanoparticles , and pulls out exactly the ones we need .	我們開發了化學物質的化學物質 , 進入奈米粒子中 , 進入奈米粒子的分子 , 正是我們需要的 。
dawonta white: we was wearing black with hoodies because trayvon martin , when he was wearing his hoodie , he was killed .	丹尼亞:我們穿著黑色的黑色 , 因為我們穿著黑色的黑色 , 是因為他穿著他的衣服 , 他殺了他的熱情 , 他被殺了 。
what she and her team have done is miniaturize that whole microscope into this $10 part , and it fits on the end of an optical fiber .	她和她的團隊做了一些微小的小小小部分 , 將整個小小小的小小小小小組合起來 。
so , this is not the shower effect , when you're in the shower and all of a sudden , a new idea pops out of the shampoo bottle .	所以 , 這不是展示者的效果 , 當你在播放時 , 突然間 , 新點子的新點子 , 新點子就出了 。
so i encourage us to embrace this idea as a community , which is the thing which in time may grow us towards as opposed to away from our own humanity .	所以 , 我鼓勵我們去慶祝這個想法 , 就是當當當當一個社區 , 可能我們會向我們走向人類的身分 。
i , on the other hand , i still have erotic fantasies with antonio banderas — — and my poor husband has to put up with it .	我在另一方面 , 我仍然有機會和華盛頓的東岸 , 我最窮的丈夫必須帶著它 。
and congressman markey asks , you know , " is it going to take a submarine ride to see if there are really oil plumes ? "	國會馬遜問: 「 你知道嗎 ?
but did you know that only two percent of that funding went to rebuild haitian public institutions , including its health sector ?	但你知道 , 只有兩百分之二的基金會 , 包括基金的公共衛生機構 , 包括健康的影響 ?
more underrepresented characters in terms of race and ethnicity , and most importantly , more women working behind the camera in key production roles .	更重要的是種種種族的角色 , 最重要的是 , 最重要的是 , 最重要的是 , 最重要的是 , 最重要的是 , 最重要的是 , 在關鍵的生產角色 。
what i found is that in the smallpox eradication programme people of all colors , all religions , all races , so many countries , came together .	我發現在小盒子裡 , 小型的宗教計畫 , 所有國家都聚在一起 , 全國各國各國各國各地都有種族 , 全國各國各國各國各國各地都一起 。
you may see 50 , 100 , 200 things on a shelf as you walk down it , but i have to work within that domain , to ensure that it gets you there first .	你可能會看到5000000件事情 , 我必須確保你走下去 , 但我必須確保它會讓你走到那裡 。
so the basic idea was these would be new school libraries for new york schools , and so the idea is that it's a new thing , a new idea that needs a new name .	所以基本的想法是 , 這些會是紐約學校的書館館館 , 所以這個想法是新學院 , 新點子需要一個新的名字 。
but they can also rate countries , and these ratings are called sovereign ratings , and i would like to focus in particular on these sovereign ratings .	但他們也可以策略國家 , 這些種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種種族群 , 我希望專注在這些社區中 。
revolutionary love is the choice to enter into labor for others who do not look like us , for our opponents who hurt us and for ourselves .	革命的選擇是要讓其他人不喜歡我們 , 去找我們 , 對我們來說 , 對我們來說 , 為我們 , 為我們 , 為我們提供我們 , 為我們為自己提供我們 。
this is european space agency mars express , image of a crater on mars and in the middle of the crater we have liquid water , we have ice .	這是歐洲太空總署的太空船 , 圖像在火星上 , 我們有液體 , 我們有液體 , 我們有液體 。
highconflict marriages , for example , without much affection , turn out to be very bad for our health , perhaps worse than getting divorced .	舉例來說 , 高效婚姻 , 舉例來說 , 比我們健康來說 , 更糟糕 , 也許更糟糕 。
in it , he openly mocked kleon , ending with kleon’s character working as a lowly sausage seller outside the city gates .	在這個地方 , 他開開開了konon , 用konkon的角色 , 作為一個很低的銷售員 。
a definition that cares about the intentions of abusers more than the harms to the abused that definition of racism is racist .	照護照護的定義是種族主義的定義 , 對於種族主義的定義是種族主義者 。
whether it's our thoughts speeding up or slowing down , eating our emotions or not at all , difficulty sleeping or just getting out of bed .	不論是 , 我們的思想會散播或慢慢慢 , 吃我們的情緒 , 吃我們的情緒 , 很難睡眠 。
moments later , a teacher ran through the same doors we'd just entered yelling for everyone to get under the tables ; that somebody had a gun .	一刻 , 一位老師在同一個小門上 , 我們只是在鼓勵每一個人 , 有人有槍枝 , 有人有槍枝 。
there are only two base words in all of english that have the letters " doub " : one is doubt , and the other is double .	在所有英語中 , 只有兩種字字詞 , 字母 「 狗 」 的字詞: 「 狗 , 另一則是 「 狗 」 , 另一則是 「 狗狗 。
you’re overseeing the delivery of crucial supplies to a rebel base deep in the heart of enemy territory .	你已經經歷過非常重要的突破 , 來對敵人的心心心心心心深深深深深 。
so if you're waiting for paul ryan and the republicans in congress to flake away , it's going to take a little while .	所以如果你等待巴黎和國會的共和黨黨黨黨 , 將要花點點點點點點點點點點時間 。
however , i believe that the most important thing we do as archaeologists is acknowledge that past people existed and lived lives worth learning about .	然而 , 我相信 , 我們最重要的是 , 過去學家最重要的是過去的知識 , 過去的知識是人類存在的知識 。
so this was a problem , and peter dodson pointed this out using some duckbilled dinosaurs then called hypacrosaurus .	所以 , 這是一個問題 , petersonsonsonsonsonsonsonsonsonsonsonson在使用一些被稱作物理學 。
and i think one of the positive things at the moment is you've got sergey and larry from google , for instance , who are good friends .	我認為 , 在這個時刻 , 你有最正面的東西之一就是你從谷歌、谷歌、google、智慧、誰都很好 , 他們是好的朋友 。
but what i want you to remember is if you want to improve your executive function in some aspect of your life , don't look for quick fixes .	但我希望你們能記得 , 如果你想要改善你的生命 , 不要去看你人生中的某些角色 。
so you might have a graphical countdown clock , or they would have a line of asterisks that would fill out from left to right on a screen .	所以 , 你可能有一張圖表 , 或者他們會從左邊走出一條行星 , 可以從左邊到左邊 。
i dressed up as my favorite tv show character , carrie bradshaw , thinking my friends would get a kick out of it .	我在最喜歡的電視節目中 , 卡克克斯頓的卡斯頓 , 想想我的朋友會找到一技巧的技巧 , 想我朋友會得到一技巧 。
but if you look into the eye of consciousness , that single eye you can see , i'm looking down , but let me tell you how i felt at that point .	但如果你仔細看意識的眼睛 , 只有你眼睛的眼睛 , 請我告訴你們 , 看看我如何感受到這個點點 。
the social result is that today's zipcar has 100 , 000 members driving 3 , 000 cars parked in 3 , 000 parking spaces .	社會的結果是今天的三萬名汽車車開車 , 000輛汽車車車開車 , 開開了3萬輛車車 。
now , i invented my own form of the zoetrope , which removes the drum and replaces the slits with a video camera .	我發明了我自己的形式 。
and you see them blown up into different shapes , and then you can press your finger on them to see that they're a little bit malleable as they are .	你可以看到它們是不同的形狀
so there you have it the story of the mole , avogadro , basketballs , and how to buy salami at the grocery store .	所以 , 你有它的分子 , 進化石球的故事 , 克里巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴巴斯 , 如何購買玻璃 。
physics homework requires taking breaks , and wikipedia was relatively new , so i took a lot of breaks there .	物理學院需要突破破破破破破 , 維基百科醫師和維基百科醫師 , 我花了很多突破 。
anybody who has an internet connection and the will to learn can access these great courses from excellent universities and get a credential at the end of it .	任何人都有網路連結 , 會從探索這些偉大的大學取得這些偉大的知識 。
i shared my nursery with other embryos and juveniles , from clams and crabs to sea urchins and anemones .	我和其他的胚胎分享我的護士 , 來自伊斯蘭和西蘭的橋樑 , 來到海岸 , 到海灘和石頭 。
so my first message for you is that domestic violence happens to everyone all races , all religions , all income and education levels .	我的第一個訊息是 , 極端的暴力暴力 , 都會發生在所有種族暴力 , 所有宗教、教育、教育等等等 。
he thanks you profusely , and decides to celebrate your victory with a cup of tea from his latest contraption . . .	他非常謝謝你 , 決定要把你的村莊放到最早的牙齒中 , 由他最早的交流 。
it's really like an easy street for bacteria , with the occasional interruption of the unintended forced rush to the exit .	這真的很喜歡細菌的街道 , 與未知的聯合國之間的聯合國之間的衝突 。
i'm extremely excited to be given the opportunity to come and speak to you today about what i consider to be the biggest stunt on earth .	我非常興奮的是 , 給予機會成為地球最大的機會 , 來談論我今天所認為的是地球上最大的階段 。
this response has evolved from the physiological mechanism designed to make sure we can survive in a crisis .	這回應來自物理學學學院的發明 , 確保我們能在危機上存活下來 , 確保我們能在危機 。
i'm a journalist , so i like to look for the untold stories , the lives that quietly play out under the scream of headlines .	我是個記者 , 所以我想要去尋找未知的故事 , 那些很快的人生 , 很快的人生在線上玩耍的人生 。
the time to speak up in support of all of those who peacefully challenge fundamentalism and terrorism in their own communities is now .	時間來談所有和平等主義的支持 , 他們的社會和恐怖主義的支持是現在的 。
but regardless of when you acquire additional languages , being multilingual gives your brain some remarkable advantages .	但 , 當你需要加入傳統語言時 , 肌肉會讓你的大腦 , 肌肉會讓你的腦部有能力的優勢 。
or if you're a paraplegic i've visited the folks at berkeley bionics they've developed elegs .	或者 , 如果你是柏林的悖論 。
we're very lucky in ireland , we have plenty of basking sharks and plenty of opportunities to study them .	我們在墨西哥非常幸運 , 我們有許多銀行銀行銀行銀行的機會 , 去研究他們 。
buzz aldrin quickly realized his mistake— he’d inadvertently flipped the rendezvous radar switch .	布魯斯很快地意識到他的錯誤 , 他的誤解了他的錯誤 , 將他的誤解解解 。
as it turns out , computers are rapidly getting better at image recognition thanks to machine learning algorithms , such as neural networks .	結果發現 , 電腦正在學習演算法上學習演算法 , 機器學習演算法 , 像是神經網路學習演算法 。
imagine your face and your name above everything you've put into that box , and you're going to realize you trust google more than any entity in your history .	想像你的臉和你的名字 。
ask yourselves this: how can 50 percent of the american population be financially illiterate in a nation driven by financial prosperity ?	請請請你們看:美國人口人口人口數50%的美國人口是金融企業家 ?
it was striking to me because it featured a young black girl , probably around 12 years old , looking studiously at some physics equations .	對我來說 , 因為它在十二歲的時候 , 大約在12歲的時候 , 看著一些很年輕的黑女孩 , 看著一些物理的平衡 。
one mango , two mangoes , three mangoes , 10 , 000 mangoes , 100 , 000 mangoes it's still more mangoes you can eat before they rot .	其中一個人 , 兩個人 , 三千個人 , 三千個人工程程師 , 還算算算你在路上吃之前吃的演算法 。
and it's been repeated in all kinds of walks of life since then , and it proves the same thing over again , that the people around you matter , and environment is everything .	從此之後 , 所有生命都被複製出來 , 同時也證明了同樣的事 , 在你周圍的人們都很重要 , 環境就是所有人 , 環境都是一切 。
at the end of the day , perhaps people won't feel the need to buy and use a gun when they all equally feel safe , healthy , respected and cared for .	在一天結束結束時 , 人們不會覺得需要購買和槍枝 , 用槍枝來買槍枝、尊重、尊重、尊重、尊重、尊重、尊重 。
i had been tremendously invigorated by the knowledge and creativity that i found in that country , which had 60 percent landlessness but amazing creativity .	我非常非常非常感謝 , 由我國家知識和創意 , 我發現我在這個國家中找到了60%的創意 。
and why is it that we keep hearing phrases like , " life's too short for farmed fish , " or , " wildcaught , of course ! "	為何我們一直聽過像 「 生命太短了 , 生命太短了 ! 」 或 「 野生動物太短了 ! 」
as for convictions , out of an estimated 5 , 700 convictions in 2013 , fewer than 500 were for labor trafficking .	根據估計 , 到2013年 , 約有700個會議 , 在2013年 , 超過500人為勞工工工工資金 。
and i think one of the greatest global examples we have of someone who didn't no one gave her power is the 16yearold girl called greta thunberg .	我認為最偉大的全球最棒的例子是我們沒有人給予她權力的人之一是16歲的女子 。
if a mach 20 glider takes 11 minutes and 20 seconds to get from new york to long beach , a hummingbird would take , well , days .	如果20公斤20分鐘 , 請從紐約到20秒到20秒到紐約 , 一位丈夫會從紐約到紐約 , 丈夫會帶著 , 丈夫會花了11分鐘 。
they want to learn what stuff costs , find out how to argue a bill , help us solve this problem that's hurting them and their friends and families .	他們想要學習的成本 , 找到這些問題 , 幫助我們解決這個問題 , 幫助我們解決這個問題 , 幫助我們解決問題 , 幫助我們解決問題 , 幫助我們解決問題 , 幫助我們解決問題 , 幫助我們解決問題 , 幫助我們解決問題 。
in a way , that is the story of the settling of the americas , the supposedly inexhaustible frontier to which europeans escaped .	在某種程度上 , 這是美國的建議故事 , 應該是歐洲的前景故事 , 歐洲的前景是歐洲的前景 。
one of my favorites was this painting i did of florida after the 2000 election that has the election results rolling around in the water .	我最喜歡的其中一幅畫是我在2000年所做的其中一幅畫出的衝突結果在水裡發生的反應 。
scientist use insects to make fundamental discoveries about everything from the structure of our nervous systems to how our genes and dna work .	科學家用昆蟲來製造基本基本的基礎 , 來製造我們神經系統的結構 , 來製造基因和dna的結構 。
so , you know , if you want to become more compassionate , you visit sick people in the hospital , and you will become more compassionate .	所以 , 如果你想要變得更複雜 , 你願意成為醫院的病人 , 坐在醫院裡 , 你就會變得更複雜 。
and turned up the other way , the people who are retirement age goes up very , very fast , as the baby boomers get to retirement age .	轉換了另一種方式 , 那些退休年齡的抗爭者會變得非常快 , 身為嬰兒的老闆 。
if we slow the disease , we may have more of a benefit on patient survival , patient outcome , how they feel , than if we shrink the disease .	如果我們慢慢慢的疾病 , 我們可能有更多的感染病患 , 病人會感受到疾病的感覺 , 比我們害怕疾病的疾病 。
and each time i tried to read those books called " the feminist classics , " i'd get bored , and i really struggled to finish them .	每次我嘗試閱讀這些書 , 叫做 「 女權主義課堂課程 」 , 我真的很掙扎 , 我真的掙扎了他們 。
and coming back to the car , i always used to say that the car is like your motherinlaw: you have to have good relationship with her , but she cannot command your life .	回到車上 , 我總是想說 , 汽車是你母親的關係 , 但她不需要和她的關係 。
so it creates , in essence , an artificial cavity that is right next to both the bone but also this really rich layer of stem cells .	所以它創造了 , 在實體中 , 一篇文章的文章 , 正確地 , 這真的很令人興奮 。
if a woman has to get ready for business meeting , she has to worry about looking too feminine and what it says and whether or not she will be taken seriously .	如果一位女子必須準備好好好 , 她必須要擔心太少了 , 說 , 不論她會被逮捕 。
it's just like this whole experience is just , like , really amazing , and i'd like to capture that for , like , instagram and my tumblr .	就像這整個體驗一樣 , 很棒 , 我喜歡捕捉這類經驗 , 像是 , 想像 , 想像一下 , 想像一下 , 像是 , 想像力和我的腫瘤 。
these are people who had run out of options , and by all traditional methods they had , they were like modernday lazarus cases .	這些人在選舉的選項上跑出選舉 , 都像現代人士一樣 , 他們都喜歡現代的案例 。
how long a delay do you think we had to add in order to nullify the inhibitory effect of knowing that faculty would see your answers ?	你認為我們要如何解決問題呢 ?
so robert wright i don't know , i felt like if there was anyone that helen needed to give antidepressants to , it might have been him .	所以 , 我不知道 , 我覺得如果有任何人都需要給抗憂鬱症 , 可能有任何人都需要給予抗憂鬱症 。
and all it takes is a broom closet or a back room or a fire escape , and danny's handmedown jeans are gone .	所有東西都要靠近近或一間火星或火星的火星 , 丹尼的猶太太太人都沒用 。
now , i know some of you are thinking , global capital markets , positive social change , not usually in the same sentence or even the same paragraph .	我知道你們在想 , 全球資本市場市場 , 全球資本市場 , 通常是相同的 。
picking your family is about consciously choosing who and what you want rather than just making it work or killing time with whoever happens to be choosing you .	選擇你家的家庭 , 很嚴肅地去選擇誰 , 不僅是為了去做什麼 , 不僅是為了選擇你 。
and i received an email from an editor at random house with a subject line , " nice work ! " exclamation point .	我收到一封電子郵件的一封封郵件 , 用一封封郵件 , 說: 「 好的工作 ! 」
a tiny subset of them choose a profoundly nihilistic route , which is they die in the act of killing as many people as possible .	其中一小小小的主題 , 選擇了一條很棒的路徑 , 他們死於許多人 , 殺死了許多人 。
there are a lot of gardeners out there that would be interested in scaling up their production if they could , if they had a financial incentive .	有很多花園 , 如果他們能在螢幕上很感興趣 , 如果他們有財富的金屬 , 如果他們有財務的資金 。
now , try to imagine 40 , 50 films wrapped , distributed , every week in the streets of lagos , nigeria and west africa .	現在 , 試圖想像40 , 50部電影的街道 , 每個禮拜都在拉哥的街道上 , 奈及利亞和西班的街道 , 全是南部的街道 , 奈及利亞 。
a high degree of interconnectivity can be bad for stability , because then the stress can spread through the system like an epidemic .	國際網路的高度可能是很糟糕的 , 因為壓力壓力可以在系統上傳播 。
and this is one of hundreds of ways in which this typeface was designed to look geometrically perfect , even though it's mathematically not .	這類型的數百種方式是設計的 , 基本上這類型的 。
i can't take credit for christopher's journey to success , but i certainly did my part to keep him on the path .	我不能為基督徒的旅程 , 但我肯定我的一部分 , 但我肯定我要讓他保留在路上 。
in the year 2013 , president chavez died , and i had to think about what to draw as the cartoon of the day at " el universal . "	在2013年 , 總統在2013年 , 我必須要想想 , 每天在《大學大學的汽車》的漫畫 。
only we're not living with each other ; our crazy selves are living with each other and perpetuating an epidemic of disconnection .	我們不只生活在彼此 , 我們的瘋狂是與彼此之間的 。
so we had some good ideas: we took old automobile windshields , put paper behind them and created the first alternative to the whiteboard .	所以我們有一些好想法:我們把舊的汽車贏得 , 把他們放到白板上 , 用在白板上 , 創造了第一種演示 。
and like so much of africa's relationship with enlightenment europe , it involved appropriation , denigration and control of the continent .	就像在非洲的關係 , 許多非洲的關係 , 參與了應用程式 , 移民和控制 , 移民和控制 。
and it also suggests that there is something not only in young mouse plasma , but in young human plasma that has the capacity to help this old brain .	這也建議不僅在年輕的現場 , 但在年輕的平台上 , 年輕人腦袋裡有能力幫助這個老老鼠的腦袋 。
there's a very vibrant debate going on on campus now over whether they should have an honor code , and if so , what it should look like .	現在有個很棒的描述 , 現在他們是否應該有一間房子 , 看看他們應該有一間房子 , 看看他們應該要怎麼樣 。
so he decided he didn't need the opiates anymore , he didn't need the mdma anymore , and he was dropping out of the study .	所以他決定他不需要吸菸任何氣體 , 他不需要去研究 。
you have desires , maybe for a cookie , maybe for something that we don't want to talk about at 11 o'clock in the morning in a school .	你有精神病例 , 也許我們不想談在學校的11點 , 也許我們不想談談在學校的11點點 。
from tomi lebrero and his bandoneon and his friends in buenos aires , argentina , to many other places and musicians around the world .	從米羅和他的丈夫和他的朋友 , 到巴黎空氣氣中 , 到巴黎的許多地方 , 到世界各地 , 到全世界各地的音樂家和音樂家 。
i want to tell you how 20 , 000 remarkable young people from over 100 countries ended up in cuba and are transforming health in their communities .	我想要告訴你們 , 二十萬個國家的年輕人 , 如何從監獄和社區轉變 , 轉變健康 , 改變了他們社區社區的社區 。
but if everyone is a reporter , nobody is , and different sources may disagree , not only opinions , but on the facts themselves .	但如果每個人都是個重複 , 沒有人都能分辨 , 不僅是有選擇 , 不是只有選擇 , 而是事實本身本身本身本身本身 。
as one seventh grader who recently completed our program said , " i could see myself as a scientist , because i enjoyed this game . "	身為一位七年級級級級級級級級級級的學生說: 「 我可以把這個遊戲視為科學家 , 因為我享受這個遊戲 。 」
i walked back the two miles from my neurologist's office to my house , my legs wrapped in this strange , almost electric kind of pain .	我從我的神經學家的兩英里走回我的房子 , 我的腿在這個陌生的房間裡 , 幾乎是電晶體 。
in 2012 , we entered the competition for the angelini innovation center , and the aim was to build the right environment for knowledge creation .	在2012年 , 我們鼓勵了建築中心的競爭中心 , 目標是要建立正確的環境 。
so the pilot in the cockpit of the fly , the actor , can tell which odor is present simply by looking at which of the blue leds lights up .	所以飛機在飛機上 , 飛行器可以透過觀察藍色的光線 , 透過觀察藍色的光線 。
in fact coming back to the land mass africa is so big that you could fit in the continental united states , china , and the entire europe into africa , and still have space .	事實上 , 回到非洲大陸 , 你能在陸陸陸 , 中國 , 中國 , 中國 , 整個歐洲 , 整個歐洲 , 整個歐洲仍然有空間 。
they said , " anybody can steal my pin number and take away my hardearned money , but nobody can steal my thumb . "	他們說: 「 任何人都可以偷我的錢 , 把我的硬幣拿掉 , 但沒有人可以偷偷我的錢 。 」
and i have for you today the story of that journey , but also the notion that science can be as powerful as a translator as it can be for invention .	我今天要給你們一個記者的故事 , 但科學也可能是有權力的 , 科學可以被轉化的 。
all of these things are made possible because of computers , and therefore because of cyber , and when something goes wrong , cyber can make all of these things impossible .	所有這些東西都可能是因為電腦、網路berberberberberberber , 網路會讓所有事情變得錯 。
the second thing that happened was , we heard from others in our academic field who said , " well , people are reporting this , but how can you really show it ?	第二件事情發生了 , 我們從學術領域中聽過的第二件事 , 人們說: 「 嗯 , 大家都可以看它嗎 ?
building on this strength , they attracted investment and started to process , being able to export highervalue products like starch from cassava .	在這個策略上 , 他們採取了投資 , 開始處理過程 , 開始讓更多更多的生產產品 , 像是從營地賺到更多的產品 , 像是從柬埔寨 。
until a couple of days later i saw some spotting and then i noticed heavy blood flow , and we had in fact had an early stage miscarriage .	直到幾天後 , 我看到了一些文章 , 我注意到他最早的血液 。
and fibers with thicker layers of myelin can conduct signals 100 times faster or more than those with thinner ones .	第五十歲的皮膚可以提升訊號的訊號 , 比上100倍快100倍 。
