i want to leave you with one last thought .	我想留給各位最後一個想法 。
and that current , electrical current , is carried by electrons , just like in your house and so on .	目前 , 電流的電流 , 由電子傳送 , 就像在你的房子裡 , 等等 。
i figured the birch and the fir would be connected in a belowground web , but not the cedar .	我發現鳥類和纖維會被連結在網絡上 , 但不是線索上 。
as each person , one by one , approached the front of that courtroom , i couldn't stop but think: how did they get here ?	身為每一個人 , 一個接近法庭的前面 , 我無法停下來 , 但我想:他們是怎麼走到這裡的 ?
and the upshot of all of that is that i actually feel a lot happier , healthier , more productive than i ever have .	而這一切的起源是 , 我真的覺得更快樂、更健康、更健康、更健康、更有生產力 。
we've just come out , we're commercializing , this year , generation 2 . 0 of the marrow miner .	我們剛出去了 , 今年 , 我們是商業化的 , 世代2.0歲的礦工 。
but drinking 60 great wines over three days , they all just blurred together , and it became almost a grueling experience .	但在三天內 , 喝了六十個偉大的酒 , 他們只是一團混亂的體驗 , 幾乎是一場令人難以置信的經歷 。
the last example i want to share with you is actually very far removed from the corporate world and somewhat personal .	最後一個例子 , 我想要跟各位分享的最後一個例子 , 其實是從企業世界中移除 。
and then here's my favorite quote from one of the girls: " men are the new ball and chain . "	然後 , 這是我最喜歡的一句話: 「 男人是新球和鏈子 。 」
all of this comes along with a responsibility that this crisis requires you to grow up to .	這一切都有責任 , 這危機需要你長大 。
and if it does , just add a few lines of ink to connect to preserve this very short moment of inspiration .	如果能做到 , 就加上幾個線索 , 來保護這個非常短暫的啟發時刻 。
it questions whether or not there really are any new frontiers out there , whether there are any true , hardcore discoveries that can still be made .	它問題是否有任何新的面向 , 無論是真的 , 還是有任何真正的、困難的發現 。
before a speech , you fret , " what if people think i'm awful and i'm an idiot ? "	在演說之前 , 你飛了 , 「 如果有人覺得我很糟 , 我還是個立體嗎 ? 」
it represents an amount of digital information , which is uncomfortable to store , transport , or analyze .	它代表了一大堆數位資訊 , 無法儲存、運輸、運輸 , 或分析 。
it was , you know , going through the 12 chinese provinces , this was before china was open in '87 .	它是 , 你知道的 , 經過12個中國的證據 , 這是1987年在中國開放之前 。
aref and his family fled to new york from saddam hussein's iraq as refugees .	他的家人 , 來自薩德丹·哈姆斯的伊拉克 , 身為難民 。
and she was thinking about the work i did developing mathematical models for understanding evolution and modern genetics .	她在想 , 我開發了數學模型 , 來了解進化和現代基因學 。
and when he got tired of reading them , he started to teach the men in death row how to read , with these comic books .	當他被禁止讀他們時 , 他開始教導死刑的男人 , 如何讀書 , 用這些漫畫書 。
we need ordinary people to get angry at the way in which people can hide their identity behind secret companies .	我們需要普通人在秘密公司裡生氣 , 這樣一來 , 可以隱藏他們的身份 。
and yet we also live at the moment when our ability to eliminate those conditions has reached a height we never imagined before .	然而 , 我們也活在那個時刻 , 當我們的能力下降這些條件的能力已經達到高度 , 我們從未想像過的高度 。
and if you take all animals together , we probably share less than 30 , 000 and probably maybe a dozen or more thousand different gene families .	如果你把所有動物聚在一起 , 我們可能分享不到三萬個 , 也許有一千個不同的基因家庭 。
in 2013 , we won a pulitzer prize for covering the aurora theater shooting .	在2013年 , 我們贏得了一名主角獎賞 , 來報導歐洲劇場拍攝 。
and dr . terry erwin , in 1983 , called the canopy , " the last biotic frontier . "	1983年 , 愛莉絲·艾倫博士 , 稱之為 「 樹冠 」 , 上個生物前線 。
also , to our knowledge , we're the only high school in the world whose mascot is the links .	此外 , 對於我們的知識 , 我們是世界上唯一的高中生 , 是數學的連結 。
my passion about this idea led me to a career in research at the interface of maths , computer science and biology .	我對這個想法的熱情引導我到數學界的職業 , 電腦科學和生物學的界面 。
and my job is to try to collect the best of each kid's idea and try to combine it into something that hopefully would work .	我的工作是 , 試圖收集每個孩子的最佳點子 , 並試圖將它結合在一起 , 希望能成功 。
♫ if there are noises ♫ ♫ in the night ♫ eric whitacre: i was thunderstruck .	♫如果晚上有噪音 , 艾莉絲·威爾斯:我很痛苦 。
if you would have asked me what my ambition was , i would have told you i wanted to be a megachurch pastor .	如果你會問我 , 我的野心是什麼 , 我必須告訴你們我想要成為教練的牧師 。
that creates an illusion that tricks the brain into thinking the imaginary itch has been satisfied .	這創造了一種幻覺 , 把大腦轉換成想像力 , 它被滿足了 。
that idea started to dawn on me in early 2011 when i was covering a protest in são paulo .	那點子開始在2011年初 , 當我在聖保羅的抗議時 , 我開始在聖保羅報導抗議 。
saying that lucy is a portrait artist doesn’t make any claims about what else she might or might not do .	換句話說 , 幸運是一名肖像藝術家 , 不會為他人宣稱 , 她可能不會做什麼 。
fortunately , more and more people are understanding this idea , and the result is a growing movement: effective altruism .	幸運的是 , 更多人都了解這個想法 , 結果是成長的動作:有效的活躍主義 。
we actually take a very small piece of the bladder from the patient less than half the size of a postage stamp .	事實上 , 我們拿了一片非常小的片段 , 來自病人的數量 , 超過一半 。
so unlike your cell phone , the owic communicates with light , sort of like a tiny firefly .	所以 , 不像手機 , owic的溝通 , 像一個小螢火蟲一樣 。
this typifies a lot of situations in life in which you will gain by waiting , but you have to be patient .	這個典型的人生中有許多情況 , 可以等待 , 但你必須成為病人 , 但你必須是病人 。
this is a quote from dame cicely saunders , whom i met when i was a medical student .	這是一位女兒的引言 , 尤其是聖經人 , 我遇到一個醫學學生 。
we 3dprinted our own channels in order to control the flow of these liquid bacterial cultures .	為了控制這些液態細菌文化的流動 。
after the hour was up , i rolled down my window , and i checked for mama grizzly .	過了一小時之後 , 我把我的窗戶轉向窗戶 , 看著marizz 。
so it should be possible to extract valuable elements like lithium for highperformance batteries .	所以 , 應該要有價值的元素 , 例如利於高平等電池 。
as if depression is something that could be remedied by any of the contents found in a firstaid kit .	如果憂鬱症是可能被任何內容所排斥出來的 。
it's just a shopping cart , but it also looks like we crossbred walle with minions .	它只是一個購物車 , 但它也像我們穿過的牆壁 。
it says that by combining the four basic elements in different ways , you could produce all the wonderful diversity of the universe .	它的意思是 , 把四個基本元素結合在一起 , 你可以產生所有宇宙的美妙多樣性 。
but i would suspect that if you did the best that you were capable of , you will find the score to your liking . "	但我會懷疑 , 如果你能做到最棒的 , 你就會找到你的連結 。 」
this is what the us congress and the national cancer institute declared just a few years ago , in 2003 .	這是美國國會和國家癌症機構 , 幾年前在2003年 , 2003年 , 在2003年 , 美國國會和國家癌症機構宣佈 。
she was like , " you are not quitting , because i took a gamble on you , and you're staying .	她說: 「 你不在安靜 , 因為我在你身上帶著一顆氣體 , 你留在你身上 。
now , honestly , if i was living in your sewer pipe , i'd produce antibiotics , too .	老實說 , 如果我住在你的大樓裡 , 我也會產生抗生素 ,
they need to carry out impact assessment to identify and fix the problems that we're clearly seeing .	他們必須把影響力帶到認知上 , 並解決我們顯然看到的問題 。
so robert , you know , being the good doctor that he is , wanted to come to my lab to understand the topic a little bit better .	所以羅伯特 , 你知道 , 他是好醫生 , 想要來我的實驗室 , 去了解這個主題 , 來了解這個主題更加好 。
and again , this was a rock probably roughly the size of this auditorium that we're sitting in .	同樣地 , 這大概是我們坐在的大小 。
and as we finish up , i have just one question to ask you guys , and i think it's the only question that matters .	當我們畢業時 , 我有一個問題來問你們 , 我認為這是唯一重要的問題 。
when functioning properly , this ring of tissue plays a crucial role in helping us eat .	當正確地運作時 , 組織的弦會扮演關鍵角色 , 幫助我們吃飯 。
i saw sergeant command raising his hand , no retreat , no surrender .	我看到保育他的手 , 沒有威脅 , 沒有回應者 。
expressions also could help improve group fitness by communicating our internal states to those around us .	表達也能協助改善團體 , 透過溝通我們周遭的人溝通 。
i think we would have gotten there a lot earlier if we could see what happens in the ocean like we can see what happens on land .	我認為 , 如果我們能更早看到海洋中發生了什麼事 , 如我們所見 , 我們可以看到在陸地上發生了什麼事 。
but every once in a while , like lizzie borden , like three times a century , and we're kind of due .	但每一陣子 , 像利茲·布森一樣 , 像一個世紀三倍 , 我們就有點蠢了 。
i can feel the brush of sweaty bodies passing me in the darkness , but i can't see much else .	我可以感覺到瑞典的身體在黑暗中穿過我 , 但我看不見其他東西 。
or this this is a really neat teapot i found at high tea at the four seasons hotel in chicago .	或者 , 這是我在芝加哥的四季中發現的一個很棒的茶壺 。
you see one marked for shipment to a steakhouse and one to a vegetarian restaurant .	你可以看到一艘船的船 , 一到一間蔬菜餐廳 。
children with birth defects were labeled incurables , and confined for life to inhuman conditions .	出生的小孩被標記在可燃的情況下 , 並定義了生命 , 來謙遜的環境 。
and i'd like to talk about why we need the walkable city , and i'd like to talk about how to do the walkable city .	我想要談談談為什麼我們需要步行城市 , 我想要談談談如何行走城市 。
it turns out , if you want to read the world , if you want to encounter it with an open mind , the world will help you .	結果發現 , 如果你想讀這個世界 , 如果你想用開放心來接觸它 , 世界就會幫你幫忙 。
i glanced down at the phone , and i realized i had kicked it off the hook when pacing the day before .	我在電話上跳下 , 我發現我早上被趕走了 。
then there's about 20 different hormones , so we are on a very different level than our genitals , for example .	接著 , 大約有20種不同的荷爾蒙 , 所以比我們的基因更不同 。
and the clean , clear water that comes out the other end is traveling underground to water each person's yard .	乾淨的水 , 另一端的乾淨水會在水底下移動到水下 , 到每個人的沙漠 。
and in that moment she said the one thing i had overlooked , and that was that at some point , my life would get back to normal .	在那一刻 , 她說了我被淹沒了一件事 , 那時我的生活會回到正常 。
so , in the lab , i've been creating art as a way to help me design better experiences for bleedingedge technology .	所以 , 在實驗室裡 , 我一直在創造藝術 , 作為幫助我設計更好的經驗 。
your connectome is far more complex than this because your brain contains 100 billion neurons and 10 , 000 times as many connections .	你的連結比這更加複雜 , 因為你的大腦包含了100億個神經元 , 一萬次的連結 。
number three: i do want to , if i can , find a way of extending the ted experience throughout the year a little bit .	第三:如果我可以 , 如果我可以 , 找到一種方式 , 將ted的經驗延伸到每年都花一點時間 。
now you may think it's money , but that's actually sort of a proxy to what i can do to preserve myself .	你可能會覺得這是錢 , 但事實上 , 我可以做什麼才能保存自己 。
people working in these canneries could barely stay there all day because of the smell , but you know what they came out saying ?	人們每天都在這些糖果裡工作 , 幾乎都不會留在那裡 , 因為氣味 , 但你知道他們出櫃了什麼 ?
so anglican ministers could lecture atheists on the offensiveness of their discourse .	所以 , 角色的部長們可以在他們會議的官員上教授神學家 。
now , while this is what you would look like in virtual reality , this is what an em would look like in virtual reality .	儘管這是虛擬實境的樣子 , 這是一個帝國在虛擬實境的樣子 。
so two years ago , we went back to the lab , making it more durable , more lightemitting , with the experts .	所以 , 兩年前 , 我們回到實驗室 , 讓它更有用 , 更可靠、更輕鬆、更輕鬆、更輕鬆、更輕鬆、更輕鬆、更輕鬆 , 專家 。
now 1962 can you see they're getting a little richer , but the number of babies per woman is falling ?	1962年 , 你可以看到他們有一點富裕 , 但每位婦女的嬰兒數量正在下降嗎 ?
my talk today is about what the messages are if you do want to stay in the workforce , and i think there are three .	今天 , 我的演講是 , 如果你想要留在工作場所 , 我認為有三個 。
all of the planets are made from different materials , so they all have different isotopes , they all have their own genetic code .	所有的行星都是來自不同的材料 , 所以它們都有不同的根源 , 它們都有自己的基因密碼 。
it's no secret that computers , through moore's law , are speeding up faster and faster .	它沒有秘密電腦 , 透過摩爾定律 , 速度越來越快 。
and then you have me , the teacher , standing there in the corner , like , about to have a panic attack .	然後你有了我 , 老師 , 站在角落 , 站在角落 , 比如說 , 要有一支慌張的攻擊 。
imagining that i had this deep conspiracy to reveal the obvious flaws in the dmca .	想像一下 , 我有著深刻的靈感 , 來揭露在麥克風的明顯瑕疵 。
research on emotional suppression shows that when emotions are pushed aside or ignored , they get stronger .	情緒抑鬱的研究顯示 , 當情緒被推動或忽略時 , 它們會變得更強大 。
this is on us , all of us , together , because government is not an abstract institution or a concept .	這是我們 , 所有人 , 一起 , 因為政府並不是一個抽象的機構或概念 。
conor proceeded to beat me once or twice a week for the next two and a half years of our marriage .	記住我一週或兩次 , 為了下一半的婚姻而打敗我 。
but what galileo saw was a rocky , barren world , which he expressed through his watercolor painting .	但加利略看到的是火箭 , 巴林世界 , 他透過他的水庫畫作表達 。
i have this little slogan that i use a lot , which is: virtually nothing and i mean this honestly has been invented yet .	我用了這小小小小的邏輯 , 也就是說 , 虛擬無 , 我的意思是 , 老實說 , 還沒被發明出來 。
the economic playbook is surprisingly clear , surprisingly straightforward , in the short term especially .	經濟書館很明顯 , 令人驚訝 , 很驚訝 , 很短的說法 , 特別是在短期內 。
we wear all black , we get very depressed , you think we're adorable , we're dead inside because we've got no choice .	我們穿著所有黑人 , 非常沮喪 , 你認為我們是可負擔的 , 我們已經死去了 , 因為我們沒有選擇 。
but after a month that i was cycling every day on the carpacked mass . ave . , i took a different route one day .	但在一個月後 , 我每天都在車庫裡循環 。 艾夫 , 我花了一整整整整整天 , 我花了一條不同的路 。
according to the guttmacher institute , one in three women in america will have an abortion in their lifetime .	根據腸道教授 , 在美國的三位女性 , 一生中 , 一生中 , 其中一個人會在他們一生中抽象 。
it suggests a high level of sophistication , or at least a medium level of sophistication in an organism with no cognition .	它建議了高層的複雜性 , 或至少至少在一個沒有認知的生物體中 , 複雜的層次 。
she was the person who , if you needed an extra pair of boots or a homecooked dinner , would be on your speed dial .	她是 , 如果你需要一雙靴子或家人 , 晚餐時 , 她會在你的速度上 。
still another traditional value of older people is in making tools , weapons , baskets , pots and textiles .	依舊是另一種傳統的老年人 , 製造工具、武器、銀行、郵件、郵件、郵件和紡織品 。
there is a teenage girl who just recently went out and knew that she needed 56 stars tattooed on the right side of her face .	最近有一位青少年女孩 , 才剛出去 , 知道她需要56個星星 , 穿上她臉的右側 。
lem sen: " i would've made this money , too , but i spent all this time looking for the american man who stole my recipe .	李: 「 我也會賺到這筆錢 , 但我花了這次時間尋找美國人 , 尋找我偷走的美國人 。
and if you travel through asia today , you will also see the results of the third revolution: the revolution of good governance .	如果你今天在亞洲旅行 , 你也會看到第三個革命的結果:好的治理革命 。
sighted astronomers depend on this kind of plot in order to interpret how this light intensity changes over time .	被視為天文學家 , 依賴這種地點 , 來詮釋這種光線的變化 。
we can put our stethoscopes to its backs , teach there , go to court there , make there , live there , pray there .	我們可以把我們的鋼琴帶回去 , 教授 , 去法庭 , 在那裡 , 在那裡 , 住在那裡 , 在那裡 , 在那裡 , 住在那裡 , 在那裡 , 在那裡 , 住在那裡 , 在那裡 。
and that was a humboldt squid , a juvenile humboldt squid , about three feet long .	那是一個幽默的液體 , 一顆青少年獵物液體 , 大約有三英尺長 。
now , sometimes the designers who work on these products are called " datadriven , " which is a term that totally drives us bonkers .	有時候 , 那些在這些產品上工作的設計師被稱為 「 資料riven 」 , 的設計師 , 這個詞彙是完全驅使我們炸彈員 。
at the base of the decision to go distributed , there's a desire to give people autonomy over how they do their work .	在決定要分配的基礎上 , 有一種渴望給人們自主的渴望 , 讓他們自主自主自動駕駛 。
and the feedback that comes from the avatar is being processed directly by the brain without the interference of the skin .	來自侵入者的回饋直接被大腦直接處理 , 沒有皮膚的干擾 。
and of course , the confrontation of the cool , the unemotional with emotion , is a conversation that i think cities themselves have fostered .	當然 , 面對冷卻的對象 , 情緒的不尋常 , 就是我認為城市本身本身的對話 。
i'm actually going to describe an experience that i had that first crystallized the idea of coconspirators in my mind .	實際上我要描述一個經歷 , 第一批哭泣 , 把我腦海裡的合作者的概念放進去 。
but when i was six , the adults in my family began to speak in whispers and shushed me any time that i asked a question .	但當我六歲時 , 我家裡的成人開始說話 , 開始跟我說話 , 我問我一個問題 。
and of course i've since discovered that they're not filing , and in fact the minister of finance has not even asked them to file .	當然 , 我發現他們沒有解決 , 事實上財務部長甚至沒有要求他們解決問題 。
because it's hollow , it's lightweight , light enough to be lifted by just a few men , or , apparently , one woman .	因為它是亮的 , 光亮 , 足夠的 , 只有幾個男人 , 或者 , 或者 , 顯然 , 一個女人 。
so when we talk about transparency , when we talk about openness , i really do believe that what we should keep in mind is that what went right is what went wrong .	當我們談到透明度時 , 當我們談到開放時 , 我真的相信我們應該留在心中 , 我們應該要留在心中 , 是錯的 。
you know , the faculty there didn't want us to memorize information and repeat back to them as i was used to back in ghana .	你知道的 , 建築物不希望我們把資訊儲藏起來 , 回覆給他們 , 回到迦納 , 回覆他們 。
we are so proud that some of our former patients are part of our team a team , thanks to added close interaction with patients that work with us .	我們很驕傲 , 有些前輩病患是團隊的一部分 , 感謝團隊的一部分 , 感謝 , 感謝和我們合作的病人互動 。
no , in the global vote , you're only considering one aspect of it , which is what are those leaders going to do for the rest of us ?	不 , 在全球投票中 , 你只考慮其中一個面向 , 就是那些領導者會為我們做什麼 ?
i would keep going further and further , and as i kept going , i realized that all the fields of science are interconnected .	我會繼續進一步 , 當我繼續走進去時 , 我發現 , 所有的科學領域都被連結在一起 。
and my relationship to especially humanmade objects which someone else said they work like this , well , i can say they work a different way , a little bit .	我的關係特別是 , 特別是人類的物品 , 有人說他們是這樣工作的 , 我可以說它們是用不同的方式運作的 , 有點不同 。
in fact , not only is it very difficult to tell what your needs are , but even the people close to you often struggle to understand how they can support you .	事實上 , 不僅是很難告訴你的需求是很困難的 , 但即使你更接近你 , 你通常會很難了解他們如何支持你 。
this is our favorite vitamin sitting next to our favorite drug , and morphine is one of the most important stories in medical history .	這是我們最喜歡的病毒 , 坐在我們最喜歡的藥物旁邊 , 摩西是醫學史上最重要的故事之一 。
the novel is very good at describing how jealousy trains us to look with intensity but not accuracy .	小說很擅長描述嫉妒訓練我們如何看待強度 , 但不是準確的 。
it's a distinction perhaps we might make between two nobel laureates , richard feynman and john nash .	或許我們可能在兩個諾貝爾湖湖湖中製造出一個區別 , 理查爾曼和約翰.費曼和約翰.納什 。
but after i graduated from college and got a graduate degree , i found myself moving from one less ideal job to another .	但畢業後 , 我從大學畢業後 , 畢業後 , 我發現自己從一個小小的理想工作轉到另一半 。
this one is located along the tonga volcanic arc , 1 , 100 meters below sea level in the pacific ocean .	這張照片位於非洲大陸 , 一百公尺的海底 , 在太平洋的海洋中 , 一百公尺 。
i never got that . i never got that , because anyone knows if you farm , you don't plant crops in july and august .	我從來沒有得到這個 。 我從來沒有得到這個 , 因為有人知道你是否農場 , 你不會在七月或八月內飛行 。
so i want to try and convince you in about 15 minutes that that's a ridiculous and ludicrous thing to do .	所以我想在15分鐘內試著說服你們 , 那是一個很荒謬且很幸運的事 。
so you really see how this kind of crowdsourced imagery is integrating , in a very deep way , into the map itself .	所以你真的看到這種群眾的圖像是如何集合 , 在非常深層的路上 , 進入地圖本身 。
all those things stemmed and started from one place , and for me they stemmed and started with my family in west virginia .	所有這些東西都被幹了 , 從某個地方開始 , 對我來說 , 他們對我的家人 , 一開始是來自西維吉尼亞的家人 。
not just in britain and america , but in france and in hungary and brazil and myanmar and new zealand .	不只是在英國和美國 , 而是在法國、飢餓、巴西、巴西和紐西蘭 。
so since the paris agreement was signed , climate graphs keep racing to the top , smashing records every year .	所以 , 因為巴黎同意被簽署 , 氣候圖表持續上升 , 每年都要記錄下來 。
well , we take that step by going to something called the oculus rift , which i'm sure many of you are also familiar with .	嗯 , 我們把這個步驟帶到一個叫做 「 青黴素 」 , 我確定你們當中很多人都很熟悉 。
in option one , if the hero weighs 200 pounds all the time , then he would be bones and flesh at normal size .	在選項上 , 如果英雄一直在200磅重 , 那麼他會是骨頭和閃爍 。
what species of primate do you think is even more divergent from the wild primates than the captive primates ?	你認為 , 靈長類的物種 , 比野生動物的靈長還要多 。
maybe realizing that the number is just eight percent might help cool some of the superheated rhetoric that we see around the immigration issue .	也許意識到 , 數字的8%可能會幫助我們看到移民議題的超級英雄 。
as of next week , it will soon be available , there will be this little bloodpressure meter connected to an iphone or something or other .	接下來一週 , 它會很快 , 會有這種小型的血壓 , 連接到iphone或其他東西 。
it is much better to commit to as much as you can follow through than to commit to more soundgoodinthemoment and then let them down .	你能跟著比起更多的聲音節奏 , 然後讓它們降低 。
and i hope with every ounce of my body that no one heard not my sister , not my girlfriend , and certainly not my niece .	我希望我身邊的每一群人都聽不到我的妹妹 , 而不是我的女朋友 , 肯定不是我的好友 。
i thought i was going to study the social behavior of galapagos penguins , but you already know penguins are rare .	我以為我會研究加拉巴哥企鵝的社會行為 , 但你已經知道企鵝很少 。
this telescope is going to have mirrors that are 8 . 4 meters in diameter each of the mirrors .	這個望遠鏡將會有8.4公尺的鏡子 , 在每位鏡子中 , 4公尺 。
and together with this new type of interfaces , we can use these technologies and apply them to safer cars for sighted people .	與這個新型的介面合作 , 我們可以用這些技術 , 應用程式 , 讓他們更安全的汽車 , 來安全的汽車 。
and for that reason , i'm continuing to work on this science fair project from 2012 to bring it from the laboratory into the real world .	原因是 , 我持續在2012年將這項科學公平計畫從2012年開始 , 將它從實驗室帶到現實世界 。
so we have a sample of honey and we look at all the plant dna , and we find out , " i'm sumac ! "	所以我們有一塊蜜蜂的樣本 , 看著所有植物的dna , 我們發現: 「 我是蘇聯 ! 」
a victim or eyewitness identifies a suspected perpetrator through law enforcement's use of images .	受害者或眼睛辨識出一個永續的永續性 , 透過執法的使用方式 , 透過執法的使用 。
you have to be a better husband than i was , because that's how you make progress . " and now he began to make sense .	你必須比我更好的丈夫 , 因為那就是你如何進步 。 」 現在他開始合理 。
getting back to my premise , i used stamps , by the way , because you don't have to pay anybody for the rights .	回到我的前提 , 我用溪流 , 順便一提 , 因為你不需要付錢給任何人 。
we think very highly of ourselves , and so we should ; we've put people on the moon , done all sorts of extraordinary things .	我們認為自己很高 , 所以我們應該把人放到月球上 , 做各種不可思議的事 。
we have rounded cape horn , and we have slalomed between the oil rigs of the gulf of mexico .	我們已經圍繞了捕捉荷爾文 , 我們在墨西哥灣的石油中 , 在墨西哥灣間 。
that's the beauty of using everyday materials ; it's very easy to customize using paper and fabric .	這是使用日常材料的美好 , 很容易用紙和布料來分解 。
from the moment that our ancestors , perhaps two and a half million years ago or so , began imitating , there was a new copying process .	從我們祖先的那一刻 , 大概兩千五百萬年前 , 或者 , 開始模仿 , 有一個新的複製過程 。
now , in this study , we found one factor that was associated with the cortical surface area across nearly the entire surface of the brain .	現在 , 在這個研究中 , 我們發現了一種因素 , 與大腦的表面幾乎完全相同 。
these hormones travel to most of the body’s cells , where they influence how quickly those cells use energy and how rapidly they work .	這些荷爾蒙旅行到身體大部分的細胞 , 它們會影響到這些細胞使用能量 , 以及它們如何快速運作 。
and yet all the while , still , we continue in the same vein , the same vein that contradicts everything that we just admitted .	儘管如此一來 , 我們還是繼續在同樣的雨林中 , 相同的雨林 , 相同我們剛承認的所有東西 。
by the early 20th century , the perfect balance of science and art had finally been struck with the emergence of medical illustrators .	到了20世紀初 , 科學和藝術的完美平衡終於被診斷出來了 。
i would spend hours looking at the connections , saying , " oh , the little kid up at the top has red hair ; so does that first generation up there . "	我會花幾個小時看連結 , 說: 「 喔 , 頂端的小孩子有紅髮 , 所以 , 第一代就在那兒 。 」
the petals track and the engine gets the concentrated sunlight , takes that heat and turns it into electricity .	寵物追蹤和引擎能集中陽光 , 把熱帶轉換成電力 。
we will synthesize and test the top predictions and advance the most promising candidates into the clinic .	我們會合成 , 測試最頂端的預測 , 並進化出最高的候選人 , 進入臨床診所 。
and also , my husband does a lot around the house , and would happily never see another romantic comedy as long as he lives .	此外 , 我丈夫在房子裡做很多事 , 很幸運地 , 另一種浪漫喜劇 , 很快就會看到另一種浪漫喜劇 。
it was men , women , young , old not just from military ; from different organizations , many of them detailed to us just from a handshake .	那是男人 , 年輕人 , 不僅是來自軍事 ; 來自不同組織 , 許多人都把我們細節細節細節細節細節細節細節從手上細節到我們 。
and i know that sounds dramatic , because to me , standing up here years later , whole and healthy to me , it sounds dramatic .	我知道這聽起來很戲劇 , 因為在我身上 , 多年後 , 我站在這裡 , 整整整年 , 健康對我來說 , 這聽起來很戲劇 。
they tend to be small , very attractive , but they hold onto their water at such great cost that they grow extremely slowly .	他們通常會很小 , 非常吸引力 , 但他們在如此偉大的成本上 , 他們的水會很慢成長 。
and like most people in my community , i had the misconception that depression was a sign of weakness , a character flaw .	就像我社區中的大多數人一樣 , 我有了憂鬱症的誤導 , 是一種弱點 , 一個角色的標誌 。
flint's water infrastructure the complex network of underground pipes has been severely damaged .	佛林特的水基礎建設了地下管的複雜網絡 , 已經被嚴重損害了 。
however , a major problem has been: how do we isolate these biological nanoparticles in large quantities without damaging them ?	然而 , 重大的問題是:我們如何將這些生物奈米粒子分離在大量的質量上 , 沒有損害它們呢 ?
she told me and taught me that true beauty comes from within and that validation and self worth must also come from within .	她告訴我 , 教我 , 真正的美好來自於內心 , 那個評估和自我價值 , 一定要來自內心 。
his mom , sarah , bound them together in a book , and when josh got picked on at school , they would read the letters together .	他的媽媽 , 莎拉 , 把他們聚在一起 , 當約翰在學校上學時 , 他們會讀到信件 , 他們會一起讀字母 。
so , madantusi seemed to show that language is not a barrier ; in fact they may be able to teach themselves the language if they really wanted to .	所以 , 馬爾工業似乎顯示語言並不是障礙 ; 事實上 , 他們可能可以教自己語言 , 如果他們真的想教自己語言 。
so when i think about our current education reform initiatives , i can't help asking: what are our students of color learning about themselves ?	所以 , 當我想到我們目前的教育改革 , 我不能幫忙問:我們的膚色的學生 , 如何學習自己 ?
for the first time , i identified as somebody living with depression , and i felt good about it like i wasn't a bad person for it .	第一次 , 我認同身為憂鬱症的人 , 我覺得好像我不是個壞人 。
during one visit i observed , trina chatted with a young soontobe mom while she took her blood pressure .	在一個訪問中 , 我觀察到 , 試驗和一個年輕的兒子 , 當她帶著她的血壓時 , 她接著她的血壓 。
it is like some invisible yeast that allows the whole dough to grow , that brings flavor to all aspects of life .	就像一些可見的酵母 , 可以讓整個狗長大 , 這會帶給所有生命的所有面向 。
to see that , let's turn the brain around and look on the inside surface on the bottom , and there it is , that's my face area .	為了看 , 咱們把大腦轉身 , 看看底部的表面 , 這是我的臉部 。
his name was simon kuznets and the report that he delivered was called " national income , 19291932 . "	他的名字是矽谷和他所說的報告 , 叫做 「 國家收入 」 , 19232年 , 1922年 。
so i kid you not the first question on the survey that he was sent to ask was: " how do you feel about being poor and black in america ? "	所以 , 我孩子們不是第一個問題 , 他被送到的調查中 , 他問: 「 你怎麼感覺到窮人和黑人 ? 」
the next step is to make compliant toes , and try to add spines and claws and set it for dry adhesives .	下一個步驟是要讓複雜的腳趾加上脊椎和爪子 , 並把它放到乾旱中 。
every single time you did this , you experienced the same fundamental physics that i was watching in the operating room that day .	每次你這麼做時 , 你就會體驗到同樣的基本物理 , 每天都在運作室內 。
so we launched a facebook page first , and then a manifesto , and started to cover the streets in a very simple way .	首先 , 我們開了一張臉書頁 , 然後一個人工智慧屋 , 然後開始在一個非常簡單的路上遮住街道 。
africa has had a mixed affair with organized religion , with both positive and negative consequences .	非洲對組織的宗教有了混合 , 兩者都是正面且負面的後果 。
each square follows the same pattern— painted pixels in the corners , and unaltered pixels in between .	每一個方形遵循相同的模式 , 會在角落中畫出像素 , 然後在兩個角落之間 , 完全不確定的像素 。
who would ever have thought you could have your own eeg at your home , tagged to a very nice alarm clock , by the way ?	誰會想 , 你家裡有誰可以擁有自己的eg , 把你自己帶到一個非常棒的警察區 , 順便一提 , 順便一提 , 誰會認為你能在家裡嗎 ?
while he expressed his viewpoints eloquently , i remained thoroughly unconvinced .	當他同時表達他的觀點 , 我仍然保持著威脅 。
i have linear algebra , science , physics even , nowadays , chemistry and biology , as you've seen .	我有線上天堂 , 科學 , 甚至是物理 , 現今 , 日常 , 化學和生物學 , 如你所見 。
all of the world's defense budgets and military spending taken together total just under two trillion dollars per year .	全世界的防禦預算和軍事花在每年兩兆美金下 , 一起花在兩兆美金下 。
after that , i came to the netherlands where i'm now doing a ph . d . in theoretical immunology .	畢竟 , 我來到荷蘭 , 我現在正在做博士學位 。
i wanted it to be something that was not addressed to them or signed by me , something that caused them to wonder what on earth this thing was .	我希望它能成為沒有解決他們或簽署的事物 , 使他們想知道地球上有什麼事 。
