and i think that's where we are .	我認為這就是我們所在的地方 。
so think about when you have friends , families and coworkers in california , on the west coast or in other parts of the world .	所以 , 想想看 , 當你有朋友、家人和同事 , 在加州西岸 , 或世界上其他地方 。
they contain plastic crystals mixed with diamonds , beer cans and royal silks all in one look .	他們有塑膠晶體和鑽石混合在一起 , 啤酒罐和皇室絲 , 看起來都一樣 。
in our tradition , there is a ceremony that girls have to undergo to become women , and it's a rite of passage to womanhood .	在我們的傳統中 , 女孩們必須要成為女性的執行長 , 而這對女性來說是有理由的 。
js: yes . well , there were already higherdimensional invariants: pontryagin classes actually , there were chern classes .	瓊斯:是的 , 已經有高度的侵略者:詩歌教學 , 事實上 , 這裡有巧妙的課程 。
this motivated scientists from mexico , spain and england to study the luminance in van gogh's paintings in detail .	這位來自墨西哥的科學家 , 西班牙和英國的科學家 , 去研究溫哥格的螢光 , 在細節中 。
subject matters are broken up into smaller and smaller pieces , with increasing emphasis on the technical and the obscure .	主題是物質被破壞成更小、更小的碎片 , 隨著科技和觀察力越來越強大 。
now , as mentioned before , one of the reasons i can talk to you about this is because there's no nondisclosure agreement on this case .	現在 , 正如之前所提到的 , 其中一個原因之一是我可以跟你們談論的 , 就是因為沒有噪音協調 。
today a container ship can carry 150 , 000 tons ; it can be manned with a smaller crew ; and unloaded faster than ever before .	今天 , 船隻可以帶著15000噸 , 它可以用更小的crew來操控 ; 前所未有的速度比以前更快 。
and they recently included that guy who dressed up like the joker and shot 12 people to death at a batman premiere .	最近 , 他們包括那些穿著像開玩笑機的男子 , 射殺了12個人 , 在蝙蝠俠前面 。
and this is an accident . these are tools that we created to protect us from harm , but what they're doing is protecting us from innovation now .	這是一個意外的工具 , 我們創造的工具 , 來保護我們免於傷害 , 但他們現在正在做的是保護我們 。
they typically make the best out of their conditions , and try to make their spaces look nice and homey , or at least up until as far as they can reach .	他們通常會從最好的情況下做出最好的 , 試圖讓他們的空間看起來很美好 , 至少在他們能達到的情況下 , 直到他們能達到的距離 。
and secondly , we as a species have so configured our environment that we have managed to make it adapt to us as well as we adapt to it .	第二 , 我們身為一個物種 , 如此相信我們的環境 , 我們也能夠適應我們 。
it's where our senses are located , our special senses our vision , our speech , our hearing , our smell , our taste .	這是我們的感官、我們的特殊感官、我們的視覺、聽覺、聞覺、味覺 。
but on the other hand , with these conscious evaluations , i still wouldn't know whether people actually liked that sugarreduced milkshake .	但 , 另一方面 , 這些意識評估 , 我仍然不知道人們是否真的喜歡那種糖的牛奶 。
the problem is there is no such thing as a viable democracy made up of experts , zealots , politicians and spectators .	問題在於 , 政治人物和觀點都沒有這種可見的民主制度 , 由專家、零和政治家組成的 。
as i read , i tried to keep an open mind , even though there were plenty of members of the public who'd already made up their mind about the issue .	當我閱讀時 , 我試著保持開放心態 , 即使有許多公眾成員已經想到這個問題 。
imagine a patch that you wear on the skin that would detect in your sweat when you're infected with malaria and change color .	想像一下你戴著皮膚上的小塊 , 當你感染瘧疾和顏色時 , 會偵測到你的皮膚 。
and they all told their stories , qualified for jobs , qualified for promotions , didn't get it , really angry .	他們都說他們的故事 , 為工作方程式 , 為進步 , 沒辦法生氣 。
i met joe 13 years ago on the lifer wing at wormwood scrubs highsecurity prison in london .	13年前我遇見joe , 在倫敦的worwoworworworword掃描監獄裡的高安全監獄 。
and so that's the basic thing doctors are trained to do , and it's miraculous in the case of infectious disease how well it works .	所以這就是醫師訓練的基本原因 , 在感染疾病的情況下 , 很奇怪 。
i don't know if you realize , but each of us has 60 , 000 miles of blood vessels in our bodies 60 , 000 miles .	我不知道你是否意識到 , 但是我們每一個人都有六千英里的血管 , 600英哩的血管 。
so , if we have a pure wave , we can measure its wavelength , and thus its momentum , but it has no position .	所以 , 如果我們有純粹的波 , 我們可以測量它的波長 , 因此它的動力 , 但它沒有位置 。
jenni chang: when i told my parents i was gay , the first thing they said to me was , " we're bringing you back to taiwan . "	jnnichang:當我告訴我的父母我是同性戀 , 他們對我說的第一件事是: 「 我們把你帶回坦白華 。 」
and finally , my most recent image , which has such a special meaning for me personally: this is the serengeti national park in tanzania .	最後 , 我最近的影像 , 對於我個人而言 , 這是坦尚尼亞的秘密國家公園 。
and reality and i we don't share the same values , the same goals to be honest , i don't have goals ; i have fantasies .	事實上 , 我們不分享同樣的價值 , 老實說 , 我沒有目標 ; 我有幻想 。
from the tana toraja funeral ritual in indonesia to an easter ceremony in the north of ethiopia .	從塔娜·托拉吉亞的基礎儀式到衣索比亞北部的東部 。
so wouldn't it be nice if there was a place in your local neighborhood where you could go and learn about this stuff , do it handson ?	所以 , 如果在你當地的鄰居裡有一個地方你能去哪裡去學習這個東西 , 它會不會很好嗎 ?
people who don't have neighbors of a different race are about twice as likely to oppose interracial marriage as people who do .	那些沒有不同的種族的鄰居 , 大約有兩倍的可能是對抗內在婚姻的人 。
it was a new thing for us . we had only ever supported our country the only two areas in which india was very proud about their country , representing itself on the field .	這對我們來說是新的 。 我們只有支持我們的國家 , 印度唯一的兩個地區 , 代表他們國家 , 代表這個領域 。
hi . i'm going to talk to you today about laughter , and i just want to start by thinking about the first time i can ever remember noticing laughter .	嗨 , 今天我要跟各位談談笑話 , 我想先從第一次想到笑聲 。
and the trick that richard dawkins does , which is to say , to look at them as simply as genes , as vehicles for genes .	理查達金斯所做的技巧就是說 , 把它們視為基因 , 作為基因 , 作為基因 。
it happens gradually , along a metric known as the norwood scale , which describes the severity of hair loss .	漸漸發生 , 隨著一個稱之為 「 挪威尺寸 」 , 描述了頭髮的多樣性 。
a volunteer would write a sentence on the chalkboard , and the other students had to guess whether it was a truth or a lie .	一位志工會寫一句話 , 另一位學生必須猜猜這是真相還是謊言 。
and i suppose that's how i found myself walking into the secure interview room on my first day at wormwood scrubs .	我想這就是我發現自己走進安全的訪問室 , 第一天我在womod掃描機上第一次走進安全的訪問室 。
imagine you're learning to play tennis and you want to decide where the ball is going to bounce as it comes over the net towards you .	想像你在學習玩十ni , 你想要決定球在哪裡會彈到你的網子上 。
as i walked around this morning , i noticed most of the buildings were huge mirrors reflecting the sun back into the desert .	今天早上我走過來 , 我注意到大部分的建築物都是巨大的鏡子反映出太陽回到沙漠 。
for example , new york passed a law that said that the teacher improvement data could not be made available and used in the tenure decision for the teachers .	例如 , 紐約通過一個法律 , 說 , 老師的改善資料無法取得並且用在老師身上 。
like , they come up to me now , all worried , and they say , " aren't you afraid you're never going to be able to top that ?	他們現在來到我 , 都擔心 , 他們說: 「 你不害怕你永遠無法站出來嗎 ?
today , the disease is still prevalent in 30 countries , most of which face other health crises that exacerbate tb and trigger latent cases .	現今 , 疾病仍然在30個國家 , 大部分都面臨其他健康危機 , 來促進tb和觸發階級的案例 。
not only were our lives not celebrated , but our struggles have been forgotten and , yeah , to some people , that makes trans issues seem new .	不僅是我們的生活不被慶祝 , 我們的掙扎已經被遺忘了 , 對 , 對 , 對一些人來說 , 轉變似乎很新 。
the dog or the baby is a social conduit to the person , and you can tell by how they respond whether they're open to talking more .	狗或嬰兒是社交的接觸 , 你可以知道他們如何回應他們是否開放談話 。
it's incumbent upon us , and this organization , i believe , to make clarity , transparency and empathy a national priority .	這是我們累積的 , 我相信 , 做清楚、透明、同理心的組織 。
intense feelings of imposterism can prevent people from sharing their great ideas or applying for jobs and programs where they’d excel .	刻板印象的強烈感覺可以避免人們分享他們偉大的想法或應用在工作上 。
it's amazing , when you meet a head of state and you say , " what is your most precious natural resource ? " they will not say children at first .	很神奇 , 當你遇見一個國家時 , 你會說: 「 你最珍貴的自然資源是什麼 ? 」 他們不會說孩子 。
i had been working on a book about love stories for the past few years , so i had gotten used to writing about my own experiences with romantic love on my blog .	過去幾年 , 我一直在研究愛情故事的書 , 所以我習慣寫下關於我自己的經歷 , 與我部落格上的浪漫愛情 。
and every project before that had been completely personal and it was a revelation when people just started commenting , started giving feedback on your code .	每個計畫都已經完全個人化了 , 當人們開始評論時 , 就會開始回饋 。
this is one of three river deltas in coastal south india where communities came together to change the face and potentially , the fate of this planet .	這是在印度南部的三條河流之一 , 在那裡 , 社區聚集在一起 , 來改變這個星球的命運 。
in fact , they naturally improve water quality , filtering it as they feed off of sunlight and nutrients in the seawater .	事實上 , 他們自然地改善水品質 , 把它們從陽光和營養水中餵飽 。
coaxing his father from exile , shi lin took him to visit the lei feng pagoda to pay respects to his mother .	與他父親從外面 , 莎士尼林帶他去拜訪他的長期女性巴哥 , 為他的母親付出尊重 。
these young future leaders are beginning to understand the real business of leadership , the real privilege of leadership , which is after all to serve humanity .	這些年輕的未來領導者開始了解領導力的真正企業 , 領導力的真正特權 , 全部服務人類 。
you'll find the highest hiv rate in the world in african countries , and yet you'll find senegal , down here the same rate as united states .	你會發現在非洲國家中最高的愛滋病率 , 但你會發現 , 在這裡 , 美國也是一樣的 。
the world health organization immediately called together an expert panel , looked at the situation , declared an international emergency .	世界衛生組織馬上稱之為 「 專家 」 , 看這個情況 , 宣佈國際緊急狀況 。
fortunately , nobody has harvested any penguins and we're getting over 100 , 000 tourists a year to see them .	幸運的是 , 沒有人收集任何企鵝 , 我們每年有超過10萬名遊客去看他們 。
polar bears need ice to be able to move back and forth they're not very good swimmers and we know what's happening to the ice .	北極熊需要冰 , 才能回去 , 他們不是非常好的游泳者 , 我們知道在冰上發生了什麼事 。
we're going to remember those moments when our kid took their first step or when we got picked for the football team or when we fell in love .	我們會記得 , 當我們的孩子第一次踏上腳球隊時 , 或者當我們選了足球隊 , 或是當我們在愛上時 , 我們會記得那些時刻 。
but even though most jobs left the factory decades ago , we still hold on to this factory mindset of standardization and deskilling .	但即使在幾十年前 , 大部分的工作都剩下了工廠 , 我們仍然保持著標準化和技能的工程思維 。
and lately , to be involved in projects where i know about 50 percent of the project techniquewise and the other 50 percent would be new .	最近 , 為了參與我所知道的計畫 , 有50%的計劃技術 , 以及其他50%會是新的 。
and the poem begins with a certain species of forgetfulness that someone called literary amnesia , in other words , forgetting the things that you have read .	詩是從某種特定的物種開始遺忘 , 換句話說 , 某人稱之為 「 文學救護士 」 , 來得到你讀過的東西 。
people would you describe you as right of center , and yet here you are with this visceral reaction against him and some of what he stands for .	人們會把你描述為中心 , 但在這裡 , 你對他有著極大的反應 , 以及他所站出來的一些 。
so what would you do if you knew today that there was going to be a major technology cycle beginning in the next couple years , and that you could participate in it ?	所以 , 如果你今天知道 , 未來的幾年 , 科技週期開始會如何 ? 你能參與它呢 ?
it's complex , and a lot of the terms are quite technical , so the average person probably doesn't need to know at least a third of it .	這很複雜 , 很多詞彙都很技術 , 所以平均人可能不需要知道至少三分之一 。
if we look around , we have many leds around us , so there's a rich infrastructure of lifi transmitters around us .	如果我們環顧周遭 , 我們有許多led燈 , 所以 , 我們周遭有豐富的基礎設施 。
and i believe the first principle of good design is actually really simple: we have to start with the commitment to design for the benefit of everyone .	我相信 , 第一個好的設計的原則其實很簡單:我們必須先從每個人身上設計的承諾開始 。
but like so many theories that marx arrived at sitting in the reading room of the british museum , he got this one wrong .	但就像很多關於馬克斯在英國博物館的讀書室裡 , 他得到了這個錯誤 。
and a month after we got the pauling manuscript i should say i took the manuscript to london , and showed the people .	在我們收到保羅手稿的一個月後 , 我應該說我把手稿拿到倫敦 , 展示給人們看 。
so , let's shift the conversation from what it means to be normal versus sick to what it means that a majority of us are both normal and sick .	所以 , 讓我們把對話轉換為正常的病患所代表的意思 , 轉變為我們大多數人都是正常且生病的意思 。
you'll then be dealt a card from a deck 20 x 20 meters or 30 x 30 meters , and you'll be looking for features .	然後你會從一個債務20公尺或30公尺的x30公尺的交易 , 然後你會去找特徵 。
ironically , it was actually the informal pronoun for people you're close with , while " you " was the formal and polite version .	諷刺的是 , 它其實是你親近的人 , 而你是正式和政策的版本 。
i talked to an organization who recently decided against putting a ball pit in the break room because that's how you retain millennials .	我最近和一個組織談過 , 他們決定要在突破房間裡放一顆球 , 因為那就是你保留千禧世代的方式 。
and we have estimated that together with other online marketplaces on the continent , they can generate three million additional jobs by 2025 .	我們估計 , 與其他在非洲大陸的線上市場合作 , 他們可以在2025年生產出三百萬個額外的工作 。
in early february 2014 , a few weeks before russia would invade crimea , a phone call is posted on youtube .	2014年二月 , 俄羅斯早期有幾週會入侵犯罪 , 電話在youtube上發佈 。
rats play , but what you might not have known is that rats that play more have bigger brains and they learn tasks better , skills .	老鼠玩耍 , 但你可能不知道的 , 老鼠有較大的大腦 , 他們學習的任務更好、技能 。
in libraries across the country that charge fines , the poorest neighborhoods have the most number of people blocked from use .	在全國各地的圖書館裡 , 最貧窮的鄰居有許多人阻擋使用 。
what if instead the car could swerve into a wall , crashing and killing you , the passenger , in order to save those pedestrians ?	如果這輛車可以跑到牆上 , 撞擊和殺死你 , 乘客 , 來拯救那些行人呢 ?
he experienced weightlessness and reentry months before the first human being to do it , soviet cosmonaut yuri gagarin .	他經歷了無重力和身分的幾個月 , 在第一個人類做這件事之前 , 蘇聯和蘇聯共和黨的協調 。
and we have a choice to make during our brief , brief visit to this beautiful blue and green living planet: to hurt it or to help it .	在我們的短暫中 , 我們有選擇去參觀這個美麗的藍色和綠色的行星:傷害它 , 或幫助它 。
what is unique about this demographic dividend is that india will be the only country in the world to have this demographic dividend .	這個人口分裂的獨特之處在於 , 印度是世界上唯一的國家 , 能夠有這種人口分裂 。
personalization is perhaps one of the biggest opportunities here as well , because it provides us with the potential of solving a 30yearold problem .	個人化可能也是這裡最大的機會之一 , 因為它提供了我們解決30歲的問題的潛力 。
you have on your left an olive oil droplet , and this olive oil droplet gets attacked by enzymes .	你左邊有一個橄欖油滴 , 這個橄欖油滴被酵素攻擊 。
and we can be angry at men with lower status in an expressive hierarchy that supports racism or xenophobia .	我們可以在男性身上生氣較低的地位 , 支持種族主義或青少年 。
this invention will reduce global energy consumption by allowing remote control and automation of every outlet in every home and business .	這個發明會降低全球能源消耗 , 藉由讓遠離控制和自動化的每一家和商業 。
so a tremendous fund of knowledge despite , again , that so many people told her not to do it , it was too expensive .	所以 , 知識的巨大資金 , 儘管如此 , 許多人告訴她不要這麼做 , 那太昂貴了 。
but the one thing i definitely didn't want to do with this coverage was to continue to portray sharks as something like monsters .	但 , 我絕對不想和這封面做的事 , 就是繼續描繪鯊魚 , 像怪獸一樣 。
he would run that thing all night long , running these things , if anybody remembers stephen wolfram , who reinvented this stuff .	他每天晚上會跑去 , 跑這些東西 , 如果有人記得史蒂芬·沃菲爾姆 , 他發明了這個東西 。
if you examine newspaper or magazine articles , you'll see how widely assumed it is that everyone gets pms .	如果你檢查報紙或雜誌文章 , 你會發現 , 每個人都有pms 。
this has become a really crucial issue , this ability to deal with the unexpected , because the unexpected is becoming the norm .	這變成一個非常關鍵的問題 , 這種無法預測的能力 , 因為不預期的能力已經變成了規範 。
for the first time in human history , talented students don't have to have their potential and their dreams written out of history by lousy teachers .	在人類歷史上第一次 , 才華的學生不需要擁有自己的潛力 , 他們的夢想 , 由忠誠的老師所寫出來 。
as we evolved from our apelike ancestors on the african savanna , what distinguished us was our larger brains .	隨著我們演化出像非洲的祖先 , 非洲撒旦的祖先 , 我們分辨出的是我們的大腦更大 。
and what diseases can nibble away , medicines can restore , or medicines can avert the taking away of these parts .	疾病可以消除 , 醫學可以恢復 , 或者藥物可以把這些部分消失 。
so i said , " well , the best thing to do is to start with the denomination that you're part of , because you share the most values with those people .	所以我說: 「 嗯 , 最好的事是從你是一部分的決定開始 , 因為你和那些人分享最珍貴的價值 。
to distinguish the kind of synapse and precisely how strong each synapse is , we’ll need even better resolution .	要分辨症狀 , 精確地分析每次突觸有多強 , 我們甚至需要更好的解析度 。
it seems the perfect medium to investigate magic and ask , why , in a technological age , we continue to have this magical sense of wonder .	研究魔術的完美媒介 , 並問 , 為什麼在技術時代 , 我們繼續有這種神奇的感覺 。
and because all of our data will be free and public , there will be transparency we'll all be able to see how much progress is being made and where .	因為我們所有的資料都免費、公開 , 我們都可以透明化 , 我們都能看到在哪裡做出了多少進步 。
and gary said that he would be willing to offer people in this audience an allexpensespaid free vacation to the most beautiful road in the world .	伽利說 , 他願意提供在座的觀眾一個全面花費免費的免費費疫苗給世界上最美麗的路線 。
it was especially confused because in the mother country of socialism , the soviet union , a more liberal policy took place .	特別令人困惑 , 因為在社會主義的國家 , 蘇聯 , 蘇聯 , 更自由的政策發生了 。
he hadn't always been a holocaust denier , but in the late '80s , he embraced it with great vigor .	他不見得一直都是個大屠殺者 , 但在80年代末期 , 他接受了偉大的勝利 。
and it's really easy to accidentally give ai the wrong problem to solve , and often we don't realize that until something has actually gone wrong .	意外 , 很容易讓人工智慧解決問題很容易 , 我們通常不會意識到 , 直到某件事真的錯了 。
and it was then i understood that no matter how stark the reality , the human being fits it into a narrative that is palatable .	接著 , 我了解到 , 不論是如何盯著現實 , 人類是如何融入一個可憐的敘述 。
the nanotechnology sector is actually fascinating to study this , because the word itself , nanotechnology , came from within government .	奈米科技部門非常著迷於研究這個問題 , 因為這個詞本身 , 奈米科技本身 , 來自政府 。
the other reason given is that most of those changes are a loss of function , and it's actually really hard to develop drugs that restore function .	另一個原因是 , 大部分的改變是失去功能的損失 , 其實很難發展出恢復功能的藥物 。
to understand what that means , let's look at the lecturebased classroom , and let's pick the median performance as a threshold .	為了了解這意味著 , 我們來看看基礎的教室 , 讓我們把媒體表現當作威脅 。
sanghamitra told me just last week she had just come back from two weeks in the villages , and she had a real breakthrough .	珊瑚礁告訴我 , 她剛從村落回來的兩週 , 她有一個真正的突破 。
then , maybe there would have been a reasonable expectation that he would have been more skilled when carrying a ridiculously large cake .	接著 , 也許他會有理由的期望 , 當他帶著荒謬的大蛋糕時 , 他會更有技能 。
however , this would mean having killed 26 , 267 birds , only in the state of são paulo , only in 2006 .	然而 , 這意味著殺死了26 , 267個鳥 , 只有在聖保羅州的聖保羅州 , 只有在2006年 。
and so thinking back , i was thinking those of us in silicon valley were really focused on products or objects certainly technological objects .	所以回想一下 , 我在矽谷裡的那些人非常專注於產品或物品 , 肯定是技術物品 。
this was the first time since 1845 that we saw the gravitational effects of something in the outer solar system and didn't know what it was .	這是1845年從1845年開始我們第一次看到外太陽系的重力效應 , 不知道它是什麼 。
i went down there on a preliminary investigation to look into dispersants and how they're going into the water column and so forth .	我去了一個前列的調查 , 去找遠距離 , 以及他們要如何進入水柱等等 。
so , this is part of the ability that we have , to try to stretch our imagination , in terms of what we may find in the future .	所以 , 這是我們必須做的一部分 , 試圖強調我們的想像 , 在未來我們可能發現的事物 。
the best people on our blog are going to come and talk to you and try and i want to get more on this that we could share along with the talk . as: wonderful .	我們部落格上最棒的人會來跟你交談 , 我想要更加努力 , 我們能和這場演講分享 。 如同:好極了 。
no , i hire a student and mentor him , teach him how to think about the problem , to see it from my perspective and then turn him loose .	不 , 我聘請一位學生和導師 , 教導他如何思考這個問題 , 如何從我的角度看待這個問題 , 然後把他丟掉 。
the villagers live off the sea , harvesting reeds , drying them in the sun , and using them to build fishing boats .	村民住在海上 , 收集退休 , 把他們丟在太陽上 , 用他們建造漁船 。
we weren't trying to be funny , we weren't trying to be well , we were trying to be funny actually , that's not true .	我們不想好玩 , 我們不想做得好玩 , 我們真的很有趣 , 那不是真的 。
so , for the sake of kids like this , and for the sake of people like twiba , let's get rid of trachoma .	所以 , 對於像這樣的孩子的錯誤 , 對於像推特這樣的人來說 , 咱們就丟掉了砂眼 。
so , a big question that we're facing now and have been for quite a number of years now: are we at risk of a nuclear attack ?	所以 , 我們現在面臨的一個大問題 , 現在已經有好幾年了:我們是否有核病的風險 ?
they don't notice the beauty , but they don't even notice the clouds unless they get in the way of the sun .	他們沒有注意到美麗 , 但他們甚至沒有注意到雲 , 除非他們進入太陽的路徑 。
the problem is that digital technology has completely subverted the logic of this physically fixed , expression versus idea concept .	問題是 , 數位科技完全顛覆了這個實體修復、表達概念的邏輯 。
and it showed that , in fact , today , the human pattern recognition machinery is better at folding proteins than the best computers .	事實上 , 人類的模式辨識機械比最好的電腦還好 。
so i went out and i bought a lot of pins that would , in fact , reflect what i thought we were going to do on any given day .	所以我走出去 , 我買了很多粉絲 , 事實上 , 反映了我認為我們每天要做的事 。
now , if something like this , which has happened in the u . k . , that's where they go . this is the intensive care unit in which i work .	現在 , 如果像這樣的事情發生在英國 , 那是他們去的地方 。 這是我工作的強烈照護單位 。
the south and west became agricultural hubs , and in other parts of the country , suburbs took over farmland .	南方和西方變成農業hub , 在其他地區 , 郊區則是農場 。
on the last page of gandhi's autobiography , he wrote , " i must reduce myself to zero . "	在甘地的最後一頁 , 他寫道: 「 我必須降低自己到零 。 」
and when i say desktop , i don't just mean the actual desk where his mouse has worn away the surface of the desk .	當我說德科普時 , 我不只是指他的老鼠在桌子的表面上 , 牠的老鼠不用擔心 。
and finally , it's the freedom that america represents , not just to me , as an immigrant , but to everyone in the world . thank you .	最後 , 這是美國代表的自由 , 不只是我 , 身為移民者 , 而是對世界上每個人來說 。 謝謝 。
well , that was the question that 19th century french physiologist raphael dubois , asked about this bioluminescent clam .	這是19世紀法國物理學家拉菲爾·杜博士的問題 , 問了這個生物螢光怪獸 。
as the forest grows , more leaves fall on the surface it means more humus is produced , it means more food so the forest can grow still bigger .	當森林成長時 , 更多的葉子落在表面上 , 意味著更多的幽默 , 意味著更多的食物 , 所以森林仍然可以成長 。
why , when the question of what the good life is informs everything that we design , should we stop at design and not ask ourselves: how does it apply to our own life ?	為什麼當好生活的問題是我們設計的一切 , 我們應該停止設計 , 而不是問自己:它如何適應我們自己的生命 ?
people need to be amassing armies for the climate , armies for the environment , in the streets , shutting down governments if necessary .	人們必須為氣候、軍隊、在街道、街道、關閉政府 , 如果必要的話 。
and jill and kevin , the happy couple , they came back from their honeymoon and found that their video had gone crazy viral .	jill和kevin , 伴侶從敵人回來 , 他們發現他們的影片已經瘋狂了 。
when i was born , my mom says i looked around the whole hospital room with a stare that said , " this ? i've done this before . "	當我出生時 , 我媽媽說 , 我看著整個醫院的房間 , 說: 「 這是嗎 ? 我以前做過這個 。 」
and when the web came along , that changed everything , because not only could we find information , we could find other people like ourselves who could gather , who could bring us information .	當網路出現時 , 這改變了一切 , 因為不僅我們能找到資訊 , 我們還能找到像我們這樣的人 , 能收集更多的人 , 他們能帶領我們資訊 。
or you can have an object that's linked between two places , so as i move a ball on one side , the ball moves on the other as well .	或者 , 你可以在兩個地方連結 , 所以當我在一個球上移動時 , 球也會在另一邊移動 。
the goal is to stop people from using identity in transactions which don't need identity , which is actually almost all transactions .	目標是阻止人們使用交易的身分 , 不需要身分 , 幾乎全部的交易 。
so for instance , if i speak about the space of my friends , my adjacent possible would be the set of all friends of my friends not already my friends .	舉例來說 , 如果我談我的朋友的空間 , 我的 adjajajall可能是我朋友的一組朋友 。
solving the puzzle will be a lot like sudoku , so you may find it helpful to organize your information in a grid , like this .	解決困惑會很像懷疑 , 所以你可能會找到有助於組織你的資訊 , 就像這樣 。
but look at number three , creativity ; number two , critical thinking ; number one , complex problemsolving all the things a robot or a computer is really bad at .	但看看第三 , 創造力二、關鍵思維 ; 第一 , 複雜的問題解決了機器人或電腦 , 真的很糟 。
so can we please dispense with this rhetoric that says that rich guys like me and my plutocrat friends made our country ?	所以 , 我們能否分辨出這類的歷史 , 說 , 像我這樣的富裕人和我的幸運朋友一起做我們的國家 ?
chris anderson: so help me out on one thing , because there've been a few augmented reality demos shown over the last year or so out there .	克里斯.安德森:幫助我出去 , 因為去年有一些強烈的現實展示 , 或者在外面 。
i don't see my job as to punish them or forgive them , but i do think they can have decent and meaningful lives even in prison .	我看不見我的工作是要懲罰他們 , 或認真他們 , 但我認為他們能在監獄中保留和有意義的生活 。
and as white women , we have to do more , because racism and sexism and homophobia , these are issues that affect all of us .	身為白人女性 , 我們必須做更多 , 因為種族主義、性別主義和榮耀 , 這些都是影響我們所有人的問題 。
nr: we took a saw , and we nicked just the edge of it , and there was this really interesting smell that comes from it .	娜:我們拿了一看 , 我們才剛好好好好好好好好好好好看了 , 這裡有個很有趣的氣味來自它 。
so with friends and colleagues , he started a community radio station , he rented a video camera , and he's now making films .	與朋友和同事們 , 他創立了一個社群廣播站 , 他租了一台影片攝影機 , 他現在製作電影 。
i mean , can you imagine ? e . t . 's phoning home , and i'm not , like , there ? you know , horrible !	我是說 , 你能想像嗎 ? e.t.''s.'s. " 我不是 , 嗯 , 很可怕 !
i was struck that almost every single one of its 25 chapters said that racism was a factor that was hurting the health of blacks .	我震驚的是 , 幾乎每一位25章節都說種族主義是傷害黑人健康的因素 。
but humans are curious , and they like to add things to their bodies so they can go to the alps one day and then become a fish in the sea the next .	但人類是好奇的 , 他們喜歡加入身體 , 這樣一來他們才能去阿爾巴爾 , 然後在下一個海裡變成魚 。
for the new drugs that are being developed all the time , supercomputers are being used to find potential interactions while those drugs are still in development .	隨著經常發展出來的新藥物 , 超級電腦被用來尋找可能的互動 , 而這些藥物仍然在發展中 。
what if , to communicate the idea of " wonder , " i used my best handwriting , with lots of curleycues here and there ?	如果要溝通 「 奇蹟 」 這個想法 , 我用了我最好的手寫 , 上面有很多曲子 , 在那裡呢 ?
last year , i got a chance to watch the new " star wars " movie , which was fantastic , but one thing kept bugging me .	去年 , 我有機會去看《星際大戰》的新《星大戰》 , 這部電影很棒 , 但其中一件事讓我感到困惑 。
soon after , i committed my first crime , and it was the first time that i was told that i had potential and felt like somebody believed in me .	很快地 , 我承諾了我的第一個犯罪 , 那是我第一次被告知我有潛力 , 感覺就像有人相信我一樣 。
and i didn't hear any of them talking about themselves as if they had been reduced to a thing , totally subjected to the will of the other .	我沒有聽過任何人談論自己 , 彷彿他們被降到一件事情 , 完全主觀對方的意願 。
with that in mind , i encouraged people in my research group to partner with some clever material scientists , and all of us came together and brainstormed .	請記住 , 我鼓勵在研究團體裡的人 , 與一些聰明的材料科學家合作 , 我們所有人一起聚集在一起 , 腦震盪 。
approved methods weren’t working , so they bent and broke rules to get handson practice with experts .	申請方法並不有效 , 所以他們和專家一起做手術 。
this crazy canadian named powel crosley commercialized this thing called the icyball , in 1928 .	這位瘋狂的加拿大人名叫波爾·克里斯·克里斯·克里斯·克里斯的商業化這件作品叫做icyll , 1928年 。
and if they survive for long enough to make it to their asylum hearing , less than one percent of them are able to find an attorney to help them with their cases .	如果他們活得夠久 , 才能讓它成為他們的庇護聽覺 , 不到百分之一的人能夠找到律師來幫助他們 。
we need the data people from humanitarian organizations leading the way , and orchestrating just the right types of engagements with academics , with governments .	我們需要來自人道組織的數據 , 導致人道主義組織的路 , 追蹤正確的參與方式 , 與政府合作 。
on the other hand , we have someone like ted bundy ; ted bundy was very fond of abducting and raping and torturing and killing young women .	另一方面 , 我們有像tedbundy這樣的人 , tedbundy非常熟悉虐待、強暴、殺害年輕女性 。
so , we were fairly convinced we are convinced that recovery is feasible , despite extended visual deprivation .	所以 , 我們很確定我們相信復原是可行的 , 儘管它延伸了視覺的毀滅 。
recently , chang even got to visit the frederiksborg castle museum in denmark virtually , of course .	最近 , 改變甚至到丹麥博物館去拜訪弗里克斯堡博物館 , 當然是如此 。
the opposite of depression is not happiness , but vitality , and these days , my life is vital , even on the days when i'm sad .	憂鬱症的相反性不是快樂 , 但這些日子 , 我的人生是很重要的 , 即使在我悲傷的時候 , 我的生活都很重要 。
and as recently as the 1990s , in peru , women from the andes region were given anesthesia and they were sterilized without their knowledge .	最近 , 1990年代 , 敘述中 , 來自伊斯蘭地區的女性被賦予了麻醉 , 卻沒有他們的知識 。
just imagine replicating this using other means such as baby milk distribution , or female hygiene kits , or even food baskets .	想像一下 , 用另一種方式複製它 , 例如嬰兒牛奶分配 , 或女性的衛生基金 , 甚至是食物銀行 。
because when we talk about our genetics and our biology , and modifying and altering and adjusting these things , we're talking about changing ourselves .	因為當我們談論我們的基因和生物學 , 改造和調整這些東西時 , 我們談論改變我們自己 。
