and i think that's where we are .	我認為那就是我們在的地方 。
now if you do this , it can be mathematically proven , in fact , that this is the best possible way of maximizing your chances of finding the perfect partner .	如果你這樣做 , 它可以證明數學的證明 , 這是你最有可能找到完美夥伴的機會 。
so the other face of yemen is actually one that lies behind the veil , and it's economic empowerment mostly that allows the woman to just uncover it .	另一面是葉門背後的經濟賦權 , 大部份是女性才剛發現的 。
but the person i felt most akin to in the world was a mother , a grandmother , a greatgrandmother , a greatgreatgrandmother .	但世界上最深刻的人是一位母親 , 一個偉大的陌生人 , 一個偉大的祖母 , 一個偉大的祖母 。
scientists are now to trying to find out whether tardigrades use the tun state , their antidrying technique , to survive other stresses .	科學家現在正在試圖找出目標是否使用隧道的狀態 , 他們的援助技術 , 來生存其他壓力 。
elephants are the only nonhuman animals to mourn their dead , performing burial rituals and returning to visit graves .	大象是唯一一種非人類的動物 , 來模擬牠們死去 , 表演燃燒儀式 , 並回去參觀墳墓 。
nowadays , medical decisions are often based on a limited data set , where only a glimpse of a patient's medical history is available for decisionmaking .	現今 , 醫學決策通常是受限的數據組 , 只有病人的醫學歷史 , 才能夠取得決策 。
so if you go back about two and a half billion years , the earth was this big , sterile hunk of rock with a lot of chemicals floating around on it .	所以如果你回顧250億年 , 地球是一顆巨大、巨大的石頭 , 上面有許多化學物質漂浮在上面 。
look these genomes , these 23 chromosomes , they don't in any way represent the quality of our relationships or the nature of our society at least not yet .	看看這些基因組 , 這23個染色體 , 它們不會代表我們關係的品質 , 或我們社會的本質 。
so when i needed to come up with a wrestling name at the last minute and jesse " the body " ventura was already taken i went with " gator . "	所以當我在最後一分鐘和耶穌 " 屍體 " 的 " 火山 " 已經被帶走了 " 幫派 " 。
i believe they have shifted over the last 10 , 20 years from being community churches , where you walk outside your door , round the corner and you're in church .	我相信他們在過去的十年、20年的社區教堂 , 你走在門外 , 圍繞著角落 , 你在教堂裡 。
and finally , an ebay listing for one welltraveled slide show , now obsolete , museum piece . please contact al gore .	最後 , 有一個很好的幻燈片 , 現在很蠢 , 博物館的作品 。 請接觸高爾夫球 。
in fact , if you've seen the carousel of progress at disney world , you've seen this . here are the cables coming up into this light fixture .	事實上 , 如果你看過在迪士尼世界的進步 , 你已經看過這個 。 這裡有纜繩來到這個光纖 。
the varied dialects , genres , and literary tropes also make the work a vivid record of the different ways medieval audiences entertained themselves .	各式各樣的方向 , 基因組 , 文字編輯也讓觀眾參與不同的媒介記錄 。
in " the descent of man , " charles darwin wrote a great deal about the evolution of morality where did it come from , why do we have it .	在《人類》中 , 達爾文寫了一件很棒的事 , 關於道德演化的演化 , 為何我們擁有它 。
andrew wilder , for example , born on the pakistaniranian border , served his whole life in pakistan and afghanistan .	舉例來說 , 巴基斯坦邊境出生於巴基斯坦和阿富汗 。
in fact , the fda commissioner recently used the term " epidemic " to describe ecigarette use in the us .	事實上 , 聯邦委員會最近使用 「 流行病 」 這個詞來描述電子香菸使用 。
according to world bank estimate , one trillion dollars is paid in bribes every year , worsening the condition of the already worse off .	根據世界銀行估計 , 每年有一兆美金在布萊布萊布里 , 更糟糕的是已經消失的狀況 。
on wall street and across silicon valley , we are seeing tremendous gains in the quality of analysis and decisionmaking because of machine learning .	在華爾街 , 跨越矽谷 , 我們在分析和決策品質上看到巨大的差距 , 因為機器學習 。
if you think nursery , kindergarten , first years of school are just dedicated to take away the children , to make them used to staying long hours away from their family .	如果你認為護士 , 幼稚園 , 第一年 , 學校才被認為要離開孩子 , 讓他們可以在家裡待很長的時間 。
when it was invented , in 1977 , it was estimated that it would take 40 quadrillion years to break a 426bit rsa key .	在1977年被發明時 , 估計它需要4000兆年才能打破426個偏見的馬達鑰匙 。
and congressman markey asks , you know , " is it going to take a submarine ride to see if there are really oil plumes ? "	國會馬克·馬克斯問: 「 它會需要潛水鑽石嗎 ? 」
somebody looks at it they can immediately see highlighted in red all of the changes that took place to see , ok , well , these words have changed , things like this .	有人會馬上看到紅色的變化 , 看到這些改變 , 好吧 , 這些字已經改變了 , 像這樣的東西 。
i inspected the solar panels on our roof . one of my challenges as a pilot is to land the drone on our basketball hoop .	我尊重太陽能板 。 我的其中一個挑戰之一是要登陸我們的籃球店 。
but did you know that only two percent of that funding went to rebuild haitian public institutions , including its health sector ?	但你知道只有2%的資金去重建海地公共機構 , 包括健康部門嗎 ?
the rule of thumb used to be that 80 percent of a newspaper's revenue came from pricy print ads and classifieds .	以前的拇指規則是80%的報紙收入來自原本印刷和標準 。
but while fair officials worried about the pigs , the maryland department of health was concerned about a group of sick fairgoers .	但 , 雖然公平官員擔心豬 , 瑪麗島的健康部門都關心一群病患病房 。
she actually went and spoke to an engineering department in afghanistan and told the head of the department the difference between ac and dc .	她實際上去了阿富汗的工程部門 , 告訴阿富汗和dc之間的差異 。
i found a brilliant aeronautical engineer who designs sails for america's cup racing yachts named peter heppel .	我找到了一個很棒的阿拉伯工程師 , 他設計了美國的杯子 , 叫做pedterheel 。
though h . m . spent most of his life forgetting things , he and his contributions to our understanding of memory will be remembered for generations to come .	儘管h.m.博士大部分的生命都能得到東西 , 他和貢獻給我們對記憶的理解將會被記住數世代的記憶 。
during the hurricane , you had msnbc posting about the hurricane on their blog , updating it frequently .	在颶風期間 , 你有mnbc在他們的部落格上寫了颶風 , 經常上升 。
so what we begin to do is say , " i'm going to lean to the mac os x and let the mac os xi come out in a couple of years . "	所以我們開始做的事是: 「 我要離開麥克斯x , 讓macosxis在幾年內出發 。 」
many of these crystals have signature shapes— take this cascade of pointed quartz , or this pile of galena cubes .	許多這些哭泣的形狀 , 都是指標四軸形 , 或這堆垃圾堆 。
because it's this fearless and honest expression of pure celebration and joy , and it's a sound they have not forgotten how to make .	因為它是無懼的 , 誠實的表達出純慶祝和喜悅 , 而他們卻忘記了如何製造的聲音 。
the rock that kanzi is using is extremely hard and ideal for stone tool making , but difficult to handle , requiring great skill .	卡納粹使用的石頭是非常艱難且理想的工具 , 但很難處理 , 需要很大的技能 。
it's still ugly to this day , but in my experience , it is really , really hard to find an economist under 40 who still has that kind of way of seeing the world .	今日仍然很醜陋 , 但在我的體驗中 , 我很難找到一個經濟學家 , 在40年代仍然有這樣的看法 。
now of course , your head would be squeezed and stretched unhelpfully , so you might have trouble understanding what's going on .	當然 , 你的腦袋會被擠壓 , 很不確定 , 所以你可能會有麻煩 , 了解發生什麼事 。
so i want to show you some new work , and this is based on an idea i had just a few months ago , so this is actually the first time i've shown it to a public audience .	所以我想給你們看一些新的作品 , 這是我剛剛剛剛剛剛剛剛剛剛才的一個想法 , 這是我第一次向公眾觀眾展示的 。
the reason is the reason i felt worse is that with all of these options available , my expectations about how good a pair of jeans should be went up .	原因在於 , 我覺得很糟糕的原因是 , 用這些選項 , 我期待一對牛仔應該是多麼好 。
when public sector debt is low , governments don't have to choose between investing in education and health and paying interest on that debt you owe .	當公共部門辯論很低時 , 政府不必選擇投資教育和健康和支付利益 。
and what's become increasingly clear to me is that we're talking about news stories about africa ; we're not really talking about african narratives .	我越來越清楚的是 , 我們談到關於非洲新聞的故事 ; 我們並不是真正談非洲的故事 。
actually , i read this great quote the other day , which was , " style makes you feel great , because it takes your mind off the fact that you're going to die . "	事實上 , 我讀了這個偉大的句子: 「 風格讓你感覺很棒 , 因為它會讓你的心靈脫離你死的事實 。 」
and he happened to tell me about a conference he'd just returned from in israel , where they were talking about a new type of gamma detector .	他剛好跟我說他剛從以色列回來的會議 , 他們談到一種新類型的伽瑪偵測器 。
in 1995 , illegal drugs were a $400 billion business , representing eight percent of world trade , roughly the same as gas and oil .	1995年 , 非法藥物是400億美元的商業 , 代表全球貿易的8% , 大概和石油一樣 。
in her book , " woman at point zero , " she wrote , " life is very hard , and the only people who really live are those who are harder than life itself . "	在她的書中 , 「 女士 」 , 她寫: 「 生命非常艱難 , 而真正生活的人比生命本身更難 。 」
we know the great lines , we know the great moments , we know what we're not going to share , and the point of this was not to embarrass anybody .	我們知道偉大的線條 , 我們知道我們不會分享什麼 , 而這個重點並不是要讓任何人感到尷尬 。
over and over again , i'd see how this simple act of being interviewed could mean so much to people , particularly those who had been told that their stories didn't matter .	一次又一次地 , 我看到這個簡單的訪談方式對人們來說是多麼有意義的 , 特別是那些被告知的故事並不重要 。
but while romance is a common thread in her work , austen dismissed the sentimental style of writing so popular at the time .	但當羅馬在她的作品中是常見的道路 , 澳洲的寫作方式非常受歡迎 。
we need to acknowledge that sustainable security builds on a foundation of human rights , builds on promoting and respecting human rights .	我們必須承認永續的安全建立在人類權利基礎上 , 建立在進步和尊重人類權利 。
it is this lens that is the key to the eye's adaptability , changing its curvature to adapt to near and far vision .	這是眼睛適應能力的關鍵 , 改變它對近距離及遠遠遠遠遠遠的適應方式 。
rumi has another story about three men , a turk , an arab and and i forget the third person , but for my sake , it could be a malay .	魯米有另外一個故事 , 一位阿拉伯人 , 我忘了第三個人 , 但對我來說 , 這可能是個雄性 。
now , for as interesting and remarkable a part of the plant as cbd is , it actually makes up a really tiny portion of the commercial market .	現在 , 作為cbd的一部分 , 它實際上是商業市場的一部分 。
if you put shame in a petri dish , it needs three things to grow exponentially: secrecy , silence and judgment .	如果你把羞恥放到培養皿裡 , 需要三件事才能生長出來:秘密、沉默和判斷 。
we've developed chemistry that goes into the pile of dust , into the pile of nanoparticles , and pulls out exactly the ones we need .	我們已經開發出化學 , 進入塵土 , 進入奈米粒子的堆積 , 將我們所需要的化學物質拉出來 。
dawonta white: we was wearing black with hoodies because trayvon martin , when he was wearing his hoodie , he was killed .	丹麥白:我們穿著黑色的衣服 , 因為他穿著他的衣服 , 他被殺 。
so , this is not the shower effect , when you're in the shower and all of a sudden , a new idea pops out of the shampoo bottle .	所以 , 這不是播放器效應 , 突然間 , 一個新的點子從陰道瓶裡流出 。
what she and her team have done is miniaturize that whole microscope into this $10 part , and it fits on the end of an optical fiber .	她和她的團隊做的是小型顯微鏡進入這個10美元 , 它在光纖纖的末端 。
i , on the other hand , i still have erotic fantasies with antonio banderas — — and my poor husband has to put up with it .	另一方面 , 我仍然有很棒的好奇 , 很糟糕的丈夫必須放棄它 。
so i encourage us to embrace this idea as a community , which is the thing which in time may grow us towards as opposed to away from our own humanity .	所以我鼓勵我們去擁抱這個想法 , 作為一個社區 , 那就是當我們自己成長時 , 將我們視為反對人性 。
it takes minutes for anybody to learn what these patterns represent here , but years of experience in cyber to learn what those same patterns represent in ones and zeros .	需要幾分鐘的時間來學習這些模式的代表 , 但在網路上有幾年的經驗 , 學習同樣的模式 , 代表一個和零 。
or for instance , the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on .	舉例來說 , 暴力在不平等社會中變得更常見的原因是因為人們很敏感去看待 。
more underrepresented characters in terms of race and ethnicity , and most importantly , more women working behind the camera in key production roles .	在種族和倫理方面 , 較低的特徵 , 最重要的是 , 更多的女性在關鍵生產角色背後工作 。
what i found is that in the smallpox eradication programme people of all colors , all religions , all races , so many countries , came together .	我發現在各式各樣顏色、宗教、所有種族、各國各國各國各國各國各國各樣的人 。
you may see 50 , 100 , 200 things on a shelf as you walk down it , but i have to work within that domain , to ensure that it gets you there first .	你可能會看到五十、一百件東西 , 但在你走下去時 , 我必須在那個領域工作 , 確保它能讓你第一次到達那裡 。
in it , he openly mocked kleon , ending with kleon’s character working as a lowly sausage seller outside the city gates .	在上面 , 他開放的卡通 , 結尾是卡爾遜的角色 , 作為一個低薪的銷售商 。
this is european space agency mars express , image of a crater on mars and in the middle of the crater we have liquid water , we have ice .	這是歐洲太空總署在火星的中間 , 我們有冰層 。
revolutionary love is the choice to enter into labor for others who do not look like us , for our opponents who hurt us and for ourselves .	革命的愛是要進入勞工的人 , 為了我們不像我們 , 對我們自己傷害我們自己和對手 。
but they can also rate countries , and these ratings are called sovereign ratings , and i would like to focus in particular on these sovereign ratings .	但他們也能衡量國家 , 而這些種族被稱為 「 移民種族 」 , 我會特別專注在這些遷徙的種族上 。
highconflict marriages , for example , without much affection , turn out to be very bad for our health , perhaps worse than getting divorced .	舉例來說 , 高衝突婚姻 , 結果對我們的健康非常不好 , 也許更糟糕 。
so the basic idea was these would be new school libraries for new york schools , and so the idea is that it's a new thing , a new idea that needs a new name .	所以 , 基本的想法是紐約學校的新學校圖書館 , 所以這個想法是新的點子 , 需要新的名字 。
whether it's our thoughts speeding up or slowing down , eating our emotions or not at all , difficulty sleeping or just getting out of bed .	無論是我們的思想速度或慢慢下來、吃情緒 , 都不是很困難的睡眠 , 或只是脫離床 。
a definition that cares about the intentions of abusers more than the harms to the abused that definition of racism is racist .	根據濫用者的意圖 , 比起種族歧視的傷害還要多 。
moments later , a teacher ran through the same doors we'd just entered yelling for everyone to get under the tables ; that somebody had a gun .	幾分鐘後 , 一位老師穿過相同的門 , 我們剛進入桌子裡 , 有人有槍枝 。
there are only two base words in all of english that have the letters " doub " : one is doubt , and the other is double .	在所有英文中只有兩個字母 「 二氧化碳 」 中 , 另一種是二氧化碳 。
you’re overseeing the delivery of crucial supplies to a rebel base deep in the heart of enemy territory .	你已經過度過極度的關鍵供應 , 到敵人的心臟深處 。
he thanks you profusely , and decides to celebrate your victory with a cup of tea from his latest contraption . . .	他謝謝謝謝謝你 , 決定要慶祝你的勝利 。
so this was a problem , and peter dodson pointed this out using some duckbilled dinosaurs then called hypacrosaurus .	這是個問題 , 彼得森指出了一些鴨子的恐龍 , 叫做 「 氫氣 」 的恐龍 。
and i think one of the positive things at the moment is you've got sergey and larry from google , for instance , who are good friends .	舉例來說 , 最正面的事情之一是你有來自google、獅子、誰是好朋友 。
however , i believe that the most important thing we do as archaeologists is acknowledge that past people existed and lived lives worth learning about .	然而 , 我相信 , 我們作為考古學家所做的最重要的事是認知過去人們存在、生活值得學習 。
i dressed up as my favorite tv show character , carrie bradshaw , thinking my friends would get a kick out of it .	我穿著我最喜歡的電視節目 , 卡里廣播 , 想著我的朋友會從中拿出一踢 。
so you might have a graphical countdown clock , or they would have a line of asterisks that would fill out from left to right on a screen .	所以你可能有一張圖像數碼鐘 , 或者他們有一條小行星 , 可以從左邊從左邊放出來 。
but what i want you to remember is if you want to improve your executive function in some aspect of your life , don't look for quick fixes .	但我希望你們記住的是 , 如果你想要改善你人生的某個角度 , 不要快速修復 。
but if you look into the eye of consciousness , that single eye you can see , i'm looking down , but let me tell you how i felt at that point .	但如果你仔細看意識的眼睛 , 你可以看到 , 我看著下面 , 但讓我告訴你我在那個時候的感受 。
the social result is that today's zipcar has 100 , 000 members driving 3 , 000 cars parked in 3 , 000 parking spaces .	社會結果是 , 現今的zipcar有1000000個成員在三千間公園公園公園公園公園公園公園 。
now , i invented my own form of the zoetrope , which removes the drum and replaces the slits with a video camera .	現在 , 我發明了我自己形式的zotrope , 它移除乾旱 , 取代影片攝影機 。
so there you have it the story of the mole , avogadro , basketballs , and how to buy salami at the grocery store .	所以你有了這個分子的故事 , 避孕、籃球 , 以及如何在雜貨店買薩拉米 。
physics homework requires taking breaks , and wikipedia was relatively new , so i took a lot of breaks there .	物理工作需要吃早餐 , 維基百科相對是新的 , 所以我做了很多突破 。
and you see them blown up into different shapes , and then you can press your finger on them to see that they're a little bit malleable as they are .	你可以看到它們被炸成不同的形狀 , 然後你可以壓縮你的手指 , 看看它們是很棒的 。
ask yourselves this: how can 50 percent of the american population be financially illiterate in a nation driven by financial prosperity ?	問你自己:美國人口的財務上有50%是如何被財務繁榮驅動 ?
i shared my nursery with other embryos and juveniles , from clams and crabs to sea urchins and anemones .	我和其他胚胎和青少年分享我的護士 , 從火焰和螃蟹到海膽和樹枝 。
so if you're waiting for paul ryan and the republicans in congress to flake away , it's going to take a little while .	所以如果你在等待保羅里斯和國會共和國會的等待 , 會花點時間 。
so my first message for you is that domestic violence happens to everyone all races , all religions , all income and education levels .	所以 , 我的第一個訊息是家庭暴力發生在所有種族、宗教、教育層面上 。
it's really like an easy street for bacteria , with the occasional interruption of the unintended forced rush to the exit .	對於細菌來說 , 這就像一個簡單的街道 , 偶爾的干擾 , 被迫到外部 。
this response has evolved from the physiological mechanism designed to make sure we can survive in a crisis .	這種反應從物理機制設計出來 , 確保我們可以生存危機 。
i'm extremely excited to be given the opportunity to come and speak to you today about what i consider to be the biggest stunt on earth .	我非常興奮能給你們聽我認為是地球上最大的特技 。
the time to speak up in support of all of those who peacefully challenge fundamentalism and terrorism in their own communities is now .	說出那些和平挑戰基礎主義和恐怖主義的支持 。
i'm a journalist , so i like to look for the untold stories , the lives that quietly play out under the scream of headlines .	我是個記者 , 所以我想要尋找未知的故事 , 生活在頭條上 。
but regardless of when you acquire additional languages , being multilingual gives your brain some remarkable advantages .	但無論當你需要更多語言時 , 都會讓你的大腦變得很驚人的優勢 。
or if you're a paraplegic i've visited the folks at berkeley bionics they've developed elegs .	或者 , 如果你是一位我拜訪了柏克萊生理學的典範 。
we're very lucky in ireland , we have plenty of basking sharks and plenty of opportunities to study them .	我們很幸運在愛爾蘭 , 我們有很多銀行鯊和許多機會去研究它們 。
as it turns out , computers are rapidly getting better at image recognition thanks to machine learning algorithms , such as neural networks .	結果發現 , 電腦在圖像上變得更好 , 很快地辨識出機器學習演算法 , 例如神經網路 。
buzz aldrin quickly realized his mistake— he’d inadvertently flipped the rendezvous radar switch .	布瑞克很快就意識到他錯了 , 他完全消失了新生的種族隔離 。
one mango , two mangoes , three mangoes , 10 , 000 mangoes , 100 , 000 mangoes it's still more mangoes you can eat before they rot .	一個人 , 兩個人 , 三人、三人、一萬人、一千人 , 還可以吃更多的曼哥 。
anybody who has an internet connection and the will to learn can access these great courses from excellent universities and get a credential at the end of it .	任何人有網路連結 , 會學習這些偉大的大學 , 並在網路結束時取得信任 。
and it's been repeated in all kinds of walks of life since then , and it proves the same thing over again , that the people around you matter , and environment is everything .	從那時起 , 一直重覆了各種生活 , 證明你周遭的人都很重要 , 而環境是一切 。
at the end of the day , perhaps people won't feel the need to buy and use a gun when they all equally feel safe , healthy , respected and cared for .	一天結束後 , 也許人們不會買槍 , 當他們都覺得安全、健康、尊重、關懷、關懷和關懷 。
it was striking to me because it featured a young black girl , probably around 12 years old , looking studiously at some physics equations .	對我來說很驚訝 , 因為它是年輕黑人女孩 , 也許大約12歲 , 研究一些物理方程式 。
imagine your face and your name above everything you've put into that box , and you're going to realize you trust google more than any entity in your history .	想像你的臉和你的名字 , 在你所投入的盒子上 , 你將會意識到你相信谷歌比任何身份都多 。
i had been tremendously invigorated by the knowledge and creativity that i found in that country , which had 60 percent landlessness but amazing creativity .	我被我在這個國家找到的知識和創造力所邀請 , 已經有60%的無土地 , 但令人驚訝的創意 。
and why is it that we keep hearing phrases like , " life's too short for farmed fish , " or , " wildcaught , of course ! "	我們為什麼會聽到像這樣說: 「 生活太短 , 」 或 「 野生動物 , 當然 ! 」
as for convictions , out of an estimated 5 , 700 convictions in 2013 , fewer than 500 were for labor trafficking .	假設在2013年被估計 , 超過500個勞工運輸量 。
in a way , that is the story of the settling of the americas , the supposedly inexhaustible frontier to which europeans escaped .	在某種程度上 , 這就是美國居住的地方的故事 , 應該是非常不可思議的前景 , 歐洲人逃離的 。
if a mach 20 glider takes 11 minutes and 20 seconds to get from new york to long beach , a hummingbird would take , well , days .	如果一個配偶20個手術 , 需要11分鐘 , 20秒才能從紐約到長灘 , 一個幽默的偏見會需要 , 幾天 。
and coming back to the car , i always used to say that the car is like your motherinlaw: you have to have good relationship with her , but she cannot command your life .	回到車上 , 我總是說 , 車子就像你母親一樣:你必須和她有好關係 , 但她無法承諾你的生活 。
and i think one of the greatest global examples we have of someone who didn't no one gave her power is the 16yearold girl called greta thunberg .	我認為我們世界上最偉大的全球例子之一沒有人給她權力是16歲的女孩 , 叫做希臘·賈伯格 。
one of my favorites was this painting i did of florida after the 2000 election that has the election results rolling around in the water .	我最喜歡的一幅畫之一是佛羅里達在2000年選舉之後 , 我做了一幅畫 , 選舉結果在水中旋轉 。
scientist use insects to make fundamental discoveries about everything from the structure of our nervous systems to how our genes and dna work .	科學家使用昆蟲來製造基本發現 , 從神經系統的結構 , 到我們的基因和dna如何運作 。
if we slow the disease , we may have more of a benefit on patient survival , patient outcome , how they feel , than if we shrink the disease .	如果我們減緩疾病 , 我們可能有更多的益處 , 病人的成果 , 比我們把疾病移除 。
so , you know , if you want to become more compassionate , you visit sick people in the hospital , and you will become more compassionate .	所以 , 如果你想要成為更多同情心 , 你去看醫院裡的病患 , 你會變得更有同情心 。
and turned up the other way , the people who are retirement age goes up very , very fast , as the baby boomers get to retirement age .	換個方式 , 退休年齡的人很快 , 當嬰兒炸彈到退休年齡 。
and each time i tried to read those books called " the feminist classics , " i'd get bored , and i really struggled to finish them .	每次我試圖讀這些書 , 叫做 「 女權主義經典 」 , 我感到無聊 , 我真的很努力完成這些書 。
they want to learn what stuff costs , find out how to argue a bill , help us solve this problem that's hurting them and their friends and families .	他們想要學習什麼成本 , 找出如何說出一個比爾 , 幫助我們解決這個問題 , 傷害他們朋友和家人 。
if a woman has to get ready for business meeting , she has to worry about looking too feminine and what it says and whether or not she will be taken seriously .	如果一位女性必須準備好商業會議 , 她必須擔心看太多的女性 , 會說什麼 , 不論她會嚴肅地被認真看待 。
so it creates , in essence , an artificial cavity that is right next to both the bone but also this really rich layer of stem cells .	所以 , 它會產生出一種人工的洞穴 , 到處都是骨骼 , 同時也是非常豐富的幹細胞 。
until a couple of days later i saw some spotting and then i noticed heavy blood flow , and we had in fact had an early stage miscarriage .	直到幾天後 , 我看到一些點 , 然後我注意到重量的血流 , 事實上我們有早期的缺陷 。
these are people who had run out of options , and by all traditional methods they had , they were like modernday lazarus cases .	這些人從各式各樣的傳統方法跑出來 , 他們就像現代lazarus案件一樣 。
so robert wright i don't know , i felt like if there was anyone that helen needed to give antidepressants to , it might have been him .	所以羅伯特·沃特我不知道 , 我覺得如果有任何人需要給抗憂鬱劑 , 可能是他 。
how long a delay do you think we had to add in order to nullify the inhibitory effect of knowing that faculty would see your answers ?	你認為我們要加上多少時間 , 才能辨識出出你所知道的隱私效應會看到你的答案 ?
and i received an email from an editor at random house with a subject line , " nice work ! " exclamation point .	我收到一封來自隨機編輯的電子郵件 , 有一個主題: 「 很好工作 ! 」
there are a lot of gardeners out there that would be interested in scaling up their production if they could , if they had a financial incentive .	那裡有許多花園 , 如果他們有金融獎勵 , 就會對他們的生產有興趣 。
picking your family is about consciously choosing who and what you want rather than just making it work or killing time with whoever happens to be choosing you .	選擇你的家人 , 意識地選擇誰 , 你想要的不只是讓它運作或殺人時間 , 無論是誰會選擇你 。
a tiny subset of them choose a profoundly nihilistic route , which is they die in the act of killing as many people as possible .	其中一個小小的潛水艇 , 選出一個非常有禮貌的路徑 , 就是他們死於殺人數的行為 。
now , i know some of you are thinking , global capital markets , positive social change , not usually in the same sentence or even the same paragraph .	我知道你們有些人在想 , 全球資本市場、正面的社會改變 , 通常在同一句話中 , 甚至是相同的典範 。
and all it takes is a broom closet or a back room or a fire escape , and danny's handmedown jeans are gone .	只需要一個很聰明的房間或背景逃離 , 丹尼的手槍都沒走了 。
i can't take credit for christopher's journey to success , but i certainly did my part to keep him on the path .	我不能為克里斯托弗的旅程進行審查 , 但我肯定有辦法讓他走上路 。
a high degree of interconnectivity can be bad for stability , because then the stress can spread through the system like an epidemic .	很高的連結性能對穩定有害 , 因為壓力可以傳播到像流行病一樣的系統 。
now , try to imagine 40 , 50 films wrapped , distributed , every week in the streets of lagos , nigeria and west africa .	現在 , 試圖想像四十、五部電影 , 每個星期都有拉哥斯、奈及利亞、西非的街道 。
and this is one of hundreds of ways in which this typeface was designed to look geometrically perfect , even though it's mathematically not .	這是數百種方法之一 , 這種類型被設計成幾何完美 , 即使數學上沒有 。
in the year 2013 , president chavez died , and i had to think about what to draw as the cartoon of the day at " el universal . "	在2013年 , 總統查維茲死去了 , 我必須考慮如何畫出 「 精英大學 」 的漫畫 。
and like so much of africa's relationship with enlightenment europe , it involved appropriation , denigration and control of the continent .	像許多非洲和啟蒙歐洲的關係一樣 , 它涉及了適應、密集和控制大陸的關係 。
so we had some good ideas: we took old automobile windshields , put paper behind them and created the first alternative to the whiteboard .	所以我們有一些好點子:我們花了舊的自動風 , 把紙張放在他們背後 , 為白板創造了第一個替代方案 。
and it also suggests that there is something not only in young mouse plasma , but in young human plasma that has the capacity to help this old brain .	它也建議在年輕的老鼠園裡 , 但在年輕的人類塑膠裡有能力協助這個老鼠大腦 。
so he decided he didn't need the opiates anymore , he didn't need the mdma anymore , and he was dropping out of the study .	所以他決定他不再需要氧氣 , 他不再需要dma , 他不再需要dma , 他不再需要研究 。
they said , " anybody can steal my pin number and take away my hardearned money , but nobody can steal my thumb . "	他們說: 「 任何人都可以偷我的筆錢 , 把我的硬幣拿走 , 但沒有人可以偷我的拇指 。 」
only we're not living with each other ; our crazy selves are living with each other and perpetuating an epidemic of disconnection .	只有我們沒有彼此生活 ; 我們的瘋狂的自己與彼此相處 , 彼此互相矛盾 。
you have desires , maybe for a cookie , maybe for something that we don't want to talk about at 11 o'clock in the morning in a school .	你有慾望 , 也許在一間烹飪片中 , 也許我們不想在11個學校談論的11點 。
from tomi lebrero and his bandoneon and his friends in buenos aires , argentina , to many other places and musicians around the world .	來自黎巴嫩和他的樂團和他的朋友 , 阿根廷 , 到世界各地的許多地方和音樂家 。
but if everyone is a reporter , nobody is , and different sources may disagree , not only opinions , but on the facts themselves .	但如果每個人都是記者 , 沒有人是不同的來源 , 不僅是意見 , 而是事實本身 。
i want to tell you how 20 , 000 remarkable young people from over 100 countries ended up in cuba and are transforming health in their communities .	我想告訴各位 , 超過一百個國家的年輕人是多麼聰明的 , 最終在古巴 , 並在他們的社區中改變健康 。
i walked back the two miles from my neurologist's office to my house , my legs wrapped in this strange , almost electric kind of pain .	我從我神經學家的辦公室走回家 , 我的雙腿在這個奇怪、幾乎是電疼痛 。
in 2012 , we entered the competition for the angelini innovation center , and the aim was to build the right environment for knowledge creation .	在2012年 , 我們進入了地理創新中心的競爭 , 目標是建立對的知識創造環境 。
as one seventh grader who recently completed our program said , " i could see myself as a scientist , because i enjoyed this game . "	身為一位七年級的學生 , 他說: 「 我可以把自己視為科學家 , 因為我喜歡這個遊戲 。 」
so the pilot in the cockpit of the fly , the actor , can tell which odor is present simply by looking at which of the blue leds lights up .	所以飛行器的飛行器 , 演員可以告訴哪些氣味 , 只是透過觀察藍色led燈的位置 。
in fact coming back to the land mass africa is so big that you could fit in the continental united states , china , and the entire europe into africa , and still have space .	事實上 , 回到大陸的非洲大陸 , 中國和整個歐洲的整個歐洲 , 仍然有空間 。
there's a very vibrant debate going on on campus now over whether they should have an honor code , and if so , what it should look like .	現在有一個非常活躍的辯論在校園是否應該有誠實的程式碼 , 如果這樣 , 它應該看起來應該是什麼樣子 。
and i have for you today the story of that journey , but also the notion that science can be as powerful as a translator as it can be for invention .	今天我要給你們看這個旅程的故事 , 但同時 , 科學可以成為一個翻譯器 , 作為一個創新的概念 。
all of these things are made possible because of computers , and therefore because of cyber , and when something goes wrong , cyber can make all of these things impossible .	所有這些東西都有可能因為電腦 , 因此因為網路是錯的 , 網路可以製造所有這些東西不可能的事 。
building on this strength , they attracted investment and started to process , being able to export highervalue products like starch from cassava .	建立這股力量 , 他們吸引投資 , 並開始處理 , 可以從casava取得更高的價值產品 。
the second thing that happened was , we heard from others in our academic field who said , " well , people are reporting this , but how can you really show it ?	第二件事是 , 我們在學術領域中聽到其他人說: 「 嗯 , 人們在報導這件事 , 但你要如何呈現它 ?
