i want to leave you with one last thought .	我想留給你們最後一個想法 。
it's just like this whole experience is just , like , really amazing , and i'd like to capture that for , like , instagram and my tumblr .	這就像這整個經驗一樣 , 很棒 , 我希望能捕捉它 , 比如 , 想像力和我的腫瘤 。
these are people who had run out of options , and by all traditional methods they had , they were like modernday lazarus cases .	這些人從選舉中跑出來 , 由傳統的方法 , 他們就像現代湖泊一樣 。
how long a delay do you think we had to add in order to nullify the inhibitory effect of knowing that faculty would see your answers ?	你認為我們要加入多少時間 , 才能了解疫苗的效果 , 知道你的答案會看到你的答案嗎 ?
so robert wright i don't know , i felt like if there was anyone that helen needed to give antidepressants to , it might have been him .	羅伯特摔角我不知道 , 我覺得如果有任何人需要給抗憂鬱症的人 , 可能是他 。
and all it takes is a broom closet or a back room or a fire escape , and danny's handmedown jeans are gone .	一切都需要一個聰明的櫃子 , 或火蟲 , 丹尼的手槍都沒去了 。
now , i know some of you are thinking , global capital markets , positive social change , not usually in the same sentence or even the same paragraph .	我知道你們有些人在想 , 全球資本市場 , 正面的社會改變 , 而不是一般的句子或相同的矛盾 。
picking your family is about consciously choosing who and what you want rather than just making it work or killing time with whoever happens to be choosing you .	選擇你的家人是要有意識地選擇誰和你想要的 , 而不只是讓它工作或殺死時間 , 無論是誰會選擇你 。
and i received an email from an editor at random house with a subject line , " nice work ! " exclamation point .	我收到一封來自隨機房的編輯郵件 , 有一個主題: 「 很好的工作 ! 」
a tiny subset of them choose a profoundly nihilistic route , which is they die in the act of killing as many people as possible .	牠們選擇一個非常嚴重的天才路徑 , 牠們死於殺戮許多人 。
there are a lot of gardeners out there that would be interested in scaling up their production if they could , if they had a financial incentive .	有很多花園 , 如果他們有財務獎勵 。
now , try to imagine 40 , 50 films wrapped , distributed , every week in the streets of lagos , nigeria and west africa .	現在 , 試圖想像40、50部電影寫下 , 每個星期都在拉哥倫、奈及利亞、西非和西非 。
a high degree of interconnectivity can be bad for stability , because then the stress can spread through the system like an epidemic .	一種高度的連結可能是穩定的 , 因為壓力可以傳遞系統 , 像流行系統一樣 。
and this is one of hundreds of ways in which this typeface was designed to look geometrically perfect , even though it's mathematically not .	這是數百種方法 , 設計了幾百種方法 , 儘管它是數學上沒有 。
i can't take credit for christopher's journey to success , but i certainly did my part to keep him on the path .	我不能為克里斯托弗的旅程進行評價 , 但我肯定是我的部分 , 使他保持路徑 。
in the year 2013 , president chavez died , and i had to think about what to draw as the cartoon of the day at " el universal . "	在2013年 , 總統候選人死了 , 我必須考慮如何畫畫畫畫作《精英》的漫畫 。
only we're not living with each other ; our crazy selves are living with each other and perpetuating an epidemic of disconnection .	只有我們沒有彼此生活 ; 我們瘋狂的自己和彼此相互生活 , 透過彼此互連結的流行 。
so we had some good ideas: we took old automobile windshields , put paper behind them and created the first alternative to the whiteboard .	我們有一些好點子:我們拿舊的汽車風 , 把紙張放在上面 , 創造了第一種替代的白板 。
and like so much of africa's relationship with enlightenment europe , it involved appropriation , denigration and control of the continent .	如同許多非洲的關係 , 與參與歐洲的關係 , 它涉及了適應性、移民和控制大陸 。
and it also suggests that there is something not only in young mouse plasma , but in young human plasma that has the capacity to help this old brain .	它也建議 , 不僅是年輕的老鼠塑膠 , 但在年輕的人類塑膠裡 , 還能幫助這個老鼠大腦 。
there's a very vibrant debate going on on campus now over whether they should have an honor code , and if so , what it should look like .	這裡有一個非常活躍的辯論 , 現在他們是否應該有誠實的密碼 , 如果如此 , 該怎麼樣的樣子 。
so he decided he didn't need the opiates anymore , he didn't need the mdma anymore , and he was dropping out of the study .	所以他決定他不再需要奧運 , 他不再需要dmadma , 他從研究中拿出來 。
you have desires , maybe for a cookie , maybe for something that we don't want to talk about at 11 o'clock in the morning in a school .	你有慾望 , 也許是烹飪 , 也許我們不想談的事 , 早上11點在學校的11點 。
from tomi lebrero and his bandoneon and his friends in buenos aires , argentina , to many other places and musicians around the world .	從洛杉磯和他的朋友到洛杉磯、阿根廷、世界上許多地方、音樂家 。
i want to tell you how 20 , 000 remarkable young people from over 100 countries ended up in cuba and are transforming health in their communities .	我想告訴各位 , 有超過100個國家的年輕人 , 將近二十萬個國家的健康轉化成他們的社區 。
but if everyone is a reporter , nobody is , and different sources may disagree , not only opinions , but on the facts themselves .	但如果每個人都是重複者 , 沒有人會分辨 , 不同的源頭可能不僅是幻覺 , 而是事實本身本身本身 。
as one seventh grader who recently completed our program said , " i could see myself as a scientist , because i enjoyed this game . "	近七年級的畢業生們說: 「 我能看到自己身為科學家 , 因為我很喜歡這個遊戲 。 」
i walked back the two miles from my neurologist's office to my house , my legs wrapped in this strange , almost electric kind of pain .	我從我的神經學家的辦公室走回家 , 我的腿在這個奇怪的痛苦中 , 幾乎是電力疼痛 。
in 2012 , we entered the competition for the angelini innovation center , and the aim was to build the right environment for knowledge creation .	在2012年 , 我們進入了地理創新中心的競爭 , 目標是建立正確的環境 。
so the pilot in the cockpit of the fly , the actor , can tell which odor is present simply by looking at which of the blue leds lights up .	飛行器的飛行器 , 可以告訴你哪個藍色ledledled燈是什麼樣子 。
in fact coming back to the land mass africa is so big that you could fit in the continental united states , china , and the entire europe into africa , and still have space .	事實上 , 回到大規模非洲的大陸 , 可以填滿非洲 , 中國和整個歐洲 , 仍然有空間 。
they said , " anybody can steal my pin number and take away my hardearned money , but nobody can steal my thumb . "	他們說: 「 任何人可以偷走我的筆錢 , 但沒有人可以偷走我的拇指 。 」
and i have for you today the story of that journey , but also the notion that science can be as powerful as a translator as it can be for invention .	今天我要給各位看這趟旅程的故事 , 但科學也能像轉譯者一樣強大 。
all of these things are made possible because of computers , and therefore because of cyber , and when something goes wrong , cyber can make all of these things impossible .	所有這些東西都能做到 , 因為電腦 , 因此 , 因為網路是錯的 , 當網路犯錯時 , 網路就會讓所有這些東西都不可能 。
the second thing that happened was , we heard from others in our academic field who said , " well , people are reporting this , but how can you really show it ?	第二件事是 , 我們從學術領域中聽到其他人說: 「 嗯 , 人們在報告這件事 , 但你怎麼能真正展示它 ?
building on this strength , they attracted investment and started to process , being able to export highervalue products like starch from cassava .	建立這股力量 , 他們吸引了投資 , 開始處理更高的產品 , 例如從caava中取得更多價值的產品 。
until a couple of days later i saw some spotting and then i noticed heavy blood flow , and we had in fact had an early stage miscarriage .	直到幾天後 , 我看到了一些特點 , 然後我注意到重量血流流 , 我們其實有早期的缺陷 。
and fibers with thicker layers of myelin can conduct signals 100 times faster or more than those with thinner ones .	纖維纖維纖維的纖維可以增加100倍的信號 , 更快或更快 , 比那些皮膚的神經更快 。
" if i had to fuck an older woman , oh my god , i would fuck the shit out of ashley judd , that bitch is hot af .	「 如果我要把老女人丟掉 , 天啊 , 我會把鞋子從希臘跳出來 , 那有點嚇人了 。
but too much cortisol can have negative impacts , like reducing the immune system’s ability to regenerate bone marrow and lymph nodes .	但太多企業能有負面的影響 , 比如減少免疫系統的能力 , 來重新生殖骨髓和疫苗的能力 。
there are hundreds and hundreds and hundreds and hundreds and hundreds of architects and designers and inventors around the world that are getting involved in humanitarian work .	有數百個建築師和數百名建築師和設計師 , 全世界各地都參與人工智慧工作 。
neither the wisdom from practicing monks before us , nor the supposedly wise characters in these stories can resolve them for you .	不論我們之前的智慧 , 都會從我們身上練習 , 都沒有這些故事的智慧角色 , 都可以將它們分解出來 。
we'd had 10 , 000 years of extremely knowledgeable pastoralists bunching and moving their animals , but they had created the great manmade deserts of the world .	我們有1000000年的知識學家在開玩 , 移動牠們的動物 , 但他們創造了世界上偉大的人類沙漠 。
one week after we began composting our fifth donor body , the temperature inside that mound of wood chips reached 158 degrees fahrenheit .	一週 , 我們開始組合我們的第五捐贈器官 , 木頭晶片的溫度已經達到158度 。
and this acoustical nuisance and visual nuisance basically exposed the discomfort of the work to this encompassing nature of the retrospective .	基本上 , 這樣的營養和視覺營養 , 基本上 , 探索了工作的不舒適性 , 使其恢復的本質 。
but designers , innovators and entrepreneurs , it's our job to not just notice those things , but to go one step further and try to fix them .	但設計師、創新家、企業家、企業家 , 我們的工作不只注意那些東西 , 而是去更進一步 , 試著解決它們 。
as a species , as humans , we like to say penguins are really cute , therefore , leopard seals eat them , so leopard seals are ugly and bad .	身為人類的物種 , 我們喜歡說企鵝真的很可愛 , 所以 , 葉門的吃牠們 , 花粉的感測是醜陋且糟糕的 。
if you think of it like a trumpet , we've got the mouthpiece that's the vocal folds and then the horn section is the throat .	假如你認為這就像川普一樣 , 我們有嘴巴 , 那就是葡萄糖 , 然後恐怖區域是喉嚨 。
could muhammad have so radically changed his world without such faith , without the refusal to cede to the arrogance of closedminded certainty ?	穆罕默罕默徹底改變了他的世界 , 沒有這種信念 , 沒有難民去接受密切的特定性嗎 ?
and then they got sued by big tobacco , who claimed that collecting information with pencils and clipboards is neither precise nor provable .	然後他們被大規模的菸草收集信息 , 他稱之為 「 鉛筆和筆板板板板 」 的資訊是不可預防的 。
hospitalacquired infections are now killing more people every year in the united states than die from aids or cancer or car accidents combined about 100 , 000 .	醫院需要感染每年殺死更多人 , 比來自愛滋病或癌症的疾病 , 比起10000000000 。
and the dams they built in the rivers provided habitats for otters and muskrats and ducks and fish and reptiles and amphibians .	他們在河裡建的父親提供了棲息地和穆斯林和魚類的棲息地 。
well — — i am the grandson of immigrants from japan who went to america , boldly going to a strange new world , seeking new opportunities .	嗯 , 我是來自日本移民的祖先 , 他到美國 , 很高興會去一個奇怪的新世界 , 尋求新機會 。
well , within the next 15 years , we could start seeing real spectroscopic information from promising nearby planets that will reveal just how lifefriendly they might be .	在接下來的15年內 , 我們開始看到真正的光譜資訊 , 從附近的行星中取得真正的尊重資訊 , 只是他們的生活方式 。
and the pollock fishery is the largest fishery in the nation , both in terms of value and volume about 3 . 1 billion pounds of fish caught every year .	貧困的漁業是國家最大的漁業 , 無論是價值觀和投票大約每年有三十億磅的魚 。
choosing to be a librarian and choosing to be at mcpherson was me letting go of that feeling of helplessness and finding ways to be supportive to others .	選擇成為一位利比亞人 , 選擇在麥克遜 , 選擇我去那種無助的感覺 , 找到方法來支持別人 。
and as a consequence , his genitals were masculinized , his brain was subject to the more typical masculine component of hormones .	後來 , 他的基因是男性化的 , 他的大腦被主導到更典型的男性特質 。
some extraordinary things about sneakers and data and nike and how they're all related , possibly , to the future of all online commerce .	有些令人驚訝的事 , 關於鞋子、資料、尼克、他們如何相關、它們的關係、可能性、網路商業的未來 。
it started out in the '80s , but at the beginning it was machines carving out of a foam block a model that was very , very fragile , and could not have any real use .	它從1980年代開始 , 但在一開始 , 它是機器從一個非常、非常脆弱的模型 , 無法任何真正使用的使用 。
and what we're looking for is the tiny dimming of light that is caused by a planet passing in front of one of these stars and blocking some of that starlight from getting to us .	我們所想的是地球前面所造成的微小的光源 , 由一個星球傳遞的星球 , 並阻擋一些恆星的光源 。
it's important that we build this platform , that we have the president , kikwete , and others of our leaders who are saying , " look , we must do something different . "	重要的是我們建立這個平台 , 我們有總統、技能和其他領導人說: 「 看 , 我們必須做些不同的事 。 」
we use this in all sorts of weather conditions , very hot and very cold climates , very strong winds . they're very sturdy vehicles .	我們用這種天氣 , 非常熱烈、非常冷的氣候 , 非常強烈的風力 。 它們是非常驚訝的汽車 。
however , by comparing data that ties together both density and diversity from what we hear , i'm able to arrive at much more precise fitness outcomes .	然而 , 透過比較我們所聽到的數據 , 我可以從多樣性和多樣性中取得更多精確的檔案 。
in the first types of experiments , we had caterpillars , and gave them a choice: medicinal milkweed versus nonmedicinal milkweed .	在第一個實驗中 , 我們有洞穴 , 給他們一個選擇:醫學奶奶奶奶 , 用非傳統的奶奶奶奶 。
i want to talk about rachel corrie who was in her teens when she stood in front of an israeli tank to say , " end the occupation . "	我想要談種族企業 , 當她在青少年前站在一個以色列標籤前 , 說: 「 結束事件發生了 。 」
over a lifetime of stressful experiences , this one biological change could be the difference between a stressinduced heart attack at age 50 and living well into your 90s .	一生有壓力的經驗 , 這個生物改變可能是壓力症狀的差異 , 在50歲 , 生活在你的90歲 。
globally , most new hiv infections occur between heterosexual partners , and here in the states , women , especially women of color , are at an increased risk .	全球大部分新的愛滋病感染性伴侶之間 , 女性 , 尤其是顏色的女性 , 尤其是增加風險 。
so if you plan for your death , then your survivors will know how to experience a healthy bereavement without fear or guilt of having failed to honor your legacy .	所以如果你計畫死去 , 你的生存者會知道如何體驗健康 , 不害怕或罪惡 。
my bridge coach , sharon osberg , says there are more pictures of the back of her head than anyone else's in the world . sorry , sharon . here you go .	我的橋樑教練 , 莎倫·奧伯格說 , 世界上有更多的照片 , 比任何人在世界各地都有更多的照片 。 抱歉 , 你去了 。
we also have a second oxygen cylinder , solely as a backup ; if there's a problem with our first oxygen supply , we can continue to breathe .	我們還有第二個氧氣循環 , 很快 , 如果有第一個氧氣供應的問題 , 我們也能繼續呼吸 。
when we ran the numbers , we saw that these communities , among the poorest on earth , had found a way to double their money in a matter of months , by fishing less .	當我們移除數字時 , 我們看到這些社區 , 最窮的地區 , 發現 , 數個月來最窮的方式 , 捕魚的錢更少 。
today , you are more likely to die violently if you live in a middleincome democracy with high levels of income inequality and serious political polarization .	今天 , 你更有可能死亡 , 如果你住在中產階級的民主中產階級和嚴重政治政策 。
and believe me , they know when i have no idea of the answer , so in those instances , i say to them , " that's a great question . let me research that and get back to you . "	相信我 , 當我沒有想到答案時 , 我對他們說: 「 這是個好問題 。 讓我回到你 。 」
now obviously , every time i bring this up , people even , you know , here at the conference , say , " are you serious ? thirty stories ? how's that going to happen ? "	很顯然 , 每當我放棄這個議題時 , 大家都知道 , 「 你是認真的嗎 ? 第三個故事會發生嗎 ? 」
so , when you think of the event as causing the muffin to go somewhere where you're doing something to the muffin you say , " give the muffin to the mouse . "	所以 , 當你思考事件時 , 你在做某個地方做一些事 , 你會說: 「 給老鼠媽媽媽媽媽 。 」
in doing so , we found over 600 species of bugs that live in usa homes , everything from spiders and cockroaches to tiny mites that cling to feathers .	這樣做 , 我們發現超過六百種生物住在美國 , 蜘蛛和蟑螂 , 所有東西都來自蜘蛛和蟑螂 , 到小麻煩 , 爬上羽毛 。
she’d rejected her catholic upbringing and marital expectations to study at university , and write memoirs , fiction and philosophy .	她拒絕她的教練 , 去研究大學 , 寫記憶、修飾、哲學 。
it allows me to work with drones , with 3d printers and smart glasses , and not just those you can buy in the shop but also prototypes .	它讓我能和石頭合作 , 用3d列印機和聰明的玻璃 , 而不只是你能購買購買商店 , 還有原型 。
if guys are killing themselves from this disease and we could study it to maybe prevent this from happening in the future , sometimes you've just got to suck it up and do something that's very hard . "	如果有人殺了這種疾病 , 我們就能研究未來發生的狀況 , 有時候你就開始突破 , 做一些非常困難的事 。 」
mothers have gotten the message and the vast majority of mothers intend to breastfeed , but many do not reach their breastfeeding goals .	媽媽媽們有訊息和大量母親的訊息 , 但許多人沒有接觸到她們的乳房目標 。
but eventually your little girl gets older and she's able to climb out of the crib , but you tell her , " don't climb out of the crib . ok ? "	但最終 , 你的小女孩變得更老 , 她能夠爬出哭泣 , 但你告訴她: 「 不要從哭泣中爬出來 。 」
in the 19th century , long after newton died , scientists did a series of experiments that clearly showed that light can't be made up of tiny , atomlike particles .	在十九世紀之後 , 科學家做了一系列的實驗 , 顯然顯示 , 光束無法構成微小、原子粒子 。
and our military get quite unhappy with having to stand guard on pipelines in faroffistan when what they actually signed up for was to protect american citizens .	而我們的軍隊對農場有很不幸的警察 , 當他們真正簽署時 , 我們的軍隊是要保護美國公民 。
those endocannabinoids travel backward to influence the sending neuron— essentially giving it feedback from the receiving neuron .	那些結核病疫苗回來影響神經元 , 基本上會讓它從接收神經元的神經元回饋 。
this leaves little in the way of market incentives for manufacturers to develop vaccines , unless there are large numbers of people who are at risk in wealthy countries .	這留在市場中心的中心 , 為了製造疫苗發展疫苗 , 除非有許多人在財富國家冒險 。
fermi's reasoning , if i may paraphrase badly , is that the universe is so vast that it stands to reason , there should be other intelligent life out there .	米米的理由是 , 如果我癱瘓 , 宇宙是如此大的巨大 , 應該有其他智慧生命存在 。
democracy is a creative process , and protest has always been the vehicle for expanding our political imaginations beyond what we are told is possible .	民主是有創意的過程 , 抗議一直是擴展我們的政治想像力 , 除非我們被告知的可能性 。
after sleeping in the mud at woodstock , i went off to mit to go to college , where to make money , i worked on the multics project .	睡在木頭上 , 我去了麻省理工學院 , 在那裡賺錢 , 我在多元計畫上工作 。
and what if i told you that one of the best ways to actually overcome this is to have courageous conversations with difficult people , people who do not see the world the same way that you see the world ?	如果我告訴你們一個最棒的方法是要克服困難的對話 , 人們不會看到你所看到的世界相同的方式嗎 ?
the difference between coffee at 60 and coffee at 78 is a difference between coffee that makes you wince , and coffee that makes you deliriously happy .	在七十八歲和咖啡之間的咖啡差異是你贏得的咖啡 , 而咖啡使你感到很高興 。
on the other end of the spectrum , some were so sick they had to live in complete darkness , unable to tolerate the sound of a human voice or the touch of a loved one .	另一端 , 有些病患得完全黑暗 , 無法釋放人類聲音的聲音 , 或愛情的觸覺 。
but in rwanda , in one country , they've got a policy that a woman can't come for care unless she brings the father of the baby with her that's the rule .	但在盧旺達 , 在一個國家 , 他們有一個政策 , 儘管她帶著嬰兒的父親 , 除非她把嬰兒的父親帶給她那條規則 。
behind every sound , sight , touch , taste and smell is a corresponding set of cells that receive this information and interpret it for us .	每個聲音、視覺、味覺、味覺、嗅覺是一組細胞 , 收集這些資訊 , 來詮釋我們 。
but i'm glad i did , because by that time , you start developing a crocodile skin , especially when you're a woman in the lab doing different things .	但我很高興我做過 , 因為那時候 , 你開始開發一個鱷魚皮膚 , 特別是當你在實驗室裡做不同的事 。
this , of course , is not true for the students who graduate from the top institutions , but for many others , they do not get the value for their time and their effort .	當然 , 這對那些從頂端畢業的學生來說 , 但對許多人來說 , 他們不會為他們時間和工作負擔價值 。
and i've been having them , over 200 dirty jobs , i have them all the time , but that one that one drilled something home in a way that i just wasn't prepared for .	我曾經有超過200個骯髒的工作 , 我總是有他們 , 但那一個我沒有準備過的東西 。
i was really fortunate to have president obama visit my lab this year on his visit to mit , and i really wanted to give him a periodic table .	我很幸運 , 今年參加了歐巴馬總統 , 去麻省理工學院 , 我真的想給他一段時間的桌子 。
so to us , it feels like we just look at someone's face , and we just read the emotion that's there in their facial expressions the way that we would read words on a page .	對於我們來說 , 感覺就像我們只是看著別人的臉 , 我們只是閱讀他們臉部表達的情緒 , 表達我們會在頁面上寫字的方式 。
davinia's impact started a few years ago when she reached out to all of her friends on facebook , and asked them to donate their pennies so she could fund girls' education .	幾年前 , 達尼亞的影響開始了幾年前 , 她接觸到所有朋友臉書的朋友 , 請他們捐錢給女孩的教育 。
they sifted all the mountains of data that they had collected to try to work out what allowed the children who'd had a difficult start in life to go on and do well at school nevertheless .	他們坐在他們收集的資料庫裡 , 試圖去工作 , 使孩子們開始生活中難以置信 , 做得很好 。
yet we still allow our mind to cycle through one greatest hit after another , like we were being held hostage by our own passiveaggressive spotify playlist .	但我們仍然允許我們的思維循環 , 像我們自己被激勵的玩家所鼓掌 。
that ambition that had allowed him to laboriously educate himself by himself , to go through that string of political failures and the darkest days of the war .	那種矛盾讓他非常嚴肅地教育自己 , 透過政治失敗、最黑暗的戰爭 。
so i took my talk , and i reorganized it into the fourway test , and then i gave it to this group of conservative businesspeople in west texas .	所以我把我的演講帶到西方的四公路測試 , 然後我把它放到這群保育商業商業圈 。
i once read that a poem learnt by heart is what you have left , what can't be lost , even if your house burns down and you've lost all your possessions .	我曾經讀過一首詩 , 就是你離開了 , 甚至你家裡的燒傷 , 你失去了所有的污染 。
people leave missed calls all the time: if you're running late for a meeting and you just want to let them know that you're on the way , you leave them a missed call .	人們總是留下來電話:如果你在會議會上跑步 , 你只想讓他們知道你在路上 , 你就丟棄了電話 。
but how do you get the word out tomorrow we're going to start the boycott when you don't have facebook , texting , twitter , none of that ?	但 , 你要如何從不臉書、推特、推特上寫出來的男孩們 , 不是嗎 ?
it's 30 to 90 milliliters of blood , which is one to three ounces , and it can be more , and i know it seems like it's more a lot of the times .	三十英里的血液是三十公里的血液 , 而我知道它看起來更像很多次 。
news sources plastered photos of me all over to sell newspapers , banner ads online , and to keep people tuned to the tv .	報導給我的照片 , 賣報紙、銀行帳戶 , 來保持人們在電視上搜尋 。
if you are buying something on the web , you're supposed to put in your address , and you're supposed to choose what country you're from , ok ?	如果你在網路上買東西 , 你應該要放進你的址 , 而你應該選擇你來自哪裡的國家 , 好嗎 ?
my aim is to take a simple portrait of anyone who's anything other than 100 percent straight or feels like they fall in the lgbtq spectrum in any way .	我的目標是要拿一個簡單的肖像 , 至少100%或100%的人 , 或是覺得他們在lgbq的角度下跌 。
and right beyond the historic bridge that you can see here , right next to the plaza , you can see that the river looked like a river of trash .	除了歷史的橋樑 , 除了你所看到的 , 你可以看到河流看起來像垃圾一樣 。
i'm convinced that if we do that in the humble but extremely important realm of language , we'll be leaving a better future to the next generations .	我相信如果我們在謙卑中做這件事 , 但極重要的是語言 , 我們會留下更好的未來 。
and i think that's why many of the most significant people in effective altruism have been people who have had backgrounds in philosophy or economics or math .	我認為這也是為什麼有許多最重要的活躍主義是那些在哲學或經濟或數學方面的人 。
it's bright and peaceful , and when you stand up in front of it , it's really hard to believe these were military barracks at the end of the '40s .	很明顯且和平 , 當你站在前面時 , 很難相信這些都是軍事障礙在40年代末端 。
high on the antarctic plateau , over 10 , 000 feet , it's very windy , very cold , very dry , we were exhausted .	在南極爆炸中 , 超過一萬英尺 , 非常寒冷 , 非常乾燥 , 非常乾燥 , 我們很興奮 。
when he finished the story , i said to him , " dick , i wonder what would be the difference between a feynman sandwich and a susskind sandwich . "	當他完成這個故事時 , 我對他說: 「 死了 , 我納悶 , 女王三明治和蘇菲三明治之間的差異 。 」
ferguson was issuing an average of over two arrest warrants , per person , per year , mostly for unpaid debt to the courts .	偏見是每年有超過兩位北極戰爭的人 , 每年 , 大部分人都不需要付諸法庭 。
the pleasure system , as you see , which is the internal opiates , there is a hormone oxytocin , is widely spread throughout the brain .	愉悅系統 , 如你所看到的 , 這是內心的奧運 , 有一個荷爾蒙氧氣體 , 大量傳播到大腦 。
biological there's autoimmune diseases , where the body attacks itself a little too overzealously and destroys the host , or the person .	生物有自動的免疫疾病 , 身體會自動攻擊自己的身體 , 會自動摧毀宿主 , 或是那個人 。
if we asked witnesses to identify the apple in this lineup , for example , we shouldn't be surprised by a unanimous verdict .	舉例來說 , 我們不應該被一種不可思議的版本辨識出來 。
to test this idea , we recently performed an experiment in buenos aires , argentina , with more than 10 , 000 participants in a tedx event .	為了測試這個想法 , 我們最近在佛羅里斯飛機進行一項實驗 , 阿根廷有超過一千名參與者在tedx事件中 。
the man did as he was told , and shortly afterwards , mr . teszler received a visit from the white mayor of kings mountain .	當時他被告知 , 很短的後代 , 德瑞士收到一名來自國王山的白人市長 。
and so i was always hearing them talk about their lives and how inspiring they were , and they were really sort of the most hardworking and constantly inspiring people i knew .	所以我總是聽到他們在談他們的人生 , 以及他們如何鼓舞他們的生活 , 他們真的是最努力且不斷鼓舞我所知道的人 。
if you want to get to the phoenix islands , it's five days from fiji , it's five days from hawaii , it's five days from samoa .	如果你想去鳳凰群島 , 它是五天從夏威夷的五天 , 五天來自撒冷的五天 , 五天來自撒冷 。
it's a historical fact that in 1885 , the average north carolina housewife walked 148 miles a year carrying 35 tons of water .	這是歷史上1885年的歷史事實 , 北卡羅馬的平均北卡羅馬的平均每年有148英里的水 。
going to a mosque regularly is actually linked to having more tolerant views of people of other faiths and greater civic engagement .	往往有更多的信仰和公民參與的觀點相連 。
all the same elements of imagination and symbolism are there , but they're just partnered with player agency and system responsiveness .	所有想像力和象徵的元素都在那裡 , 但它們只是與玩家合作 , 系統反應 。
do you think i'll miss not knowing if my children are going to come home at the end of the day ? " she said " if you gave me 10 minutes my bags would be packed . "	你認為我會不會知道我的孩子會回家嗎 ? 」 她說: 「 如果你給我10分鐘的袋子會被包裹 。 」
and that's why we have unmanned marine vehicles , one type of which you've already met , which is sarbot , a square dolphin .	這就是為什麼我們剛見過的海洋汽車 , 其中一種你已經見過的 , 這是artttttphin 。
you can walk into a book store – right now ! – and buy at least ten books written by credentialed experts on how the hell you do it .	你現在可以走進一本書店 , 買至少十本書 , 由客戶所寫的專家所寫的 。
and if you've watched that movie , " ten commandments , " all of those big miracles that happen in egypt are done through this staff .	如果你看過那部電影 , 「 十個要求 」 , 所有的大奇蹟都發生在埃及的過程中 。
it was built entirely by hand off bamboo scaffolding , people carrying these baskets of concrete on their heads , dumping them in the forms .	它完全是由竹子打造的 , 人們把這些包裝在頭上 , 把它們的腦袋包裝在形式裡 。
so having people involved in planning for 2020 is not necessarily going to change anything , because the dictators are still the ones who control the agenda .	所以 , 在2020年 , 人們參與計劃2020年不必改變任何事 , 因為獨裁者仍然是控制月球的人 。
the security council typically has the responsibility for providing the peacekeepers who build the security .	安全帳戶通常有責任 , 提供和平的責任 , 他們建立安全性 。
and so they gave me this name: kè , which means to overcome or to conquer , and wén , and that's the character for literature or the arts .	所以他們給了我這個名字:凱特 , 這意味著要克服或同事 , 而那是文學或藝術的角色 。
so we started doing what we were good at: we started texting , texting en masse , night and day , everyone we could reach , organizing our first climate strike via whatsapp .	所以我們開始做我們最好的事:我們開始紡織、夜晚、夜晚、每天 , 我們都能組織我們的第一個氣候變遷 。
one brooklyn paper called this bike lane that we have on prospect park west " the most contested piece of land outside of the gaza strip . "	一篇令人驚訝的紙 , 叫做 「 公園公園公園公園 」 , 最具爭議性的作品 。
for example , if one actor says , " here is a pool of water , " and the other actor says , " no , that's just a stage , " the improvisation is over .	舉個例子 , 如果有一個演員說: 「 這是水池 , 另一個演員說: 「 不 , 這只是個階段 。 」
and by everything i mean , of course , me and you , the earth , the sun , the 100 billion suns in our galaxy and the 100 billion galaxies in the observable universe .	當然 , 對我來說 , 地球 , 太陽 , 太陽 , 我們銀河系中的100億顆太陽太陽 , 一百億億個星系在觀察宇宙中 。
the more i've seen and learned about our respective generations , the more i realize that we often don't trust each other enough to actually share our respective wisdom .	我越了解我們尊重的世代 , 我意識到 , 我們通常不相信彼此 , 能分享我們的尊重智慧 。
some very friendly colleagues advised me to do something more useful for my tenure , and we were constantly struggling for research funding .	有些很友善的同事邀請我去做一些更有用的事 , 我們一直在努力研究資金 。
by rallying citizens together , we helped persuade our government to do the unthinkable , and act to fix a problem miles outside of our borders .	藉由把公民團結在一起 , 我們協助政府去做不可思議的政府 , 並在我們的邊境外解決問題 。
and they'll be thinking about things like , is this thing going to cause pollution or is there going to be a lot of traffic that wants to go to this thing that i've built ?	他們會想像這樣的事 , 會造成污染 , 或是有很多販運 , 想要去我建造的東西嗎 ?
we've got to start having conversations like this , and i don't think there's any better way to start than using the market , but also to bring other people to the table around it .	我們必須開始像這樣的對話 , 我不認為有任何更好的方式 , 比市場更好 , 但也能把其他人帶到桌子上 。
then , they spin that solution in a glass tube at a breakneck 5000 rotations per minute , making the solution spread out into a thin film .	之後 , 他們把解決方案放在一個突破500個旋轉 , 讓解決方案傳播到一片薄薄片 。
and now when i looked through the microscope , i could see this fresh , young , human heart muscle growing back in the injured wall of this rat's heart .	當我看著顯微鏡時 , 我可以看到這個新鮮、年輕、人類的心肌會在這個雷射的牆上長回來 。
now these cameras can detect heatemitting objects from the ground , and therefore they are very useful for detecting poachers or their campfires at night .	這些攝影機可以從地面上偵測到物體 , 所以他們非常有用 。
and then when you finally see where it is , then you've got to move it to get the cursor over there , and then " bang " you've got to hit a button or do whatever .	然後你終於看到它的位置 , 你必須把曲線移到那裡 , 然後 「 砰 」 , 你必須按按鈕或做任何事 。
i'm just going to very briefly show you three games that i've made that are an attempt to give people the means to create epic wins in their own futures .	我要給大家看三個遊戲 , 給大家看我所做的三個遊戲 , 給大家創造出自身未來的勝利 。
