and i think that's where we are .	我認為這是我們所在的地方 。
so you really see how this kind of crowdsourced imagery is integrating , in a very deep way , into the map itself .	所以你真的看到這種群眾的圖像是如何融合到地圖本身
not just in britain and america , but in france and in hungary and brazil and myanmar and new zealand .	不只是英國和美國 , 而是在法國、匈牙利、巴西、西、紐西蘭和紐西蘭 。
well , we take that step by going to something called the oculus rift , which i'm sure many of you are also familiar with .	嗯 , 我們把這個步驟帶到一個叫做 「 偶爾旅行 」 , 我相信你們很多人都很熟悉 。
so since the paris agreement was signed , climate graphs keep racing to the top , smashing records every year .	所以 , 因為巴黎協議被簽署 , 氣候圖表每年都會持續上升 , 驚人的記錄 。
what species of primate do you think is even more divergent from the wild primates than the captive primates ?	你認為 , 哺乳動物的種類 , 比捕食哺乳動物的哺乳類還要多 ?
maybe realizing that the number is just eight percent might help cool some of the superheated rhetoric that we see around the immigration issue .	也許發現 , 數字只是8% , 可能幫助我們周遭移民問題的超級英雄 。
each square follows the same pattern— painted pixels in the corners , and unaltered pixels in between .	每個方形都遵循相同的模式 , 畫出像素 , 在角落中間 , 完全沒有被排出的像素 。
i thought i was going to study the social behavior of galapagos penguins , but you already know penguins are rare .	我以為我會研究加拉巴哥企鵝的社會行為 , 但你已經知道企鵝很罕見 。
so , madantusi seemed to show that language is not a barrier ; in fact they may be able to teach themselves the language if they really wanted to .	所以 , 魔術似乎顯示語言不是障礙 ; 事實上 , 如果他們真的想教自己語言 。
as of next week , it will soon be available , there will be this little bloodpressure meter connected to an iphone or something or other .	接下來的星期 , 很快就會有這種小的血壓傳送到iphone或其他東西 。
and together with this new type of interfaces , we can use these technologies and apply them to safer cars for sighted people .	與這類新型的介面合作 , 我們可以用這些技術 , 應用到更安全的汽車 。
so i want to try and convince you in about 15 minutes that that's a ridiculous and ludicrous thing to do .	我想要試著說服你們大概15分鐘 , 這是一個很荒謬且很幸運的事 。
and for that reason , i'm continuing to work on this science fair project from 2012 to bring it from the laboratory into the real world .	基於這個理由 , 我持續在2012年的科學公平計畫上工作 , 從實驗室到真實世界 。
we think very highly of ourselves , and so we should ; we've put people on the moon , done all sorts of extraordinary things .	我們認為自己很高 , 所以我們應該把人放到月球上 , 做各種非凡的事 。
getting back to my premise , i used stamps , by the way , because you don't have to pay anybody for the rights .	回到我的前提 , 我用蒸汽 , 因為你不需要付錢給權利的人 。
we have rounded cape horn , and we have slalomed between the oil rigs of the gulf of mexico .	我們已經圍繞著捕鯨 , 我們在墨西哥灣的油箱中 , 在墨西哥灣 。
so we have a sample of honey and we look at all the plant dna , and we find out , " i'm sumac ! "	所以我們有一塊蜂蜜 , 看看所有植物dna , 我們發現: 「 我是蘇菲 ! 」
a victim or eyewitness identifies a suspected perpetrator through law enforcement's use of images .	受害者或眼睛辨識出一個受害者 , 透過執法使用影像 。
you have to be a better husband than i was , because that's how you make progress . " and now he began to make sense .	你必須比我更好的丈夫 , 因為那就是你要進步的方式 。 」 現在他開始有意義 。
that's the beauty of using everyday materials ; it's very easy to customize using paper and fabric .	這是使用日常材料的美好 , 很容易使用紙和布料 。
from the moment that our ancestors , perhaps two and a half million years ago or so , began imitating , there was a new copying process .	從我們祖先的那一刻 , 也許兩千五百萬年前 , 或開始模仿 , 有一個新的複製過程 。
now , in this study , we found one factor that was associated with the cortical surface area across nearly the entire surface of the brain .	在這個研究中 , 我們發現了一個工廠 , 與大腦的整個表面相連 。
these hormones travel to most of the body’s cells , where they influence how quickly those cells use energy and how rapidly they work .	這些荷爾蒙旅行到身體大部分的細胞 , 在那裡他們影響這些細胞使用能源 , 以及它們運作的速度 。
and yet all the while , still , we continue in the same vein , the same vein that contradicts everything that we just admitted .	然而 , 儘管如此 , 我們仍然繼續在同樣的暗示中 , 相同的蛋白質 , 相同地限制了我們剛承認的一切 。
his mom , sarah , bound them together in a book , and when josh got picked on at school , they would read the letters together .	他的母親 , 莎拉 , 在一本書中 , 當josh在學校挑選時 , 他們會一起讀字母 。
i would spend hours looking at the connections , saying , " oh , the little kid up at the top has red hair ; so does that first generation up there . "	我會花幾個小時看連結 , 說: 「 喔 , 上層的孩子有紅髮 ; 所以第一代就在那兒 。 」
the petals track and the engine gets the concentrated sunlight , takes that heat and turns it into electricity .	寵物追蹤 , 引擎集中陽光 , 把熱能轉變成電力 。
and also , my husband does a lot around the house , and would happily never see another romantic comedy as long as he lives .	此外 , 我的丈夫在家附近做很多事 , 很幸運地從來沒有看過另一個浪漫喜劇 , 只要他的生活 。
we will synthesize and test the top predictions and advance the most promising candidates into the clinic .	我們將合成 , 測試最頂尖的預測以及預防最先進的候選人 。
it was men , women , young , old not just from military ; from different organizations , many of them detailed to us just from a handshake .	是男人 , 年輕的女人 , 不僅來自軍隊 ; 來自不同組織 , 許多人都詳細的細地細地把我們從手腕中得到細節 。
and i know that sounds dramatic , because to me , standing up here years later , whole and healthy to me , it sounds dramatic .	我知道這聽起來很戲劇性 , 因為對我來說 , 多年後 , 站在這裡 , 對我來說 , 這聽起來很戲劇化 。
and like most people in my community , i had the misconception that depression was a sign of weakness , a character flaw .	就像我社區中的大多數人一樣 , 我有了憂鬱症的誤解 , 是弱點的徵兆 , 一個角色的角色 。
flint's water infrastructure the complex network of underground pipes has been severely damaged .	弗林特的水基礎建設了地下海管的複雜網路已經被嚴重損壞了
they tend to be small , very attractive , but they hold onto their water at such great cost that they grow extremely slowly .	他們傾向是很小、非常吸引力的 , 但他們在這些很棒的成本上 , 他們會很慢地成長 。
she told me and taught me that true beauty comes from within and that validation and self worth must also come from within .	她告訴我 , 她告訴我 , 真正的美麗來自於內部 , 自我價值也必須來自內部 。
by the early 20th century , the perfect balance of science and art had finally been struck with the emergence of medical illustrators .	到了20世紀初 , 科學和藝術的完美平衡終於對醫學的出現感到震驚 。
so when i think about our current education reform initiatives , i can't help asking: what are our students of color learning about themselves ?	所以當我想到我們目前的教育改革時 , 我無法協助問:我們學生的顏色是什麼 ?
it is much better to commit to as much as you can follow through than to commit to more soundgoodinthemoment and then let them down .	當你能遵循更多聲音的音調時 , 更好的承諾 。 然後讓它們降低 。
however , a major problem has been: how do we isolate these biological nanoparticles in large quantities without damaging them ?	然而 , 重大的問題是:我們如何把這些生物奈米粒子分離在大量量的質量中 , 沒有損害它們 ?
for the first time , i identified as somebody living with depression , and i felt good about it like i wasn't a bad person for it .	第一次 , 身為有憂鬱症的人 , 我感覺好像我不是個壞人 。
to see that , let's turn the brain around and look on the inside surface on the bottom , and there it is , that's my face area .	為了了解這一點 , 讓我們把大腦轉移到底部的表面 , 這是我的臉部 。
during one visit i observed , trina chatted with a young soontobe mom while she took her blood pressure .	在我觀察到的一個訪客中 , 三角洲和一位年輕的湯姆在她拿著血壓時 , 三角洲和一位年輕的兒童交道 , 她拿著她的血壓 。
his name was simon kuznets and the report that he delivered was called " national income , 19291932 . "	他的名字是西蒙·庫茲 , 他的報告叫做 「 國家收入 」 , 19232年 。
it is like some invisible yeast that allows the whole dough to grow , that brings flavor to all aspects of life .	就像一些看不見的酵母 , 可以讓整個狗長大 , 把花朵帶到生命的所有面向 。
so i kid you not the first question on the survey that he was sent to ask was: " how do you feel about being poor and black in america ? "	所以 , 我的孩子 , 不是他被送去的第一個問題: 「 你怎麼感覺到窮人和黑人 ? 」
every single time you did this , you experienced the same fundamental physics that i was watching in the operating room that day .	每次你這樣做時 , 你都會體驗到同樣的基本物理學 , 在那天我正在操作室的基本物理 。
the next step is to make compliant toes , and try to add spines and claws and set it for dry adhesives .	下一個步驟是要製造複雜的腳趾 , 試著加上脊椎和爪子 , 把它放到乾旱中 。
so we launched a facebook page first , and then a manifesto , and started to cover the streets in a very simple way .	首先我們發起一張臉書 , 然後一個人造的屋頂 , 開始在一個非常簡單的方式表面街道 。
africa has had a mixed affair with organized religion , with both positive and negative consequences .	非洲有組織宗教的混合 , 都有正面和負面的後果 。
and i hope with every ounce of my body that no one heard not my sister , not my girlfriend , and certainly not my niece .	我希望我身體中的每一部分都沒有人聽過我的姐 , 而不是我的女朋友 , 當然不是我的好友 。
who would ever have thought you could have your own eeg at your home , tagged to a very nice alarm clock , by the way ?	誰會想 , 你可以在家裡有自己的耳朵 , 用很棒的警報鐘 , 順便說一提 , 你有誰會覺得自己可以在家裡拿著自己的耳朵嗎 ?
after that , i came to the netherlands where i'm now doing a ph . d . in theoretical immunology .	畢竟 , 我來到荷蘭 , 我現在在理論上做一個博士學位 。
all of the world's defense budgets and military spending taken together total just under two trillion dollars per year .	世界上所有的防禦預算和軍隊都花了兩兆美金 。
i have linear algebra , science , physics even , nowadays , chemistry and biology , as you've seen .	我有線性圖書 , 科學 , 甚至物理學 , 現今 , 化學和生物學 , 如你所見 。
while he expressed his viewpoints eloquently , i remained thoroughly unconvinced .	當他同時表達他的觀點時 , 我仍然保持著威脅 。
could i dismantle a biological system , mix and match the parts and then put it back together in some new and creative way ?	我能否拆解生物系統 , 混合物和零件交配 , 然後把它們放到某個新的、有創意的方式上 ?
this one comes from a note that a student sent me after i gave a lecture about arousal nonconcordance .	這張照片是從一個學生寄來的演講後 , 給了我一個關於非知名的演講 。
i wanted it to be something that was not addressed to them or signed by me , something that caused them to wonder what on earth this thing was .	我希望它能成為不被我所簽署的事物 , 或是我所簽署的 , 使他們想知道地球上到底是什麼 。
so , here you go . paragraph number two: you may actually have to just get very blunt and say what's really on your mind .	所以 , 你來了 。 平行第二個:你可能需要非常緊張 , 說你腦海裡到底是什麼 。
i grew up in a very small village in canada , and i'm an undiagnosed dyslexic .	我在加拿大一個非常小的村莊長大 , 我是個不被忽略的動態 。
and in the same spirit , most ai researchers want to stigmatize and ban lethal autonomous weapons .	同樣地 , 大多數人工智慧研究者都想把和禁止自動武器放大 。
the problem today , though , is that there are hundreds of millions of these hashes sitting in siloed databases all around the world .	然而 , 今天的問題是 , 世界上有數以千計的數據庫都坐在地板上 。
a few years ago , historian arnold toynbee said that the world was suffering a huge spiritual crisis .	幾年前 , 歷史學家阿諾諾貝爾說 , 這個世界正在遭受巨大的精神危機 。
so how can we how can we rebuild respect for truth and evidence into our liberal democracies ?	所以 , 我們要如何重建真相和證據 ?
i was at the boys' apartment one night , when the mom came home after cleaning 18 hotel rooms in one day .	有一天晚上我在男孩的公寓裡 , 媽在清理18個飯店房間後回家 。
and the one thing he said every day that most seemed to give people reassurance and confidence was , " i don't know . "	他每天說的一件事 , 大多數人都覺得保險和信心是: 「 我不知道 。 」
indeed , i think sdg 6 is probably the biggest opportunity of all the sdgs for a step change .	的確 , 我認為dg6可能是所有舞蹈的最大機會 。
and i realized there were loads of incredibly basic questions i just didn't know the answer to , like , what really causes addiction ?	我意識到有大量的基本問題 , 我不知道答案 , 比如 , 什麼原因會造成成癮 ?
this covers everything from laws of gravity , or not , to the rules of society and the punishments for individuals who break them .	這封面來自重力法則的所有事物 , 不論是社會規則和懲罰給打破他們的人 。
we use over five billion tons of coal , 30 billionplus barrels of oil that's a hundred million barrels a day .	我們使用超過五十億噸的煤油 , 每天有一千萬桶石油 。
because with estrus , the final signaling to get the lining of the uterus ready actually comes from the embryo .	因為有了俄羅斯 , 最後一個訊號 , 來取得英國準備好的清單 , 其實來自胚胎 。
the precursor brains , on the other hand , transform into female or male during the second trimester of pregnancy .	另一方面 , 先進的大腦 , 轉變為女性或男性 , 在懷孕期間 。
but with beethoven , you can buy the sheet music , you can go home , you can close the door and play the piano .	但是蜜蜂 , 你可以買羊的音樂 , 你可以回家 , 你可以關上門 , 玩鋼琴 。
i spend most of my time in very lowincome communities in the projects and places where there's a great deal of hopelessness .	我大部分的時間都花在計畫中非常低收入的社區 , 在那裡有很大的希望 。
how do you get back an accurate view of the color on mars if you have a really terrible bandwidth to do it with ?	你要如何回顧火星上的顏色 , 看看火星上的顏色 , 如果你有很糟糕的麵包 , 會如何 ?
there was a case study done in 1960s britain , when they were moving from grammar schools to comprehensive schools .	在1960年代英國 , 有一個案例研究 , 當時他們從格蘭學校搬到相對的學校 。
so that's exactly what i'm going to ask you to do , but in a slightly different way . you're going to combine it .	所以這正是我要請各位做的事 , 但在稍微不同的方式上 , 你會結合它 。
regardless of religious belief or cultural background , there's a need for forgiveness .	不管宗教信仰或文化背景 , 都需要寬恕 。
and then finally , to show that some of the differences between people , in how we judge others , can be explained by differences in this brain system .	最後 , 為了讓大家知道 , 我們如何判斷他人之間的差異 , 可以透過大腦系統來解釋 。
the electrochemical neuroprosthesis enabled a highly functional state of the spinal locomotor networks .	電流神經元可以讓脊椎神經元網路的功能高度運作 。
every child deserves an education that guarantees the safety to learn in the comfort of one's own skin .	每個孩子都要保證一個保持安全的教育 , 才能在自己皮膚的舒適中學習 。
of course , it's no secret that governments are able to intercept telephone calls and text messages .	當然 , 沒有秘密 , 政府能夠詮釋電話和文字訊息 。
the ball would head in a straight line , probably towards the intended target , and the bird certainly would not .	球會朝直線走 , 或許會向原本目標 , 而鳥類肯定不會 。
the message from peru is clear: nothing bad can happen to us ; only good things will occur when we embrace our diversity .	秘魯的訊息很明顯:沒有什麼壞事可以發生在我們擁抱多樣性的時候 , 只有好事會發生 。
so in china , for instance , great laws came out where it says police cannot torture people or they will be punished .	舉例來說 , 在中國 , 偉大的法律出現 , 警察無法侵略人們 , 或者他們會被懲罰 。
the other thing that's beautiful about biology is that biology gives you really exquisite structures with nice link scales .	生物學的另一個美妙之處在於生物學給你非常精緻的結構 , 能讓你有良好的連結 。
the fact that we forget most of our childhood , for example , is probably fine , because it doesn't effect our movements later in life .	例如 , 我們忘記了大部分的童年 , 可能是不錯的 , 因為它不會影響我們的運動 。
they visibly make a living by asking for donations and by selling pairs of sticks tied with two strings .	他們可能可以藉由要求捐贈者 , 賣兩條棍子 。
so some years ago , wanting to understand this problem , i started to work with a group of about 60 older people in south london , where i live .	所以 , 幾年前 , 想要了解這個問題 , 我開始和南倫敦的一群大約六十歲的人合作 , 我住在哪裡 。
sometimes , you don't know what can attract you to an artwork or to a museum or to a cultural discovery .	有時候 , 你不知道你能吸引你到藝術作品或博物館或文化發現什麼 。
i start , and this is where a child says to me and the story doesn't work if i tell you about her before , because this is my laconic child .	我開始 , 這是一個孩子告訴我的故事 , 如果我之前告訴你們她的故事 , 因為這是我的拉丁裔孩子 。
characterized by a feeling of energized focus , full involvement and success in the process of the activity .	被激進的焦點 , 全部參與活動的過程中 , 和成功 。
tell me what it means to you that 5 , 000 people all over the world contributed 350 , 000 dollars to build hope hospital .	告訴我 , 世界上有五千人貢獻了三萬五千美金來建立希望醫院 。
we're supported in our demands by global bodies like unaids , the world health organization and amnesty international .	我們支持我們的需求 , 像是聯合國、世界衛生組織和國際衛生組織 。
now , understanding how this works is very complex , because first of all , recording activity in the spinal cord is very difficult .	現在 , 了解這如何運作非常複雜 , 因為首先 , 在脊髓中記錄活動是非常困難的 。
i can give you fast control with low reduction ratios in these gears , or i can give you power ; i can't give you both .	我可以給你快速控制這些地理的降低種族 , 或者我可以給你權力 ; 我不能給你們兩者 。
alois didn't know how to help auguste , but he watched over her until , sadly , she passed away in 1906 .	愛鸚斯汀不知道如何幫助8月 , 但他一直在看她 , 很悲傷地 , 她在1906年離開了 。
it's a great honor today to share with you the digital universe , which was created for humanity to really see where we are in the universe .	這是一個很棒的榮幸 , 與各位分享數位宇宙 , 為人類創造出的數位宇宙 , 來了解我們在宇宙的位置 。
i had no towel , no soap , no toilet paper , just two metal buckets open , one for water , for one waste .	我沒有塔爾 , 沒有肥皂 , 沒有廁所紙 , 只有兩塊金屬桶打開 , 一顆廢水 。
by 2005 , a decade later , at a time of political crisis , economic crisis , the share of poor people went down to 31 percent .	到了2005年 , 十年後 , 在政治危機的時代 , 經濟危機 , 窮人共有31% 。
and i'm glad to say , as i expected , i found it when i came here , and i'm sure all of you found it , too .	我很高興能說 , 如同我預期的 , 當我來到這裡時 , 我也很高興能找到它 。
the other is more flexible , vibrating only in the presence of longer wavelength , lowfrequency sounds .	另一種是比較彈性 , 只在波長的波長、低頻率的聲音 。
now realize that in a recently infected person , there are millions of these ships ; each one is just slightly different .	現在 , 在最近感染的人身上 , 有數百萬艘船 , 每個船都只是稍微不同 。
in fact , there's so much energy available for biology in this cave , that there's actually a huge number of cavefish .	事實上 , 在這個洞穴裡有這麼多能量可以供給生物學 , 其實有很多洞穴 。
had being transgender somehow precluded me from love and monogamy because i was supposedly born in the wrong body ?	是否有性別 , 包括我來自愛和蒙大利 , 因為我應該出生在錯誤的身體裡 ?
now you can see how we can take this mechanism and try to transmit memories and knowledge across people , which is wonderful , right ?	現在你可以看到我們能如何利用這個機制 , 試著傳遞記憶和知識 , 跨越人們 , 這是很棒的 , 對吧 ?
there were moments of incredible depth and richness , of authenticity and connection that i had never experienced before .	有一瞬間 , 我從來沒有體驗過的深度和豐富的時刻 。
the danish chocolate company anthon berg opened a socalled " generous store " in copenhagen .	丹麥巧克力公司伯格開了一家叫做 「 慷慨的店 」 的 「 哥本哈根商店 」 。
and what that means is , you are going to walk around with your own personal genome on a smart card . it will be here .	意思是 , 你將會和你個人基因組在智慧卡上走 。 它將會在這裡 。
the other one is an ion tail , which is charged particles , and they follow the magnetic field in the solar system .	另一種是一塊零件尾巴 , 被控控的粒子 , 它們遵循太陽系中的磁場 。
three of them never showed up . one of them asked us if we would stay with hybrids and they would give us a discount .	其中三個人從未出現過 。 其中一個人問我們 , 如果我們能保持氫 , 他們會給我們分辨 。
but the trick that he showed me stayed with me and enabled me to go around schools and try to make this world just a little bit better .	但他給我看的技巧讓我保持在學校 , 試著讓這個世界變得更好 。
i mean , i hope in this digital medium that we do justice to their artwork and represent it properly online .	我的意思是 , 我希望在這個數位化的媒介中 , 我們能對他們的藝術作業做正義 , 並正確地在網路上呈現 。
we call them artists , musicians , sculptors , painters , cinematographers they're all pattern creators .	我們稱他們為藝術家、音樂家、雕塑家、畫家、電影攝影師 , 他們都是模式創作者 。
as a disenfranchised group , women had no voice in the laws that affected their– or anyone else’s– lives .	身為一個失業的團體 , 女性在法律上沒有聲音 , 影響她們的生命 , 或任何其他人的生命 。
but today , almost half of americans choose cremation , citing simpler , cheaper and more ecological as reasons .	但今天 , 幾乎有一半的美國人選項 , 特別是比較簡單、更便宜、更便宜、更生態的理 。
ok , it seems a very formal , willful gesture , but something derived entirely out of the constraints .	好吧 , 這似乎是很正式的 , 很有智慧的姿勢 , 但完全沒有限制 。
if there's an achilles' heel in one our projects , we want to know it now , up front , not way down the road .	如果我們的一個專案計畫中 , 我們想要知道它 , 前面 , 而不是走路 。
and see how the railing widens and flattens out so you can lay down your lunch or your laptop .	看看螢火蟲和平面如何 , 這樣你就可以放下午餐或筆電 。
surely , the technologies that we're talking about here this last week , surely some of these can perhaps help africa grow even faster ?	當然 , 我們昨天談論的科技 , 當然有些這些技術可以幫助非洲成長更快嗎 ?
although women do twothirds of the world's labor , they own less than one percent of the world's assets .	雖然女性做了世界上三分之一的勞動力 , 他們擁有超過百分之一的資產 。
and there were other invited guests who were supposed to comment as a candidate's position was presented .	還有其他邀請的客人應該要當候選人的位置 。
and the mayor of miami speaks for many when he says it is long past time this can be viewed through a partisan lens .	邁阿密斯的市長們在他說 , 過去很長一段時間 , 可以透過黨派透鏡來看待 。
inspire us to think of new ways that we can use this unique instrument that we've created at santa barbara .	鼓舞我們去思考我們能用這種獨特的儀器 , 來思考我們在聖巴拉所創造的新方法 。
so to understand what a radical change this is going to bring , let's look at one industry , financial services .	為了了解這將會帶來什麼徹底的改變 , 讓我們看看一個產業、財務服務 。
an appreciation of poe’s career wouldn’t be complete without his poetry: haunting and hypnotic .	詩人的職業生涯不會完全完全完全完全完全沒有詩人:討厭和休息 。
and they will live for 15 or 20 years , continuing to lay eggs using the sperm from that original mating .	牠們會活15到20年 , 持續地帶著精子交配的卵子 。
if it's constant , that means that the stars out here are feeling the gravitational effects of matter that we do not see .	如果是持續的 , 也就是說 , 恆星的重力影響就是我們所未見的物質 。
if you're curious , i recommend the work of jaron lanier , tristan harris , nir eyal .	如果你好奇 , 我建議日本拉尼斯·拉里斯的作品 , 三角洲哈利亞 , 尼爾 。
and think about what a gift it would be for our children to be able to wake up naturally , in harmony with their own biology .	想想我們的孩子能自然地醒醒來的禮物 。
in 2017 , before we added that intelligenceled question to the form , officers made about 32 , 000 stops across the city .	在2017年 , 我們加入了智慧問題 , 辦公室做了大約3萬2 , 000個停止在城市裡 。
from gezi to tahrir to elsewhere , i've seen people put their lives and livelihoods on the line .	從吉尼到塔利亞 , 到塔利亞 , 我看到人們把他們的生命放到線上 。
a few years ago , my parents and i went to see the rockettes , radio city's highkicking dancers .	幾年前 , 我的父母 , 我看到火箭 , 雷射城市的高階舞者 。
it causes a greenhouse effect on steroids , trapping heat from the sun and scorching the planet's surface .	它會造成一個溫室效應 , 在行星的表面上 , 阻擋太陽的熱能 , 阻擋地球表面 。
it contains an army of me lifesize sculptures as you can see behind me , they're here they are my life , really .	它包含了我身後的雕塑 , 它們是我的生命 , 真的 。
right now , they are ticking time bombs that will cause a global crisis as soon as the next one fails not if , when .	如今 , 他們是王時間炸彈 , 會造成全球危機 , 只要下一個失敗 , 就會造成全球危機 。
but it's very important that words are at the center of politics , and all politicians know they have to try and control language .	但重要的是 , 文字在政治的中心 , 所有政治人都知道他們必須試著控制語言 。
and if it meant that we would now return to 30 years of silence , my father would say , " if it's so , then it's so . "	如果這意味著我們現在會回到30年的沉默 , 我的父親會說: 「 如果如此 , 那就這樣了 。 」
and i can cultivate that intuition in you by just asking you: who would you rather be if a deadly germ was spreading through the network ?	我可以培養這個直覺嗎 ? 只要問你:你要是誰 ? 如果一個死的手術在網路上散播 ?
so think about when you have friends , families and coworkers in california , on the west coast or in other parts of the world .	想想看 , 當你有朋友、家人、同事 , 在加州西岸 , 或世界上其他地方 。
they contain plastic crystals mixed with diamonds , beer cans and royal silks all in one look .	他們有塑膠晶體和鑽石混合在一起 , 啤酒和皇室絲都看得到 。
in our tradition , there is a ceremony that girls have to undergo to become women , and it's a rite of passage to womanhood .	在我們的傳統中 , 女孩必須承認成為女性 , 她們必須要成為女性 , 這是一個有理由的傳播給女性 。
js: yes . well , there were already higherdimensional invariants: pontryagin classes actually , there were chern classes .	瓊斯:是的 。 嗯 , 已經有更高維度的侵略者:詩人教授 , 事實上 , 其實有教堂 。
this motivated scientists from mexico , spain and england to study the luminance in van gogh's paintings in detail .	這位來自墨西哥的科學家 , 西班牙和英格蘭去研究梵谷的肺部 。
subject matters are broken up into smaller and smaller pieces , with increasing emphasis on the technical and the obscure .	主觀物質被破壞成更小、更小的碎片 , 隨著科技和肥胖增加的強調 。
now , as mentioned before , one of the reasons i can talk to you about this is because there's no nondisclosure agreement on this case .	現在 , 正如之前提到的 , 我能跟各位談論這件事的原因之一 , 是因為這個案例中沒有噪音協調 。
today a container ship can carry 150 , 000 tons ; it can be manned with a smaller crew ; and unloaded faster than ever before .	今天 , 一艘船可以攜帶150萬噸 , 它可以用更小的crew來操作人類 。 比以前還快 。
and they recently included that guy who dressed up like the joker and shot 12 people to death at a batman premiere .	最近 , 他們包括那些穿著玩笑的傢伙 , 拍攝12個人死於蝙蝠俠前面的死亡 。
and this is an accident . these are tools that we created to protect us from harm , but what they're doing is protecting us from innovation now .	這是個意外 , 我們創造的工具 , 來保護我們從傷害中保護我們 , 但現在他們正在做的就是保護我們創新 。
they typically make the best out of their conditions , and try to make their spaces look nice and homey , or at least up until as far as they can reach .	他們通常會從他們的條件中得到最好的狀況 , 試著讓他們的空間看起來很好、家園 , 或至少等到它們能達到的距離 。
and secondly , we as a species have so configured our environment that we have managed to make it adapt to us as well as we adapt to it .	第二 , 我們身為物種的確認我們的環境 , 同時也適應我們適應它 。
it's where our senses are located , our special senses our vision , our speech , our hearing , our smell , our taste .	這是我們感官的位置 , 我們的特殊感官、我們的視覺、聲音、嗅覺、味覺 。
but on the other hand , with these conscious evaluations , i still wouldn't know whether people actually liked that sugarreduced milkshake .	但另一方面 , 有這些意識評估 , 我仍然不知道人們是否真的喜歡那種糖果的牛奶 。
the problem is there is no such thing as a viable democracy made up of experts , zealots , politicians and spectators .	問題是 , 沒有這種可行的民主制度 , 由專家、零點、政治人物和觀點組成 。
as i read , i tried to keep an open mind , even though there were plenty of members of the public who'd already made up their mind about the issue .	當我閱讀時 , 我試著保持開放的心態 , 即使有許多公眾的成員 , 他們已經開始思考這個問題 。
imagine a patch that you wear on the skin that would detect in your sweat when you're infected with malaria and change color .	想像一下 , 當你感染瘧疾和改變顏色時 , 你穿上一塊皮膚時 , 會偵測到的皮膚 。
and they all told their stories , qualified for jobs , qualified for promotions , didn't get it , really angry .	他們都說他們的故事 , 為了進步 , 平等地說他們的故事 , 真的很生氣 。
i met joe 13 years ago on the lifer wing at wormwood scrubs highsecurity prison in london .	13年前 , 我遇到了joejoe , 在倫敦的wormworwoworworworworworworworworworworwordrubrubrubrubrubrubsbsssss
and so that's the basic thing doctors are trained to do , and it's miraculous in the case of infectious disease how well it works .	所以這就是醫師訓練的基本醫師 , 在感染疾病的案例中 , 會很奇怪 。
i don't know if you realize , but each of us has 60 , 000 miles of blood vessels in our bodies 60 , 000 miles .	我不知道你們是否意識到 , 但是我們每個人都有六千英里的血管在身體內有六千英里的血管 。
so , if we have a pure wave , we can measure its wavelength , and thus its momentum , but it has no position .	所以 , 如果我們有純粹的波 , 我們可以測量它的波長 , 因此它的動力 , 但它沒有位置 。
jenni chang: when i told my parents i was gay , the first thing they said to me was , " we're bringing you back to taiwan . "	珍妮.查理:當我告訴我的父母我同性戀他們說的第一件事是: 「 我們帶你回到塔瓦 。 」
and finally , my most recent image , which has such a special meaning for me personally: this is the serengeti national park in tanzania .	最後 , 我最近的影像 , 對我來說 , 這是一個特別的意義:這是坦尚尼亞的秘密公園 。
and reality and i we don't share the same values , the same goals to be honest , i don't have goals ; i have fantasies .	事實上 , 我不分享同樣的價值 , 老實說 , 我沒有目標 ; 我有好奇 。
from the tana toraja funeral ritual in indonesia to an easter ceremony in the north of ethiopia .	從塔諾亞到衣索比亞的基礎儀式到衣索比亞北部的東部
so wouldn't it be nice if there was a place in your local neighborhood where you could go and learn about this stuff , do it handson ?	所以 , 如果在當地的鄰居裡有個地方 , 你能去哪裡學習這東西 , 它會很棒嗎 ?
people who don't have neighbors of a different race are about twice as likely to oppose interracial marriage as people who do .	那些沒有不同種族的鄰居 , 大約有兩倍的可能性 , 可能是針對內在婚姻的婚姻 。
it was a new thing for us . we had only ever supported our country the only two areas in which india was very proud about their country , representing itself on the field .	這對我們來說是一件新事 , 我們只能支持我們的國家 , 印度唯一的兩個區域 , 非常自豪地表達自己的國家 。
hi . i'm going to talk to you today about laughter , and i just want to start by thinking about the first time i can ever remember noticing laughter .	嗨 , 今天我要跟各位談談笑話 , 我只是想起第一次想到笑話 。
and the trick that richard dawkins does , which is to say , to look at them as simply as genes , as vehicles for genes .	richarddarkins的技巧就是說 , 把它們視為單純的基因 , 就像基因一樣 。
it happens gradually , along a metric known as the norwood scale , which describes the severity of hair loss .	漸漸發生了 , 隨著鼻子的尺度 , 描述毛髮的多樣性 。
a volunteer would write a sentence on the chalkboard , and the other students had to guess whether it was a truth or a lie .	志工會在中國板上寫一句話 , 另一位學生得要猜猜 , 是否是真相或謊言 。
and i suppose that's how i found myself walking into the secure interview room on my first day at wormwood scrubs .	我想這就是我發現自己走進安全訪問室的第一天 , 在wormwodrub的第一天 。
imagine you're learning to play tennis and you want to decide where the ball is going to bounce as it comes over the net towards you .	想像你正在學習玩十天 , 你想決定球在哪裡來到你的網站 。
as i walked around this morning , i noticed most of the buildings were huge mirrors reflecting the sun back into the desert .	當我早上走過來時 , 我注意到大部分的建築物都是很大的鏡頭 , 反映太陽回到沙漠 。
