and i think that's where we are .	我認為那就是我們所在的地方 。
and in that moment she said the one thing i had overlooked , and that was that at some point , my life would get back to normal .	在那一刻 , 她說了我被忽略了一件事 , 那時 , 我的人生會回到正常 。
your connectome is far more complex than this because your brain contains 100 billion neurons and 10 , 000 times as many connections .	你的連結比這個更複雜 , 因為你的大腦包含了10億個神經元和100000倍 。
number three: i do want to , if i can , find a way of extending the ted experience throughout the year a little bit .	第三:如果我能 , 如果我能 , 找到一個方法 , 將ted體驗延伸到一年內 。
so , in the lab , i've been creating art as a way to help me design better experiences for bleedingedge technology .	所以 , 在實驗室裡 , 我一直在創造藝術的方式 , 來協助我設計更好的經驗 , 來協助我設計更好的經驗 , 來協助我設計更好的經驗 , 來協助我設計更好的體驗 。
and the clean , clear water that comes out the other end is traveling underground to water each person's yard .	乾淨 , 很明顯的水 , 另一端是從地下走到水底 , 到每個人的黃點 。
but what galileo saw was a rocky , barren world , which he expressed through his watercolor painting .	但伽利略看到了一個岩石 , 巴林世界 , 他透過他的水冷卻畫作表達出來 。
so anglican ministers could lecture atheists on the offensiveness of their discourse .	所以 , 格林肯部長們可以在他們對他們感到不安的認知上講者 。
expressions also could help improve group fitness by communicating our internal states to those around us .	表達也能協助改善團體 , 透過溝通我們的內部狀態 , 來溝通我們周遭的人 。
now 1962 can you see they're getting a little richer , but the number of babies per woman is falling ?	1962年 , 你可以看到他們有一點富有 , 但每位女士數量的嬰兒數量在下降 ?
now , while this is what you would look like in virtual reality , this is what an em would look like in virtual reality .	現在 , 雖然這正是虛擬實境的樣子 , 這是虛擬實境的樣子 。
my talk today is about what the messages are if you do want to stay in the workforce , and i think there are three .	我今天的演講是關於 , 如果你想要留在工作場所 , 我想有三個 。
so two years ago , we went back to the lab , making it more durable , more lightemitting , with the experts .	所以 , 兩年前 , 我們回到實驗室 , 讓它更有用、更輕鬆、更輕鬆 , 用專家 。
and then you have me , the teacher , standing there in the corner , like , about to have a panic attack .	然後你有了我 , 老師 , 站在角落 , 比如說 , 要有一場恐慌攻擊 。
imagining that i had this deep conspiracy to reveal the obvious flaws in the dmca .	想像一下 , 我有這種深度的矛盾 , 揭露了dmca的明顯瑕疵 。
all of the planets are made from different materials , so they all have different isotopes , they all have their own genetic code .	所有行星都是由不同的材料組成 , 所以它們都有不同的根源 , 它們都有自己的基因碼 。
it's no secret that computers , through moore's law , are speeding up faster and faster .	電腦沒有秘密 , 通過摩爾定律 , 速度越來越快 。
conor proceeded to beat me once or twice a week for the next two and a half years of our marriage .	擔憂要打敗我一週或兩次 , 接下來的兩年半 , 我們婚姻的兩年半 。
this is on us , all of us , together , because government is not an abstract institution or a concept .	這是在我們身上 , 我們所有人 , 因為政府不是抽象的機構 , 或一個概念 。
research on emotional suppression shows that when emotions are pushed aside or ignored , they get stronger .	關於情緒抑鬱症的研究顯示 , 當情緒被推向或忽略時 , 它們會變得更強大 。
now you may think it's money , but that's actually sort of a proxy to what i can do to preserve myself .	現在你可能會覺得這是錢 , 但那其實是一個我能為自己保存的方案 。
i have this little slogan that i use a lot , which is: virtually nothing and i mean this honestly has been invented yet .	我有這個小小的邏輯 , 我用了很多 , 也就是說 , 幾乎什麼都沒有 , 我的意思是 , 老實說 , 這還沒被發明過 。
the economic playbook is surprisingly clear , surprisingly straightforward , in the short term especially .	經濟書館很明顯 , 很明顯 , 令人驚訝 , 在短期間 , 特別是如此 。
we wear all black , we get very depressed , you think we're adorable , we're dead inside because we've got no choice .	我們穿著所有黑人 , 我們都很沮喪 , 你認為我們是負擔得起的 , 我們就死了 , 因為我們沒有選擇 。
but after a month that i was cycling every day on the carpacked mass . ave . , i took a different route one day .	但在一個月後 , 我每天都在循環的大量循環 。 阿維斯 , 我一天花了不同的路徑 。
it suggests a high level of sophistication , or at least a medium level of sophistication in an organism with no cognition .	它暗示了高層的複雜程度 , 或至少在一個有機體中 , 在沒有認知的生物中 , 複雜的層次 。
according to the guttmacher institute , one in three women in america will have an abortion in their lifetime .	根據腸道教授的根據 , 美國有三位女性 , 在他們一生中 , 一生中 , 將會有一名濫用者 。
still another traditional value of older people is in making tools , weapons , baskets , pots and textiles .	依然還有另一個傳統價值 , 老年人在製造工具、武器、銀行、郵件、郵件和紡織品 。
she was the person who , if you needed an extra pair of boots or a homecooked dinner , would be on your speed dial .	她是誰 , 如果你需要一個額外的靴子 , 或一個回家晚餐 , 就會在你的速度上 。
and if you travel through asia today , you will also see the results of the third revolution: the revolution of good governance .	如果你今天穿越亞洲 , 你也會看到第三次革命的結果:改革的革 。
lem sen: " i would've made this money , too , but i spent all this time looking for the american man who stole my recipe .	李: 「 我也會賺到這筆錢 , 但我花了這段時間 , 去尋找我偷走的美國人 。
we can put our stethoscopes to its backs , teach there , go to court there , make there , live there , pray there .	我們可以把我們的胃口放到後面 , 教導那裡 , 去法庭 , 在那裡 , 在那裡 , 在那裡 , 在那裡 , 住在那裡 , 在那裡 , 祈禱 。
sighted astronomers depend on this kind of plot in order to interpret how this light intensity changes over time .	觀察天文學家依賴這種圖片 , 來詮釋這個光強度如何隨著時間改變 。
there is a teenage girl who just recently went out and knew that she needed 56 stars tattooed on the right side of her face .	最近有一位青少年 , 才剛出去 , 知道她需要56顆星在她的臉上爬上她的右邊 。
and that was a humboldt squid , a juvenile humboldt squid , about three feet long .	那是一個謙遜的水果 , 一個跳躍的幽默 , 大約有三英尺長 。
now , sometimes the designers who work on these products are called " datadriven , " which is a term that totally drives us bonkers .	有時候 , 那些在這些產品上工作的設計師被稱為 「 數據rive 」 , 是一種完全能驅使我們投票者的詞彙 。
at the base of the decision to go distributed , there's a desire to give people autonomy over how they do their work .	在決定要分配的基礎上 , 有一個渴望給人們自動駕駛他們如何做他們的工作 。
and the feedback that comes from the avatar is being processed directly by the brain without the interference of the skin .	來自侵略者的回饋是直接被大腦直接處理的 , 而沒有皮膚的干擾 。
and of course , the confrontation of the cool , the unemotional with emotion , is a conversation that i think cities themselves have fostered .	當然 , 面對很酷的對話 , 與情緒不平衡的對話 , 就是我認為城市本身的對話 。
but after i graduated from college and got a graduate degree , i found myself moving from one less ideal job to another .	但畢業後 , 我從大學畢業後 , 畢業後 , 我發現自己從一個小的理想工作搬到另一個地方 。
but when i was six , the adults in my family began to speak in whispers and shushed me any time that i asked a question .	但當我六歲時 , 我家裡的成人開始在華盛頓和我說話 , 任何次我問我一個問題 。
and of course i've since discovered that they're not filing , and in fact the minister of finance has not even asked them to file .	當然 , 我發現他們不在填補 , 事實上財政部長甚至沒有要求他們解決 。
because it's hollow , it's lightweight , light enough to be lifted by just a few men , or , apparently , one woman .	因為它很熱 , 很輕 , 光線夠輕 , 只靠幾個男人 , 或者 , 顯然 , 一個女人 。
so when we talk about transparency , when we talk about openness , i really do believe that what we should keep in mind is that what went right is what went wrong .	所以 , 當我們談透明度時 , 當我們談論開放時 , 我真的相信我們應該記住的是 , 正確的發生了什麼事 。
we are so proud that some of our former patients are part of our team a team , thanks to added close interaction with patients that work with us .	我們很驕傲 , 有些前輩病患是團隊的一部分 , 感謝我們和病人一起合作的親密關係 。
you know , the faculty there didn't want us to memorize information and repeat back to them as i was used to back in ghana .	你知道的 , 建築物不希望我們記住資訊 , 並重複回到他們身上 , 回到迦納 , 回到他們身邊 。
i would keep going further and further , and as i kept going , i realized that all the fields of science are interconnected .	我會繼續進一步 , 當我繼續下去時 , 我意識到所有科學領域都被聯繫在一起 。
in fact , not only is it very difficult to tell what your needs are , but even the people close to you often struggle to understand how they can support you .	事實上 , 不僅是很難告訴你的需求是什麼 , 但即使你接近你 , 大家都很努力去了解他們如何支持你 。
and my relationship to especially humanmade objects which someone else said they work like this , well , i can say they work a different way , a little bit .	特別是我的關係 , 特別是有人說他們是這樣工作的 , 嗯 , 我可以說他們有用不同的方式 , 有點不同 。
no , in the global vote , you're only considering one aspect of it , which is what are those leaders going to do for the rest of us ?	不 , 在全球投票中 , 你只在考慮其中一個面向 , 那些領導者會為我們做什麼 ?
this is our favorite vitamin sitting next to our favorite drug , and morphine is one of the most important stories in medical history .	這是我們最喜歡的病毒 , 坐在我們最喜歡的藥物旁邊 , 摩西是醫學史上最重要的故事之一 。
the novel is very good at describing how jealousy trains us to look with intensity but not accuracy .	小說很擅長描述嫉妒如何訓練我們去看強度 , 但不準確 。
it's a distinction perhaps we might make between two nobel laureates , richard feynman and john nash .	可能是兩位諾貝爾女士 , 理查.費曼和約翰·費曼和約翰.納什之間的區別 。
i'm actually going to describe an experience that i had that first crystallized the idea of coconspirators in my mind .	其實我要描述一個經驗 , 第一個結晶了我腦海中的合作者的想法 。
this one is located along the tonga volcanic arc , 1 , 100 meters below sea level in the pacific ocean .	這張照片位在孟加拉的火山上 , 位於太平洋的1100公尺 , 一百公尺 。
i never got that . i never got that , because anyone knows if you farm , you don't plant crops in july and august .	我從來沒有得到這點 。 我從來沒有得到這個 , 因為任何人知道你是否農場 , 你不會在七月內種作物 。
this telescope is going to have mirrors that are 8 . 4 meters in diameter each of the mirrors .	這個望遠鏡將會有8.4公尺的鏡子 , 每一個鏡子都要有鏡子 。
all those things stemmed and started from one place , and for me they stemmed and started with my family in west virginia .	所有這些東西都源自一個地方開始 , 對我來說 , 他們從西維吉尼亞的家人開始 , 從西維吉尼亞的家庭開始 。
in option one , if the hero weighs 200 pounds all the time , then he would be bones and flesh at normal size .	在一個選項中 , 如果英雄一直在200磅重 , 那麼他會是骨頭和閃爍的大小 。
so you really see how this kind of crowdsourced imagery is integrating , in a very deep way , into the map itself .	所以 , 你真的可以看到這種群眾的圖像是如何整合的 , 在一個非常深層的方式中 , 在地圖本身 。
not just in britain and america , but in france and in hungary and brazil and myanmar and new zealand .	不僅是在英國和美國 , 還在法國、匈牙利、巴西和紐西蘭 。
well , we take that step by going to something called the oculus rift , which i'm sure many of you are also familiar with .	嗯 , 我們帶著這個步驟 , 叫做 「 偶爾旅館 」 , 我相信你們當中很多人也很熟悉 。
so since the paris agreement was signed , climate graphs keep racing to the top , smashing records every year .	所以 , 因為巴黎同意被簽署 , 氣候圖表每年都持續上升 , 每年都要記錄 。
what species of primate do you think is even more divergent from the wild primates than the captive primates ?	你認為 , 靈長類動物的種類 , 比野生動物的多樣性 ?
maybe realizing that the number is just eight percent might help cool some of the superheated rhetoric that we see around the immigration issue .	也許了解到 , 數字只有8%可能協助我們在移民議題上冷卻一些超大的演算法 。
each square follows the same pattern— painted pixels in the corners , and unaltered pixels in between .	每個方形都遵循相同的模式 , 畫出像素 , 在角落中間 , 完全沒有被排列出來的像素 。
i thought i was going to study the social behavior of galapagos penguins , but you already know penguins are rare .	我以為我要研究加拉巴哥企鵝的社會行為 , 但你已經知道企鵝很罕見 。
so , madantusi seemed to show that language is not a barrier ; in fact they may be able to teach themselves the language if they really wanted to .	所以 , 瘋狂的工業似乎顯示 , 語言不是障礙 ; 事實上 , 他們可能可以教自己語言 。
as of next week , it will soon be available , there will be this little bloodpressure meter connected to an iphone or something or other .	接下來一個星期 , 很快就會有這種血壓 , 會產生一種小的血壓 , 連接到iphone , 或其他的東西 。
and together with this new type of interfaces , we can use these technologies and apply them to safer cars for sighted people .	與這種新型的介面合作 , 我們可以用這些技術 , 將它們應用到更安全的汽車上 , 讓他們更安全地看待別人 。
so i want to try and convince you in about 15 minutes that that's a ridiculous and ludicrous thing to do .	所以我想試著說服各位 , 大概十五分鐘 , 這是一個很荒謬且很幸運的事 。
and for that reason , i'm continuing to work on this science fair project from 2012 to bring it from the laboratory into the real world .	原因是 , 我持續在2012年研究這個科學公平計畫 , 從2012年開始 , 將它從實驗室帶到現實世界 。
we think very highly of ourselves , and so we should ; we've put people on the moon , done all sorts of extraordinary things .	我們認為自己很高 , 所以我們應該把人放在月球上 , 做各種非凡的事 。
getting back to my premise , i used stamps , by the way , because you don't have to pay anybody for the rights .	回到我的前提 , 我用蒸汽 , 順道一提 , 因為你不需要付錢給任何人 。
we have rounded cape horn , and we have slalomed between the oil rigs of the gulf of mexico .	我們已經被包裹了頭巾 , 我們把墨西哥灣的石油切割掉了 。
so we have a sample of honey and we look at all the plant dna , and we find out , " i'm sumac ! "	所以我們有一種蜂蜜的樣本 , 看看所有植物dna , 我們發現: 「 我是蘇菲 ! 」
a victim or eyewitness identifies a suspected perpetrator through law enforcement's use of images .	一個受害者或目擊證人 , 透過執法執法執法的使用圖像 , 被視為受害者 。
you have to be a better husband than i was , because that's how you make progress . " and now he began to make sense .	你必須比我好丈夫還要好 , 因為那就是你如何進步 。 」 現在他開始理解 。
that's the beauty of using everyday materials ; it's very easy to customize using paper and fabric .	這是使用日常材料的美好 , 很容易使用紙張和布料 。
from the moment that our ancestors , perhaps two and a half million years ago or so , began imitating , there was a new copying process .	從我們祖先的那一刻 , 大概兩千五百萬年前 , 或者 , 開始模仿 , 有一個新的複製過程 。
now , in this study , we found one factor that was associated with the cortical surface area across nearly the entire surface of the brain .	在這個研究中 , 我們發現了一個因素 , 與大腦表面相互關聯 , 幾乎是大腦表面的整個層面 。
these hormones travel to most of the body’s cells , where they influence how quickly those cells use energy and how rapidly they work .	這些荷爾蒙旅行到身體大部分的細胞 , 它們會影響這些細胞如何快速使用能量 , 以及它們如何快速運作 。
and yet all the while , still , we continue in the same vein , the same vein that contradicts everything that we just admitted .	然而 , 儘管如此 , 我們仍然在同一條暗示中 , 相同的蛋白質 , 相同我們剛剛承認的所有東西 。
his mom , sarah , bound them together in a book , and when josh got picked on at school , they would read the letters together .	他媽媽 , 莎拉 , 把他們聚集在一起 , 當喬許在學校上學時 , 他們會一起閱讀信件 。
i would spend hours looking at the connections , saying , " oh , the little kid up at the top has red hair ; so does that first generation up there . "	我會花幾個小時看連結 , 說: 「 喔 , 上面的孩子有紅髮 , 所以 , 第一個世代就在那裡 。 」
the petals track and the engine gets the concentrated sunlight , takes that heat and turns it into electricity .	寵物追蹤 , 引擎集中陽光 , 把熱能轉換成電力 。
and also , my husband does a lot around the house , and would happily never see another romantic comedy as long as he lives .	此外 , 我的丈夫在家附近做了很多事 , 很幸運地永遠不會看到另一個浪漫喜劇 。
we will synthesize and test the top predictions and advance the most promising candidates into the clinic .	我們將合成並測試最頂尖的預測 , 並進一步提高候選人 , 進入診所中 。
it was men , women , young , old not just from military ; from different organizations , many of them detailed to us just from a handshake .	它是男人 , 女人 , 年輕 , 不僅來自軍隊 ; 來自不同的組織 , 許多人都詳細細細細細細細地描述我們 。
and i know that sounds dramatic , because to me , standing up here years later , whole and healthy to me , it sounds dramatic .	我知道這聽起來很戲劇 , 因為對我來說 , 多年後站在這裡 , 對我來說 , 這聽起來很戲劇 。
and like most people in my community , i had the misconception that depression was a sign of weakness , a character flaw .	就像我社區中的大部分人一樣 , 我有了憂鬱症的誤解 , 是一種弱點 , 一個角色 , 一個角色 。
flint's water infrastructure the complex network of underground pipes has been severely damaged .	弗林特的水基礎建構了地下管子的複雜網路已經被嚴重損害了 。
they tend to be small , very attractive , but they hold onto their water at such great cost that they grow extremely slowly .	他們通常會很小 , 非常有吸引力 , 但他們在如此大的成本中 , 他們的水會很緩慢 。
she told me and taught me that true beauty comes from within and that validation and self worth must also come from within .	她告訴我 , 教導我 , 真正的美麗來自內心 , 那個評估和自我價值也必須來自內部 。
by the early 20th century , the perfect balance of science and art had finally been struck with the emergence of medical illustrators .	到了20世紀初 , 科學和藝術的完美平衡終於對醫學的出現感到震驚 。
so when i think about our current education reform initiatives , i can't help asking: what are our students of color learning about themselves ?	所以當我想到我們目前的教育改革 , 我不能幫忙問:我們的學生是如何學習自我的 ?
it is much better to commit to as much as you can follow through than to commit to more soundgoodinthemoment and then let them down .	要承諾的好多 , 就如同你能遵循更多聲音組合 , 然後讓它們降低 。
however , a major problem has been: how do we isolate these biological nanoparticles in large quantities without damaging them ?	然而 , 重大的問題是:我們如何將這些生物奈米粒子分離在大量的質量中 ?
for the first time , i identified as somebody living with depression , and i felt good about it like i wasn't a bad person for it .	第一次 , 身為有憂鬱症的人 , 我覺得好像我不是個壞人 。
to see that , let's turn the brain around and look on the inside surface on the bottom , and there it is , that's my face area .	為了了解這一點 , 讓我們把大腦轉身 , 看看底部的表面 , 它是我的臉部區域 。
during one visit i observed , trina chatted with a young soontobe mom while she took her blood pressure .	在一個訪談中 , 我觀察到 , 與一個年輕的兒童聊天時 , 她帶著她的血壓 。
his name was simon kuznets and the report that he delivered was called " national income , 19291932 . "	他的名字叫 " 國家收入 " , 19932年 , 他的名字叫 " 國家收入 " 。
it is like some invisible yeast that allows the whole dough to grow , that brings flavor to all aspects of life .	就像一些隱形的酵母 , 讓整個狗長大 , 會帶著花朵到所有生命的面向 。
so i kid you not the first question on the survey that he was sent to ask was: " how do you feel about being poor and black in america ? "	所以 , 我小時候你不是第一個問卷 , 他被送到問: 「 你怎麼感覺到美國窮人和黑人 ? 」
every single time you did this , you experienced the same fundamental physics that i was watching in the operating room that day .	每次你這麼做時 , 你都會體驗到同一個物理學 , 那天我在操作室裡看著的基本物理 。
the next step is to make compliant toes , and try to add spines and claws and set it for dry adhesives .	下一個步驟是要製造複雜的腳趾 , 試圖加上脊椎和爪子 , 並把它放在乾燥的口腔上 。
so we launched a facebook page first , and then a manifesto , and started to cover the streets in a very simple way .	首先 , 我們開了一本臉書頁 , 然後一個人工智慧 , 開始在一個非常簡單的方式上覆蓋街道 。
africa has had a mixed affair with organized religion , with both positive and negative consequences .	非洲有組織宗教的混合 , 有著正面且負面的後果 。
and i hope with every ounce of my body that no one heard not my sister , not my girlfriend , and certainly not my niece .	我希望我身體中的每一部分都沒有人聽不到我的姐妹 , 而不是我的女朋友 , 肯定不是我的好處 。
who would ever have thought you could have your own eeg at your home , tagged to a very nice alarm clock , by the way ?	誰會想 , 誰會在家裡有自己的耳朵 , 用很棒的警察鐘 , 順道一提 , 誰會覺得你能有自己的耳朵嗎 ?
after that , i came to the netherlands where i'm now doing a ph . d . in theoretical immunology .	畢竟 , 我來到荷蘭 , 我現在正在做博士學位 , 理論上是免疫學位 。
all of the world's defense budgets and military spending taken together total just under two trillion dollars per year .	全世界的防禦預算和軍事花在每年兩兆美金下 , 全部花在兩兆美元 。
i have linear algebra , science , physics even , nowadays , chemistry and biology , as you've seen .	我有線性大橋 , 科學 , 甚至物理學 , 現今 , 化學和生物學 , 如同你所見 。
while he expressed his viewpoints eloquently , i remained thoroughly unconvinced .	當他同時表達他的觀點時 , 我仍然不敢說 。
could i dismantle a biological system , mix and match the parts and then put it back together in some new and creative way ?	我能否把生物系統拆解 , 混合在一起 , 然後把零件放回一些新的和創意的方式上 ?
this one comes from a note that a student sent me after i gave a lecture about arousal nonconcordance .	這張照片來自一個記者 , 一位學生在我演講後寄給我一篇關於無知的演講 。
i wanted it to be something that was not addressed to them or signed by me , something that caused them to wonder what on earth this thing was .	我希望它能成為沒有解決他們的問題 , 或被我簽署的事物 , 使他們想知道地球上有什麼事 。
so , here you go . paragraph number two: you may actually have to just get very blunt and say what's really on your mind .	所以 , 你來了 。 第三個癱瘓第二個:你可能需要非常緊張 , 說你腦中真正在想什麼 。
i grew up in a very small village in canada , and i'm an undiagnosed dyslexic .	我在加拿大一個非常小的村莊長大 , 我是個沒有被診斷出來的染色素 。
and in the same spirit , most ai researchers want to stigmatize and ban lethal autonomous weapons .	在同一個心靈中 , 大部分的人工智慧研究者都想堅持和禁止自動武器 。
the problem today , though , is that there are hundreds of millions of these hashes sitting in siloed databases all around the world .	然而 , 今天的問題是 , 全世界有數億個這樣的數據庫 , 都坐在世界各地 。
a few years ago , historian arnold toynbee said that the world was suffering a huge spiritual crisis .	幾年前 , 歷史學家亞諾諾諾貝說 , 世界正在遭受巨大的精神危機 。
so how can we how can we rebuild respect for truth and evidence into our liberal democracies ?	所以 , 我們要如何才能重建真相和證據 ?
i was at the boys' apartment one night , when the mom came home after cleaning 18 hotel rooms in one day .	有一天晚上我在男孩的公寓 , 媽媽在清理18間飯店房間之後回家 。
and the one thing he said every day that most seemed to give people reassurance and confidence was , " i don't know . "	他每天都說過一件事 , 大部分的人都看來是保險和信心是: 「 我不知道 。 」
indeed , i think sdg 6 is probably the biggest opportunity of all the sdgs for a step change .	的確 , 我認為dg6可能是所有dg的最大機會 , 可以改變一步 。
and i realized there were loads of incredibly basic questions i just didn't know the answer to , like , what really causes addiction ?	我意識到有大量的基本問題 , 我不知道答案 , 比如 , 真正造成成癮的原因是什麼 ?
this covers everything from laws of gravity , or not , to the rules of society and the punishments for individuals who break them .	這包含了重力法律的所有事物 , 或不 , 到社會規則和懲罰給打破他們的人 。
we use over five billion tons of coal , 30 billionplus barrels of oil that's a hundred million barrels a day .	我們使用了超過五十億噸的煤炭 , 三十億桶石油的石油 , 每天是一億桶 。
because with estrus , the final signaling to get the lining of the uterus ready actually comes from the embryo .	因為有了俄羅斯 , 最終的訊號 , 能夠取得烏托斯的連結 , 其實是來自胚胎 。
the precursor brains , on the other hand , transform into female or male during the second trimester of pregnancy .	另一方面 , 先進的腦 , 轉變為女性或男性 , 在懷孕期間 , 在第二三公里的懷孕期間 。
but with beethoven , you can buy the sheet music , you can go home , you can close the door and play the piano .	但有了貝多芬 , 你可以買到綿羊音樂 , 你可以回家 , 你可以靠近門 , 玩鋼琴 。
i spend most of my time in very lowincome communities in the projects and places where there's a great deal of hopelessness .	我花了很多時間在計畫中 , 非常低收入社區 , 在那裡有很大的希望 。
how do you get back an accurate view of the color on mars if you have a really terrible bandwidth to do it with ?	你要如何讓火星上的顏色準確看待顏色 , 如果你有很可怕的樂團來做這件事 ?
there was a case study done in 1960s britain , when they were moving from grammar schools to comprehensive schools .	在1960年英國 , 有一個案例研究 , 當他們從gamamar學校搬到競爭學校時 , 他們就有一所研究 。
so that's exactly what i'm going to ask you to do , but in a slightly different way . you're going to combine it .	所以這正是我要請各位做的事 , 但在有點不同的方式上 , 你要結合它 。
regardless of religious belief or cultural background , there's a need for forgiveness .	無論宗教信仰或文化背景 , 都需要寬恕 。
and then finally , to show that some of the differences between people , in how we judge others , can be explained by differences in this brain system .	最後 , 為了告訴大家 , 有些人之間的差異 , 在我們如何判斷他人之間 , 可以用大腦系統來解釋 。
the electrochemical neuroprosthesis enabled a highly functional state of the spinal locomotor networks .	電流神經元組合使得脊椎神經元的功能狀態能夠高度運作的狀態
every child deserves an education that guarantees the safety to learn in the comfort of one's own skin .	每個孩子都保證一個教育 , 保證自己皮膚的安全性 , 保證能安全地學習 。
of course , it's no secret that governments are able to intercept telephone calls and text messages .	當然 , 沒有秘密 , 政府能夠詮釋電話電話和文字訊息 。
the ball would head in a straight line , probably towards the intended target , and the bird certainly would not .	球會直到直線上 , 可能向前走 , 鳥類肯定不會 。
the message from peru is clear: nothing bad can happen to us ; only good things will occur when we embrace our diversity .	秘魯的訊息很明顯:沒有什麼壞事可以發生 , 只有好事 , 當我們擁抱多樣性時 , 才會發生 。
so in china , for instance , great laws came out where it says police cannot torture people or they will be punished .	舉例來說 , 在中國 , 偉大的法律出發 , 警察不能腐敗人民 , 或者他們會懲罰 。
the other thing that's beautiful about biology is that biology gives you really exquisite structures with nice link scales .	生物學的另一件很美麗的東西是生物學給你非常精緻的結構 , 可以用很棒的尺度來呈現出非常精緻的結構 。
the fact that we forget most of our childhood , for example , is probably fine , because it doesn't effect our movements later in life .	例如 , 我們忘記大部分的兒童 , 例如 , 可能不太好 , 因為在未來的生活中 , 不會影響我們的運動 。
they visibly make a living by asking for donations and by selling pairs of sticks tied with two strings .	他們可能是為了捐贈而生 , 藉由賣兩條棍子 , 銷售兩條繩子 。
so some years ago , wanting to understand this problem , i started to work with a group of about 60 older people in south london , where i live .	所以 , 幾年前 , 想要了解這個問題 , 我開始和一群在南倫敦的60歲人一起工作 , 我住在哪裡 。
sometimes , you don't know what can attract you to an artwork or to a museum or to a cultural discovery .	有時 , 你不知道你能吸引你到藝術作品或博物館或文化發現什麼 。
i start , and this is where a child says to me and the story doesn't work if i tell you about her before , because this is my laconic child .	我開始了 , 這是一個孩子對我說的 , 如果我之前跟各位說過她 , 因為這是我的拉力孩子 。
characterized by a feeling of energized focus , full involvement and success in the process of the activity .	由一種激進化的感覺 , 全部參與和成功的過程中 , 全部參與和成功 。
tell me what it means to you that 5 , 000 people all over the world contributed 350 , 000 dollars to build hope hospital .	告訴我 , 世界上有5萬人所貢獻的意思是 , 000美元 , 000美元來建立希望的醫院 。
we're supported in our demands by global bodies like unaids , the world health organization and amnesty international .	我們支持我們的需求 , 像是聯合國、世界衛生組織、國際健康組織 , 以及國際健康組織 。
now , understanding how this works is very complex , because first of all , recording activity in the spinal cord is very difficult .	現在 , 了解這個工作是非常複雜的 , 因為首先 , 在脊髓中記錄活動是非常困難的 。
i can give you fast control with low reduction ratios in these gears , or i can give you power ; i can't give you both .	我可以給你快速控制這些地理上減低種族隔離 , 或者我可以給你電力 ; 我不能給你們兩者 。
alois didn't know how to help auguste , but he watched over her until , sadly , she passed away in 1906 .	愛鸚斯坦不知道如何幫助8月 , 但他直到1906年 , 她走了她 。
it's a great honor today to share with you the digital universe , which was created for humanity to really see where we are in the universe .	這是個很棒的榮幸 , 今天要和各位分享數位宇宙 , 這對人類的創造力 , 真的是為了了解我們在宇宙中的位置 。
i had no towel , no soap , no toilet paper , just two metal buckets open , one for water , for one waste .	我沒有輪椅 , 沒有肥皂 , 沒有土壤紙 , 只有兩塊金屬桶打開 , 一桶水 , 一個浪費 。
by 2005 , a decade later , at a time of political crisis , economic crisis , the share of poor people went down to 31 percent .	2005年之後 , 十年後 , 政治危機 , 經濟危機 , 窮人共享率下降到31% 。
and i'm glad to say , as i expected , i found it when i came here , and i'm sure all of you found it , too .	我很高興能說 , 當我到這裡時 , 我很高興能找到它 , 我相信你們都找到了 。
the other is more flexible , vibrating only in the presence of longer wavelength , lowfrequency sounds .	另一種是更有彈性 , 只能在更長的波長、低頻率的聲音中振動 。
now realize that in a recently infected person , there are millions of these ships ; each one is just slightly different .	現在 , 了解到 , 在最近感染的人身上 , 有數百萬艘船 , 每一個船都有點不同 。
in fact , there's so much energy available for biology in this cave , that there's actually a huge number of cavefish .	事實上 , 在這個洞穴裡有太多的能量 , 其實有許多洞穴 。
had being transgender somehow precluded me from love and monogamy because i was supposedly born in the wrong body ?	有沒有變性別 , 包括我來自愛和蒙古 , 因為我應該出生在錯誤的身體裡 ?
now you can see how we can take this mechanism and try to transmit memories and knowledge across people , which is wonderful , right ?	你可以看到我們如何利用這個機制 , 試圖傳遞記憶和知識 , 跨越人們 , 這很棒 , 對吧 ?
there were moments of incredible depth and richness , of authenticity and connection that i had never experienced before .	有一刻我從來沒有體驗過的深度和富裕、真實性和連結 。
the danish chocolate company anthon berg opened a socalled " generous store " in copenhagen .	丹麥的巧克力公司伯格打開了所謂的 「 大型商店 」 的 「 大型商店 」 。
and what that means is , you are going to walk around with your own personal genome on a smart card . it will be here .	意思是 , 你將會和你個人基因組在聰明的卡片上行走 。 它將會在這裡 。
the other one is an ion tail , which is charged particles , and they follow the magnetic field in the solar system .	另一種是中央的尾巴 , 被抓住粒子 , 它們遵循太陽系中的磁場 。
three of them never showed up . one of them asked us if we would stay with hybrids and they would give us a discount .	其中三個人從來沒有出現 , 其中一個人問我們是否會留下氫氣 , 他們會給我們一個分辨 。
but the trick that he showed me stayed with me and enabled me to go around schools and try to make this world just a little bit better .	但他給了我看的技巧讓我留在學校 , 試圖讓這個世界變得更美好 。
i mean , i hope in this digital medium that we do justice to their artwork and represent it properly online .	我的意思是 , 我希望在這個數位媒介中 , 我們能正義地在他們的藝術作品上呈現它 。
we call them artists , musicians , sculptors , painters , cinematographers they're all pattern creators .	我們稱之為藝術家 , 音樂家、雕塑家、畫家、電影家 , 他們都是模式創作者 。
