i want to leave you with one last thought .	我想要留給你們一個想法 。
it's really like an easy street for bacteria , with the occasional interruption of the unintended forced rush to the exit .	這真的很簡單的街道 , 與銀行之間的發生了很簡單的衝突 。
i'm extremely excited to be given the opportunity to come and speak to you today about what i consider to be the biggest stunt on earth .	我非常興奮 , 為了給大家分享機會 , 今天我認為我應該是地球上最大的最大挑戰 。
this response has evolved from the physiological mechanism designed to make sure we can survive in a crisis .	這個反應是從物理學上進化的工具 , 來確保我們能確保我們能確保我們能確保我們能存的 。
i'm a journalist , so i like to look for the untold stories , the lives that quietly play out under the scream of headlines .	我是個旅程師 , 所以我想要看看那些未知的故事 , 生命的生命 。
the time to speak up in support of all of those who peacefully challenge fundamentalism and terrorism in their own communities is now .	談話的支持都很有挑戰 , 在他們自己的社區中 , 他們的社區和恐怖主義 。
but regardless of when you acquire additional languages , being multilingual gives your brain some remarkable advantages .	但 , 無論你需要加入語言語言 , 把你的大腦傳送給你腦袋 。
or if you're a paraplegic i've visited the folks at berkeley bionics they've developed elegs .	或者 , 如果你是種族歧視的 , 我被視為他們開發的工具 。
we're very lucky in ireland , we have plenty of basking sharks and plenty of opportunities to study them .	我們很幸運的是 , 我們有了銀行 , 我們有銀行銀行 , 去研究它們 。
buzz aldrin quickly realized his mistake— he’d inadvertently flipped the rendezvous radar switch .	布魯斯很快地了解他的錯誤 , 他的錯誤是太多的 。
as it turns out , computers are rapidly getting better at image recognition thanks to machine learning algorithms , such as neural networks .	結果發現 , 電腦很快 , 很快 , 非常感謝 , 非常感謝地學習演算法 。
imagine your face and your name above everything you've put into that box , and you're going to realize you trust google more than any entity in your history .	想像你的臉和你的名字 , 你將所有東西放在盒子裡 , 你將你相信你歷史上 , 比你歷史更有價值 。
ask yourselves this: how can 50 percent of the american population be financially illiterate in a nation driven by financial prosperity ?	問你 , 美國人口人口的數量是美國人口數量的國家 ?
it was striking to me because it featured a young black girl , probably around 12 years old , looking studiously at some physics equations .	對我來說 , 因為它的年輕女孩 , 大概是12歲的黑女孩 , 可能是12歲 , 看看一些物理的物理 。
one mango , two mangoes , three mangoes , 10 , 000 mangoes , 100 , 000 mangoes it's still more mangoes you can eat before they rot .	一名男子 , 三千個男人 , 三千個男人 , 一千個演算法 , 000人都可以在他們身上吃飯 。
and it's been repeated in all kinds of walks of life since then , and it proves the same thing over again , that the people around you matter , and environment is everything .	畢竟 , 所有生命的走進 , 同時 , 它是同一件事 , 同時 , 所有人都很重要 。
at the end of the day , perhaps people won't feel the need to buy and use a gun when they all equally feel safe , healthy , respected and cared for .	在最後的最後一天 , 人們不會覺得需要購買 , 當他們都不需要購物時 , 健康、健康、健康、尊重、尊重、尊重、尊重、尊重、尊重 。
i had been tremendously invigorated by the knowledge and creativity that i found in that country , which had 60 percent landlessness but amazing creativity .	我一直相信知識和創造力 , 我發現 , 我發現 , 我發現 , 我發現 , 我發現國家有60%的創意 。
and why is it that we keep hearing phrases like , " life's too short for farmed fish , " or , " wildcaught , of course ! "	為何我們會聽到大象的圖像 , 「 生命太短 , 生命太短 , 」 或 「 』 。 」
as for convictions , out of an estimated 5 , 700 convictions in 2013 , fewer than 500 were for labor trafficking .	為了證據 , 在2013年內 , 700個證據顯示 , 在2013年內 , 超過超過500個受害者 。
and i think one of the greatest global examples we have of someone who didn't no one gave her power is the 16yearold girl called greta thunberg .	我認為 , 最偉大的全球全球例子 , 我們沒有一個人給她權力的權力是16歲的女孩 。
if a mach 20 glider takes 11 minutes and 20 seconds to get from new york to long beach , a hummingbird would take , well , days .	如果有10分鐘的時間花了11分鐘的時間 , 回到紐約長期 , 一秒 , 一天 , 一天 , 一天 , 一天 , 一天 , 一天 , 天花 。
they want to learn what stuff costs , find out how to argue a bill , help us solve this problem that's hurting them and their friends and families .	他們想要學習成本 , 找到了什麼東西 , 幫助我們解決這個問題 , 協助我們解決這個問題 , 協助我們解決這個問題 。
in a way , that is the story of the settling of the americas , the supposedly inexhaustible frontier to which europeans escaped .	在一方面 , 這是美國最棒的一部分 , 美國總統是不可能的 。
one of my favorites was this painting i did of florida after the 2000 election that has the election results rolling around in the water .	在2000年 , 我最喜歡的一幅畫面 , 在2000個選項中 , 我最喜歡的結果 。
scientist use insects to make fundamental discoveries about everything from the structure of our nervous systems to how our genes and dna work .	科學家使用了基礎的基礎 , 從我們的神經系統中學到的所有東西 , 來源我們的基因和dna 。
so , you know , if you want to become more compassionate , you visit sick people in the hospital , and you will become more compassionate .	所以 , 你知道 , 如果你想要變得更複雜 , 你想要成為醫院 , 在醫院裡 , 你就會變得更複雜 。
and turned up the other way , the people who are retirement age goes up very , very fast , as the baby boomers get to retirement age .	另一方面 , 那些是抗生素的人 , 非常快的年齡 , 非常快 。
if we slow the disease , we may have more of a benefit on patient survival , patient outcome , how they feel , than if we shrink the disease .	如果我們慢慢慢的疾病 , 我們可能有更多的感染 , 病人的心臟 , 病人會感受到疾病 。
and each time i tried to read those books called " the feminist classics , " i'd get bored , and i really struggled to finish them .	每次我試著讀這些書 , 叫做 「 女士》 , 我真的很興奮 , 我真的很興奮 , 我真的很興奮 。
and coming back to the car , i always used to say that the car is like your motherinlaw: you have to have good relationship with her , but she cannot command your life .	回到車子 , 我總是說 , 車子就像你的母親一樣 , 但她不必要和她一樣 , 但她不能和她一樣的關係 。
so it creates , in essence , an artificial cavity that is right next to both the bone but also this really rich layer of stem cells .	所以 , 它創造了 , 一種化學物質 , 一種是正確的 。
if a woman has to get ready for business meeting , she has to worry about looking too feminine and what it says and whether or not she will be taken seriously .	如果女人必須準備準備好 , 她必須準備好玩笑 , 她必須擔心太多 , 不管她是否會擔心 。
it's just like this whole experience is just , like , really amazing , and i'd like to capture that for , like , instagram and my tumblr .	就像這整個體驗一樣 , 就像真的很棒的 , 我覺得很驚奇 , 就像在想像的 , 就像是一樣 。
these are people who had run out of options , and by all traditional methods they had , they were like modernday lazarus cases .	這些人在選項中選出的人們 , 都有傳統的傳統方法 , 他們喜歡現代的案例 。
how long a delay do you think we had to add in order to nullify the inhibitory effect of knowing that faculty would see your answers ?	你認為我們要如何解決方案 , 我們必須要解決你的解決方案 , 知道 , 疫苗的效果會是什麼 ?
so robert wright i don't know , i felt like if there was anyone that helen needed to give antidepressants to , it might have been him .	所以 , 我不知道 , 我覺得 , 我覺得 , 如果有任何人都需要給抗憂鬱 , 可能有沒有人需要給他 。
and all it takes is a broom closet or a back room or a fire escape , and danny's handmedown jeans are gone .	所有東西都靠近房間 , 或是一間房間或火車 , 女士都沒有手 。
now , i know some of you are thinking , global capital markets , positive social change , not usually in the same sentence or even the same paragraph .	我知道有些人在想 , 全球資本市場市場、政治改變、政治改變、政治改變 。
picking your family is about consciously choosing who and what you want rather than just making it work or killing time with whoever happens to be choosing you .	舉你的家人來說 , 關於關於誰和你想要做什麼 , 你想要做什麼 , 或是殺死時間或殺害 。
and i received an email from an editor at random house with a subject line , " nice work ! " exclamation point .	我收集了一間公共房子 , 一間公共房子 , 叫做 「 奇怪 」 。
a tiny subset of them choose a profoundly nihilistic route , which is they die in the act of killing as many people as possible .	其中一個小小的小小小小小小說 , 牠們是殺蟲的 。
there are a lot of gardeners out there that would be interested in scaling up their production if they could , if they had a financial incentive .	那裡有許多教授 , 在螢幕上 , 他們的產品中有興趣 , 如果他們有財富的產品 。
now , try to imagine 40 , 50 films wrapped , distributed , every week in the streets of lagos , nigeria and west africa .	現在 , 試著想像40個電影 , 五十個電影 , 每週 , 每週 , 每週 , 每週 , 歐洲、歐洲、歐洲、歐洲、歐洲 。
a high degree of interconnectivity can be bad for stability , because then the stress can spread through the system like an epidemic .	一個高度的經濟體 , 可以很糟糕 , 因為在系統中 , 會很糟糕 。
and this is one of hundreds of ways in which this typeface was designed to look geometrically perfect , even though it's mathematically not .	而這類型的數百種方法是設計的 , 基本上是完全完美的 , 即使它是數學的 。
i can't take credit for christopher's journey to success , but i certainly did my part to keep him on the path .	我不太太需要去公民 , 為了成功 , 但我肯定要成功 , 但我確定我的部分 , 但我肯定我的部分 。
in the year 2013 , president chavez died , and i had to think about what to draw as the cartoon of the day at " el universal . "	在2013年 , 總統被診斷 , 我必須要想把車子放在 「 日子 」 的車子 。
only we're not living with each other ; our crazy selves are living with each other and perpetuating an epidemic of disconnection .	我們不只生活在彼此 , 我們的瘋狂 , 我們的瘋狂是與彼此互動的 。
so we had some good ideas: we took old automobile windshields , put paper behind them and created the first alternative to the whiteboard .	我們有一些好點子:我們把老鼠放進一分鐘後 , 把它們放進白宮後 , 把它們放到白色 。
and like so much of africa's relationship with enlightenment europe , it involved appropriation , denigration and control of the continent .	像非洲人際關係關係一樣 , 包括溫暖化 , 包括蘋果、控制、控制控制和控制 。
and it also suggests that there is something not only in young mouse plasma , but in young human plasma that has the capacity to help this old brain .	它也突然在年輕博物館裡 , 不只是在年輕博物館 , 但在年輕的人類的腦袋裡有能力 。
there's a very vibrant debate going on on campus now over whether they should have an honor code , and if so , what it should look like .	現在 , 這裡有一個很棒的村落 , 現在他們應該有一間房子 , 所以如果他們應該要看 。
so he decided he didn't need the opiates anymore , he didn't need the mdma anymore , and he was dropping out of the study .	所以他決定他不需要呼吸任何氣候 , 他不需要針對任何研究 。
you have desires , maybe for a cookie , maybe for something that we don't want to talk about at 11 o'clock in the morning in a school .	你有精神病患 , 也許我們不想談的 , 也許我們不想談的是 , 我們不想在早期的早晨 。
from tomi lebrero and his bandoneon and his friends in buenos aires , argentina , to many other places and musicians around the world .	從英雄和他的祖母和他的朋友 , 他的朋友和他的朋友 , 很聰明 , 去世界各地的其他地方 。
i want to tell you how 20 , 000 remarkable young people from over 100 countries ended up in cuba and are transforming health in their communities .	我想要告訴你們 , 二十萬個國家如何從100個國家中得到健康的年輕人 。
but if everyone is a reporter , nobody is , and different sources may disagree , not only opinions , but on the facts themselves .	但 , 如果每個人是複製的 , 沒有人物 , 不同的資源可能不僅僅僅僅僅僅僅僅僅僅有機會 , 但事實上 , 事實上 , 但事實上 , 事實上 。
as one seventh grader who recently completed our program said , " i could see myself as a scientist , because i enjoyed this game . "	身為七歲的學生說: 「 我可以看見自己 , 我希望自己像科學家一樣 , 因為我很喜歡這個遊戲 。 」
i walked back the two miles from my neurologist's office to my house , my legs wrapped in this strange , almost electric kind of pain .	我從我的神經學家走回我的房子 , 把我的房子 , 我的雙腿 , 幾乎是我的腿 。
in 2012 , we entered the competition for the angelini innovation center , and the aim was to build the right environment for knowledge creation .	在2012年 , 我們將競爭中心的競爭中心建立了對環境的競爭 。
so the pilot in the cockpit of the fly , the actor , can tell which odor is present simply by looking at which of the blue leds lights up .	所以在飛行飛行的飛機中 , 運動員可以告訴你 , 氧化碳只只在尋找藍色的光線 。
in fact coming back to the land mass africa is so big that you could fit in the continental united states , china , and the entire europe into africa , and still have space .	事實上 , 非洲非洲的非洲非洲是大規模的 , 所以你可以在非洲 , 中國 , 中國 , 整個歐洲 , 整個歐洲仍然有空間 。
they said , " anybody can steal my pin number and take away my hardearned money , but nobody can steal my thumb . "	他們說: 「 任何人都可以站在我最困難的筆記上 , 但沒有人都可以站在我身上 。 」
and i have for you today the story of that journey , but also the notion that science can be as powerful as a translator as it can be for invention .	我今天要告訴你們一個故事的故事 , 但也是科學的一部分 , 科學的不僅僅僅僅僅僅僅僅僅是轉化者 。
all of these things are made possible because of computers , and therefore because of cyber , and when something goes wrong , cyber can make all of these things impossible .	所有這些東西都可以製造 , 因為電腦上有了 , 因素 , 當事情發生時 , 就會產生錯 。
the second thing that happened was , we heard from others in our academic field who said , " well , people are reporting this , but how can you really show it ?	第二件事情發生了 , 我們聽過 , 說: 「 嗯 , 嗯 , 嗯 , 人們是怎麼看 ? 」
building on this strength , they attracted investment and started to process , being able to export highervalue products like starch from cassava .	在這個挑戰上 , 他們用投資投資 , 開始投資投資和過程 , 來源自行銷售產品 , 例如從火星的產品 。
until a couple of days later i saw some spotting and then i noticed heavy blood flow , and we had in fact had an early stage miscarriage .	直到幾天後 , 我看到一些血液 , 然後我注意到血液的血液 。
and fibers with thicker layers of myelin can conduct signals 100 times faster or more than those with thinner ones .	用我的皮膚 , 用我的皮膚來填補100倍的訊號 , 比這些連結更快 , 或更快 。
" if i had to fuck an older woman , oh my god , i would fuck the shit out of ashley judd , that bitch is hot af .	「 如果我要把老老老老老老女 , 我會把腳踏出來 。
but too much cortisol can have negative impacts , like reducing the immune system’s ability to regenerate bone marrow and lymph nodes .	但太多的抗生素可以負責影響 , 比如減少免疫系統 , 例如 「 免疫系統 」 的能力 。
there are hundreds and hundreds and hundreds and hundreds and hundreds of architects and designers and inventors around the world that are getting involved in humanitarian work .	有超過百百個建築和數百百個建築師和設計師和設計師 , 包括設計師和設計師 。
neither the wisdom from practicing monks before us , nor the supposedly wise characters in these stories can resolve them for you .	在我們之前 , 妻子的妻子在我們之前之前 , 無線線線上 , 無線線電視者可以用這些故事來源 。
we'd had 10 , 000 years of extremely knowledgeable pastoralists bunching and moving their animals , but they had created the great manmade deserts of the world .	我們已經有100年 , 000年以來知道 , 可以讓動物溝通 , 但他們創造了最偉大的動物 , 但他們創造了世界上最偉大的動物 。
one week after we began composting our fifth donor body , the temperature inside that mound of wood chips reached 158 degrees fahrenheit .	一週後 , 身體不管身體 , 血液裡的溫度 , 溫室內的溫度 , 溫度的溫度 。
and this acoustical nuisance and visual nuisance basically exposed the discomfort of the work to this encompassing nature of the retrospective .	這個很大的發展和視覺 , 基本上 , 基本上 , 基本上是對自然的溝通 。
but designers , innovators and entrepreneurs , it's our job to not just notice those things , but to go one step further and try to fix them .	但設計師、創新者、創新者、創新 , 我們的工作不只注意到這些東西 。
as a species , as humans , we like to say penguins are really cute , therefore , leopard seals eat them , so leopard seals are ugly and bad .	身為物種 , 就像人類一樣 , 我們想要說 , 鵝鵝真的很容易 , 所以 , 牠們的食物是很糟的 。
if you think of it like a trumpet , we've got the mouthpiece that's the vocal folds and then the horn section is the throat .	如果你認為這就像悲劇 , 我們有嘴巴 , 我們有嘴巴 , 牠的嘴巴 , 然後洞穴的速度是最高的 。
could muhammad have so radically changed his world without such faith , without the refusal to cede to the arrogance of closedminded certainty ?	穆斯林的穆斯林改變了他的世界 , 卻沒有這麼多的難民 。
and then they got sued by big tobacco , who claimed that collecting information with pencils and clipboards is neither precise nor provable .	然後他們成功了 , 那些大型的信息 , 把資訊收集資訊 , 收集資訊的資訊都不可預測 。
hospitalacquired infections are now killing more people every year in the united states than die from aids or cancer or car accidents combined about 100 , 000 .	醫院的醫院 , 現在在美國每年被殺死 , 比美國的每年 , 比美國有超過10萬人或癌症或癌症 。
and the dams they built in the rivers provided habitats for otters and muskrats and ducks and fish and reptiles and amphibians .	她們在河中建立的女兒 , 提供了野生 , 用來餵養養養養養養養養養養養養養養養養養素 。
well — — i am the grandson of immigrants from japan who went to america , boldly going to a strange new world , seeking new opportunities .	嗯 , 我來自日本來自日本的祖先 , 告訴美國人 , 說 , 很奇怪的新機會 , 看到新的機會 。
well , within the next 15 years , we could start seeing real spectroscopic information from promising nearby planets that will reveal just how lifefriendly they might be .	接下來的15年 , 我們就可以開始了解真正的資訊 , 將近近近的資訊傳播到近期的資訊 。
and the pollock fishery is the largest fishery in the nation , both in terms of value and volume about 3 . 1 billion pounds of fish caught every year .	貧窮的魚類是國家最大的魚類 , 兩百磅的魚類 , 兩百億磅的魚類 , 每年都有三百磅的魚類 。
choosing to be a librarian and choosing to be at mcpherson was me letting go of that feeling of helplessness and finding ways to be supportive to others .	選擇要成為一個圖書館 , 選擇在哲學上 , 對我來說 , 讓我來支持自己 , 找到有幫助 。
and as a consequence , his genitals were masculinized , his brain was subject to the more typical masculine component of hormones .	身為一句話 , 他的基因是雄性 , 他的腦部被轉換 , 他的大腦是更高的 。
some extraordinary things about sneakers and data and nike and how they're all related , possibly , to the future of all online commerce .	有些令人興奮的事物和資料有關 , 資料和資料如何和資料 , 可能是如何 , 未來的未來 , 可能是如何 。
it started out in the '80s , but at the beginning it was machines carving out of a foam block a model that was very , very fragile , and could not have any real use .	它開始在80年代開始 , 但在這個開始 , 它的開始開始開始 , 它是非常有名的 。
and what we're looking for is the tiny dimming of light that is caused by a planet passing in front of one of these stars and blocking some of that starlight from getting to us .	我們所看到的是地球的微小的光線 , 由一個星星星的星球 , 阻止這些星星星 。
it's important that we build this platform , that we have the president , kikwete , and others of our leaders who are saying , " look , we must do something different . "	重要的是 , 我們建立了這個塑膠 , 我們有預期、技巧、技能、其他領導者、其他領導者 , 其他領導者必須說: 「 看看我們應該做什麼 。 」
we use this in all sorts of weather conditions , very hot and very cold climates , very strong winds . they're very sturdy vehicles .	我們用這種方式來使用這種氣體 , 非常高的氣候 , 非常強烈的氣候 , 非常強烈 , 非常強烈 。
however , by comparing data that ties together both density and diversity from what we hear , i'm able to arrive at much more precise fitness outcomes .	然而 , 把資料組合在一起 , 與我們聽到的數據 , 我可以從中聽到 , 我可以從聽過更多的預測 。
in the first types of experiments , we had caterpillars , and gave them a choice: medicinal milkweed versus nonmedicinal milkweed .	在第一種實驗中 , 我們有疫苗 , 給他們一個選擇 , 給他們一個選擇: 「 血液 。
i want to talk about rachel corrie who was in her teens when she stood in front of an israeli tank to say , " end the occupation . "	我想要談談到她的青少年 , 當她站在前面前 , 她在前面上說: 「 終於 , 終於 。 」
over a lifetime of stressful experiences , this one biological change could be the difference between a stressinduced heart attack at age 50 and living well into your 90s .	經過一生的經驗 , 這個生物改變 , 這個生物改變的差異可以在50歲的心臟中產生的差異 。
globally , most new hiv infections occur between heterosexual partners , and here in the states , women , especially women of color , are at an increased risk .	全球最新的愛滋病患者 , 在他選擇中 , 這裡 , 在美國 , 女性之間 , 在美國 , 女性的女性之間 , 特別是女性的風險 。
so if you plan for your death , then your survivors will know how to experience a healthy bereavement without fear or guilt of having failed to honor your legacy .	所以 , 如果你的死亡率會知道 , 你的倖存者會如何經歷健康或猜測 , 不會害怕或猜測 。
my bridge coach , sharon osberg , says there are more pictures of the back of her head than anyone else's in the world . sorry , sharon . here you go .	我兄弟弟弟弟弟弟 , 說有更多的照片 , 說 , 在世界上任何人都比任何人一樣 。
we also have a second oxygen cylinder , solely as a backup ; if there's a problem with our first oxygen supply , we can continue to breathe .	我們也有第二氧氧氧化碳 , 所以 , 二氧化碳 , 二氧化碳的氧化碳 。
when we ran the numbers , we saw that these communities , among the poorest on earth , had found a way to double their money in a matter of months , by fishing less .	當我們蜘蛛數字時 , 我們看到這些社區 , 一系列最貧窮的食物 , 有幾個月 , 在地球上最貧窮的錢 。
today , you are more likely to die violently if you live in a middleincome democracy with high levels of income inequality and serious political polarization .	今天 , 你比較喜歡死亡 , 如果你住在中間的中間 , 如果你住在中間的高階階級 。
and believe me , they know when i have no idea of the answer , so in those instances , i say to them , " that's a great question . let me research that and get back to you . "	相信我 , 他們不知道當我的想法時 , 所以在這些問題中 , 我說: 「 這很棒的問題是 , 我說: 「 這很棒的問題 。 」
now obviously , every time i bring this up , people even , you know , here at the conference , say , " are you serious ? thirty stories ? how's that going to happen ? "	顯然 , 每次我帶著這個站起來 , 大家都知道 , 「 你要怎麼說 ? 」
so , when you think of the event as causing the muffin to go somewhere where you're doing something to the muffin you say , " give the muffin to the mouse . "	所以 , 當你認為 , 即使是把肌肉放在哪裡 , 你在哪裡做些東西 , 給你說: 「 給你說 , 給你說: 「 給你說的肌肉 。 」
in doing so , we found over 600 species of bugs that live in usa homes , everything from spiders and cockroaches to tiny mites that cling to feathers .	這麼做 , 我們發現了600種植在我們家裡 , 所有所有所有東西都都來自蜘蛛和珊瑚 。
she’d rejected her catholic upbringing and marital expectations to study at university , and write memoirs , fiction and philosophy .	她拒絕她的教授 , 婚姻期期望和婚姻期期期期期期 , 寫著她母親 , 寫出出精神 。
it allows me to work with drones , with 3d printers and smart glasses , and not just those you can buy in the shop but also prototypes .	它讓我能用手機和3d印刷機 , 用3印印刷 , 而不是你能買的 。
if guys are killing themselves from this disease and we could study it to maybe prevent this from happening in the future , sometimes you've just got to suck it up and do something that's very hard . "	如果你從這個疾病殺蟲的疾病 , 我們就能發現可能可能在未來發生的事情 , 有時 , 有時候你只需要成功 。 」
mothers have gotten the message and the vast majority of mothers intend to breastfeed , but many do not reach their breastfeeding goals .	媽媽有收到訊息和感知的母親 , 最多的母親 , 但很多人都不得被迫害 。
but eventually your little girl gets older and she's able to climb out of the crib , but you tell her , " don't climb out of the crib . ok ? "	但最終 , 你的小女孩變得老老 , 她可以爬出衣服 , 但你告訴你: 「 你不敢說 , 「 好嗎 ? 」
in the 19th century , long after newton died , scientists did a series of experiments that clearly showed that light can't be made up of tiny , atomlike particles .	在19世紀 , 長期 , 科學家做了一個實驗 , 科學家做了一個實驗 , 顯然是顯微小的 。
and our military get quite unhappy with having to stand guard on pipelines in faroffistan when what they actually signed up for was to protect american citizens .	我們的軍軍軍隊很不幸地站在農場上站在農場上 , 當他們稱之為為美國人民所保護 。
those endocannabinoids travel backward to influence the sending neuron— essentially giving it feedback from the receiving neuron .	那些最後的終點 , 把神經傳送送送到神經元的神經元 。
this leaves little in the way of market incentives for manufacturers to develop vaccines , unless there are large numbers of people who are at risk in wealthy countries .	這種市場在發展中 , 為了製造商業 , 為了開發疫苗疫苗 , 除非我們國家的風險 。
fermi's reasoning , if i may paraphrase badly , is that the universe is so vast that it stands to reason , there should be other intelligent life out there .	舉例來說 , 如果我可能很糟糕 , 宇宙中 , 宇宙是如此 。
democracy is a creative process , and protest has always been the vehicle for expanding our political imaginations beyond what we are told is possible .	民主是創造力的過程 , 最有創意的過程 , 一直在探討我們的政治想像 。
after sleeping in the mud at woodstock , i went off to mit to go to college , where to make money , i worked on the multics project .	後來 , 肌肉的肌肉裡 , 我去承諾 , 去大學 , 我去去大學 , 做些錢 , 來賺錢 。
and what if i told you that one of the best ways to actually overcome this is to have courageous conversations with difficult people , people who do not see the world the same way that you see the world ?	如果我告訴你們一個最佳的方法 , 實際上是世界上最艱難的對話 , 人們不見到世界上最困難的對話 ?
the difference between coffee at 60 and coffee at 78 is a difference between coffee that makes you wince , and coffee that makes you deliriously happy .	在1978年和咖啡之間的差差差差差差差差差不高 , 咖啡會讓你贏得很高 。
on the other end of the spectrum , some were so sick they had to live in complete darkness , unable to tolerate the sound of a human voice or the touch of a loved one .	在另一方面 , 另一方面 , 有些人坐在黑暗中 , 有些不可怕的聲音 , 無法阻止人類的聲音 。
but in rwanda , in one country , they've got a policy that a woman can't come for care unless she brings the father of the baby with her that's the rule .	但在英國 , 在一個國家 , 他們有政治政策的政策 , 不是為了保持她的父親 。
behind every sound , sight , touch , taste and smell is a corresponding set of cells that receive this information and interpret it for us .	在每個聲音中 , 很明顯地 , 訊號是細胞的細胞 。
but i'm glad i did , because by that time , you start developing a crocodile skin , especially when you're a woman in the lab doing different things .	但我很興奮 , 因為 , 我開始開發一個客戶 , 你開始開發一個公民 , 特別是當你在實驗室時 , 尤其是女性在實驗室裡做不同的事 。
this , of course , is not true for the students who graduate from the top institutions , but for many others , they do not get the value for their time and their effort .	當然 , 當然 , 這不是學生從最初級級級級級級級的學生 , 但很多 , 很多 , 但他們不得得到價值 。
and i've been having them , over 200 dirty jobs , i have them all the time , but that one that one drilled something home in a way that i just wasn't prepared for .	我已經有了他們 , 2003年工作 , 我有了他們 , 但那一家人都不僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅在家裡 。
i was really fortunate to have president obama visit my lab this year on his visit to mit , and i really wanted to give him a periodic table .	我很幸運的是 , 去年紀念我的實驗室實驗室 , 我真的希望他在村子裡 , 我真的想要給他一個很有趣 。
so to us , it feels like we just look at someone's face , and we just read the emotion that's there in their facial expressions the way that we would read words on a page .	為了我們 , 感覺就像我們臉上看到人臉上 , 我們只讀情緒的情緒 。
davinia's impact started a few years ago when she reached out to all of her friends on facebook , and asked them to donate their pennies so she could fund girls' education .	丹尼亞在幾年前就開始影響她的朋友 , 當她臉上 , 問他們 , 請問他們 , 她不夠有趣 。
they sifted all the mountains of data that they had collected to try to work out what allowed the children who'd had a difficult start in life to go on and do well at school nevertheless .	他們把這些資料放在資料中 , 他們必須收集這些資料 , 去做什麼 , 可以讓孩子開始工作 , 讓他們從來不夠困難 。
yet we still allow our mind to cycle through one greatest hit after another , like we were being held hostage by our own passiveaggressive spotify playlist .	但 , 我們仍然能在一個偉大的腦袋裡 , 就像我們自己的熱情一樣 , 就像我們自己的熱情 。
that ambition that had allowed him to laboriously educate himself by himself , to go through that string of political failures and the darkest days of the war .	這組合的合合合合合在一起 , 使他在政治失敗上升 , 來到政治失敗 , 來源於政治失敗 。
so i took my talk , and i reorganized it into the fourway test , and then i gave it to this group of conservative businesspeople in west texas .	所以 , 我來談我的演講 , 我將它轉變成四個實驗 , 然後我給了這個團體 。
i once read that a poem learnt by heart is what you have left , what can't be lost , even if your house burns down and you've lost all your possessions .	一旦我讀了一首詩 , 心中學到的化學化學 , 即使你的房子 , 即使你的房子都失去了 。
people leave missed calls all the time: if you're running late for a meeting and you just want to let them know that you're on the way , you leave them a missed call .	大家都離開了所有人:如果你在場場上 , 你就想讓他們知道你知道你在哪裡 , 你只想把他們送給他們 。
but how do you get the word out tomorrow we're going to start the boycott when you don't have facebook , texting , twitter , none of that ?	但 , 你要如何把字字放到男孩時你會開始面臨時 , 你不會臉書 , 無論是嗎 ?
it's 30 to 90 milliliters of blood , which is one to three ounces , and it can be more , and i know it seems like it's more a lot of the times .	大約是90公里的血管 , 只有三氧化碳 , 而且我知道它看起來比較像這樣 。
news sources plastered photos of me all over to sell newspapers , banner ads online , and to keep people tuned to the tv .	新的資源 , 塑造了我全新的報紙 , 包括網路、銀行、銀行、銀行、銀行、銀行 。
if you are buying something on the web , you're supposed to put in your address , and you're supposed to choose what country you're from , ok ?	如果你在網站上買一些東西 , 你應該要放棄你的解決方案 , 你應該要選擇你國家的國家 ?
my aim is to take a simple portrait of anyone who's anything other than 100 percent straight or feels like they fall in the lgbtq spectrum in any way .	我的動物是為了一個簡單的機會 , 一百分之百分之百分之百分之百分之百分之百分之百分之一 。
and right beyond the historic bridge that you can see here , right next to the plaza , you can see that the river looked like a river of trash .	右邊的歷史上 , 你可以看到 , 下一個圖像 , 下一個圖像 , 接下來你可以看到河流的樣子 。
i'm convinced that if we do that in the humble but extremely important realm of language , we'll be leaving a better future to the next generations .	我相信如果我們在飢餓中做這件事 , 很重要 , 但很重要的是 , 我們會很喜歡未來的未來 , 我們將會成為更好的未來 。
and i think that's why many of the most significant people in effective altruism have been people who have had backgrounds in philosophy or economics or math .	我認為 , 為何有許多信號 , 對於哲學的影響 , 人們已經有回憶 , 或經濟學或經濟或經濟學 。
it's bright and peaceful , and when you stand up in front of it , it's really hard to believe these were military barracks at the end of the '40s .	很明顯 , 當你站在前面上 , 當你站在前面 , 真的很難相信這些軍軍隊在過去40公里的第四十公里 。
high on the antarctic plateau , over 10 , 000 feet , it's very windy , very cold , very dry , we were exhausted .	高峰的高峰 , 超過100英尺 , 000英尺 , 非常冬天 , 非常溫暖 , 非常冷 。
when he finished the story , i said to him , " dick , i wonder what would be the difference between a feynman sandwich and a susskind sandwich . "	當他寫故事時 , 我說: 「 嘿 , 我很想他 , 我很奇怪的差異 。 」
ferguson was issuing an average of over two arrest warrants , per person , per year , mostly for unpaid debt to the courts .	約翰是在兩年內戰的平均 , 一年內 , 每年 , 每年 , 每年 , 大部分人都沒有被判斷 。
the pleasure system , as you see , which is the internal opiates , there is a hormone oxytocin , is widely spread throughout the brain .	你可以看到 , 身為你所看到的 , 國際衛星 , 這裡有一間神經元素 。
biological there's autoimmune diseases , where the body attacks itself a little too overzealously and destroys the host , or the person .	生物生物有自閉症症患者 , 身體細菌本身本身本身本身的身體 。
