i want to leave you with one last thought .	我想要留下最後一個想法 。
approved methods weren’t working , so they bent and broke rules to get handson practice with experts .	蘋果方法並非有效 , 所以它們的確定規則是用專家來取得監獄 。
soon after , i committed my first crime , and it was the first time that i was told that i had potential and felt like somebody believed in me .	很久後 , 我承認了我第一個犯罪 , 那是我第一次告訴過的我有潛力 , 感覺我有潛力 , 感覺像有人相信 。
last year , i got a chance to watch the new " star wars " movie , which was fantastic , but one thing kept bugging me .	去年 , 我有機會去看 「 星際戰爭 」 的電影 , 電影是很棒的 , 但其中一件令人驚訝的事 。
well , that was the question that 19th century french physiologist raphael dubois , asked about this bioluminescent clam .	這是19世紀的一個問題 , 關於生物學家的奇蹟 , 問了這個生物螢火蟲 。
with that in mind , i encouraged people in my research group to partner with some clever material scientists , and all of us came together and brainstormed .	我鼓勵了這一點 , 我鼓勵了我的研究團體 , 與一些聰明的科學家一起合作 , 所有人一起聚在一起 , 所有人一起聚集在一起 。
this crazy canadian named powel crosley commercialized this thing called the icyball , in 1928 .	這個瘋狂的瘋狂人稱之為 「 伊波羅 」 的商品商業化 , 1928年 , 在1928年 ,
we need the data people from humanitarian organizations leading the way , and orchestrating just the right types of engagements with academics , with governments .	我們需要來自人類組織的資料 , 導致的方式 , 檢查只能用學術的正確方式 , 及政府的權利 。
and if they survive for long enough to make it to their asylum hearing , less than one percent of them are able to find an attorney to help them with their cases .	如果他們存活得夠久 , 才能讓它成為他們的流感聽力 , 比其中一分之十的百分之之一 , 還能找到一個歷史來協助他們 。
on the other hand , we have someone like ted bundy ; ted bundy was very fond of abducting and raping and torturing and killing young women .	另一方面 , 我們有些人喜歡ted的by ; ted的by是非常快的 , ted的盲目是非常不幸的 , 被虐待和殺害的年輕女性 。
so , we were fairly convinced we are convinced that recovery is feasible , despite extended visual deprivation .	所以 , 我們很常常常說 , 我們被邀請了 , 非常有責任 , 儘管被視為視覺障礙 。
recently , chang even got to visit the frederiksborg castle museum in denmark virtually , of course .	最近 , 孟買甚至必須去參考 「 法蘭克 」 的手術博物館 , 當然 , 當然 。
the opposite of depression is not happiness , but vitality , and these days , my life is vital , even on the days when i'm sad .	憂鬱症的相反並不是快樂 , 但這些日子 , 我的生命是虛擬 , 但這些日子 , 我的生活是虛擬的日子 。
and as recently as the 1990s , in peru , women from the andes region were given anesthesia and they were sterilized without their knowledge .	最近 , 身為1990年 , 感知 , 女性來自於和宗教的女性 , 她們被送給了阿拉伯 , 而且他們卻沒有知識 。
and he looked at his daughters , and he puts his hand on his chest , and he says , " so , gov , tell me , who is ever going to hire me ?	他看著他的女兒 , 他把他的女兒放在胸上 , 他說: 「 所以 , 拜託 , 說: 「 所以 , 拜託 , 誰會僱用我嗎 ?
just imagine replicating this using other means such as baby milk distribution , or female hygiene kits , or even food baskets .	想像一下 , 用另一種方式來重覆這個意思 , 如銀河分配 , 或女性衛生電池 , 或甚至食物銀行 。
because when we talk about our genetics and our biology , and modifying and altering and adjusting these things , we're talking about changing ourselves .	因為當我們談到我們的基因和生物時 , 我們會轉變和演化 , 轉變 , 改變了這些東西 , 我們正在談到改變自己 。
kids have to go to lessons , to school , do homework and of course they take piano or ballet lessons , but they aren't fun anymore .	孩子們必須去教堂 , 去學校 , 做家 , 當然他們會拿鋼琴或球員 , 但他們沒有趣 。
i think this is a more powerful tool than the interstate highway act , and i think this is as important and world changing to our economy as electrification .	我認為這比干涉高速公路更強 , 我覺得這是很重要的工具 , 而且我認為這是很重要和世界改變我們的經濟 。
so i was trying to , you know , take the engineer's version: can we build a mechanical system in inorganic materials that will do the same thing ?	所以 , 我當時在嘗試 , 把工程師的版本:我們可以建造一個機械系統的機械系統嗎 ?
now if you do this , it can be mathematically proven , in fact , that this is the best possible way of maximizing your chances of finding the perfect partner .	如果你這樣做 , 它可以是數學進步 , 事實上 , 這也是最佳的方法 。
so the other face of yemen is actually one that lies behind the veil , and it's economic empowerment mostly that allows the woman to just uncover it .	所以 , 黃色的另一面其實是一條文字 , 而它是經濟賦予了經濟獎勵 , 大部分允許女子才剛才剛剛剛才完成 。
scientists are now to trying to find out whether tardigrades use the tun state , their antidrying technique , to survive other stresses .	科學家現在正在試圖尋找是否用隧道 , 牠們的螞蟻 , 牠們的螞蟻會生存其他壓力 。
but the person i felt most akin to in the world was a mother , a grandmother , a greatgrandmother , a greatgreatgrandmother .	但在這個世界中 , 我覺得最尷尬的是母親 , 一個祖母 , 一個祖母 , 一個偉大的祖母 , 一個偉大的陌生人 。
elephants are the only nonhuman animals to mourn their dead , performing burial rituals and returning to visit graves .	大象是唯一非凡的動物 , 去監控他們的死者 , 表演出出出的靈感和回憶 。
nowadays , medical decisions are often based on a limited data set , where only a glimpse of a patient's medical history is available for decisionmaking .	星期六 , 醫療決策通常是基於一個限制資料庫 , 只有一個病人的醫療歷史 。
on wall street and across silicon valley , we are seeing tremendous gains in the quality of analysis and decisionmaking because of machine learning .	在牆上 , 隨著矽谷 , 我們看到巨大的氣體 , 在分析和決策的平等上 , 是因為機器學習學習 。
look these genomes , these 23 chromosomes , they don't in any way represent the quality of our relationships or the nature of our society at least not yet .	看看這些基因 , 這些23個染色體 , 他們沒有辦法代表我們的關係的品質 , 或我們社會的本質 。
so when i needed to come up with a wrestling name at the last minute and jesse " the body " ventura was already taken i went with " gator . "	所以當我需要在最後的一分鐘中 , 一位最糟糕的名字叫做 「 身體 」 的名字 。
i believe they have shifted over the last 10 , 20 years from being community churches , where you walk outside your door , round the corner and you're in church .	我相信他們在過去十年中轉變了 , 20年以來的社區教堂 , 你走進你的門口 , 走進你的門口 , 你在教堂裡 。
and finally , an ebay listing for one welltraveled slide show , now obsolete , museum piece . please contact al gore .	最後 , 一場歐巴拉圖 , 為一個很好的節目展示 , 現在 , 博物館 , 博物館 , 博物館 。
andrew wilder , for example , born on the pakistaniranian border , served his whole life in pakistan and afghanistan .	舉例來說 , 例來說 , 基督徒出生在巴基斯坦和阿富汗和阿富汗 。
the varied dialects , genres , and literary tropes also make the work a vivid record of the different ways medieval audiences entertained themselves .	各式各樣的數位 , 性別的趨勢也使得了工作者的視覺記錄 。
when it was invented , in 1977 , it was estimated that it would take 40 quadrillion years to break a 426bit rsa key .	在19777年 , 它被發明了 , 它被估計 , 它會花四分之四十五十五十五十五分之二 。
in fact , if you've seen the carousel of progress at disney world , you've seen this . here are the cables coming up into this light fixture .	事實上 , 如果你看過在距離的世界中 , 你看到了這張光線 , 你看過 。 這是這張光線的客戶 。
in fact , the fda commissioner recently used the term " epidemic " to describe ecigarette use in the us .	事實上 , 法國委員最近使用 「 流程 」 的詞彙 , 來描述 「 流程 」 的詞彙 。
according to world bank estimate , one trillion dollars is paid in bribes every year , worsening the condition of the already worse off .	根據世界銀行最糟糕的估計 , 每年 , 有一兆兆兆美金在布洛杉磯分裂 。
if you think nursery , kindergarten , first years of school are just dedicated to take away the children , to make them used to staying long hours away from their family .	如果你認為護士 , 有點憤怒 , 第一年 , 學校只是被偵測到消失孩子的壽命 , 使他們在家中留下長久的時間 。
in " the descent of man , " charles darwin wrote a great deal about the evolution of morality where did it come from , why do we have it .	在 「 男人 」 中 , 「 洛杉磯寫了一件偉大的問題 , 關於道德的演化 , 原因是 , 我們為什麼有 。
so if you go back about two and a half billion years , the earth was this big , sterile hunk of rock with a lot of chemicals floating around on it .	所以 , 如果你回到250億年 , 地球是如此大的 , 地球是這個巨大、一半的岩石 , 繞著它周圍的化學物質 。
or for instance , the reason why violence becomes more common in more unequal societies is because people are sensitive to being looked down on .	舉例來說 , 原因是 , 暴力變得更普遍 , 原因是 , 因為人們被感知的感知變得越來越普遍 。
and he happened to tell me about a conference he'd just returned from in israel , where they were talking about a new type of gamma detector .	然後他在伊拉伯的演講中 , 他只是回來 , 他們談到一個新的星球偵測器 。
i inspected the solar panels on our roof . one of my challenges as a pilot is to land the drone on our basketball hoop .	我把太陽能板放在我們的屋頂上 , 其中一個挑戰之一是我的挑戰之一 , 是要在我們的籃球場上 。
it takes minutes for anybody to learn what these patterns represent here , but years of experience in cyber to learn what those same patterns represent in ones and zeros .	它花了幾分鐘的時間去學習這些模式的代表 , 但在網路上 , 幾年來 , 會在網路上學習同樣的模式 , 代表什麼相同的模式 。
the rule of thumb used to be that 80 percent of a newspaper's revenue came from pricy print ads and classifieds .	消費者的規則是 , 80%的報紙都來自私人印刷和教室 。
but while fair officials worried about the pigs , the maryland department of health was concerned about a group of sick fairgoers .	但 , 雖然公平官擔心豬 , 火山區分離健康的火山區 , 健康部門已經消失了一群姊妹的團隊 。
though h . m . spent most of his life forgetting things , he and his contributions to our understanding of memory will be remembered for generations to come .	不過 , 嗯 , 他大部分的人生都能得到 , 他和他的貢獻對我們了解記憶的了解 , 他和他的貢獻會記得一代的世代 。
i found a brilliant aeronautical engineer who designs sails for america's cup racing yachts named peter heppel .	我發現一個很棒的自主工程師 , 設計了美國的杯子 , 叫做petter 。
she actually went and spoke to an engineering department in afghanistan and told the head of the department the difference between ac and dc .	其實她在阿富汗的工程隔離 , 告訴阿富汗和dna之間的差別 。
during the hurricane , you had msnbc posting about the hurricane on their blog , updating it frequently .	在颶風中 , 你有nbc在他們的部落中 , 當時在牠們的部落上 , 牠們的部落格非常高 。
many of these crystals have signature shapes— take this cascade of pointed quartz , or this pile of galena cubes .	許多這些晶片有信號的形狀 , 會把這塊地帶到平方的平方 , 或這個星系中 。
so what we begin to do is say , " i'm going to lean to the mac os x and let the mac os xi come out in a couple of years . "	所以 , 我們開始做的事是: 「 我要離開macxx , 然後讓maxoxi出去 。 」
because it's this fearless and honest expression of pure celebration and joy , and it's a sound they have not forgotten how to make .	因為這是一種無害的恐懼和誠實的表達 , 她們不忘記如何做 。
the rock that kanzi is using is extremely hard and ideal for stone tool making , but difficult to handle , requiring great skill .	廚房的岩石是非常困難的 , 用石來製造 , 用石燃料來製造 , 但很難舉手 。
it's still ugly to this day , but in my experience , it is really , really hard to find an economist under 40 who still has that kind of way of seeing the world .	今日 , 我還是很難找到經濟學家 , 但在我的經驗中 , 真的很難找到一個經濟學家的四十個經濟學家 。
now of course , your head would be squeezed and stretched unhelpfully , so you might have trouble understanding what's going on .	當然 , 你的頭腦會有點奇怪 , 把不可思議 , 所以你可能會有麻煩 , 所以你也許有麻煩 。
so i want to show you some new work , and this is based on an idea i had just a few months ago , so this is actually the first time i've shown it to a public audience .	所以我想要給你們看一些新的工作 , 這是基於我剛才幾個月前的概念 , 這其實是我第一次給公眾觀眾看過 。
the reason is the reason i felt worse is that with all of these options available , my expectations about how good a pair of jeans should be went up .	原因是 , 我覺得最糟的原因是 , 這些選項都很可避免 , 我的期望有多少猶太人應該上床 。
when public sector debt is low , governments don't have to choose between investing in education and health and paying interest on that debt you owe .	當公共部落格低時 , 政府不必選擇投資教育和健康和付款之間的選擇 。
and what's become increasingly clear to me is that we're talking about news stories about africa ; we're not really talking about african narratives .	對我來說 , 很明顯的是 , 我們正在談談談關於非洲的故事 , 關於非洲的故事 , 我們並不是真正談非洲的故事 。
actually , i read this great quote the other day , which was , " style makes you feel great , because it takes your mind off the fact that you're going to die . "	事實上 , 我讀了這件很棒的一句話 , 說: 「 壓力讓你感到很棒 , 因為它把你的腦袋丟掉 。 」
somebody looks at it they can immediately see highlighted in red all of the changes that took place to see , ok , well , these words have changed , things like this .	有些人會看著它 , 他們可以立刻看到高光線的紅色變化 , 好 , 這些字已經改變了 , 好像這樣 。
in 1995 , illegal drugs were a $400 billion business , representing eight percent of world trade , roughly the same as gas and oil .	在1995年 , 非法藥物是400億美元的商業 , 代表全世界8%的貿易 , 代表了世界貿易、石油和石油 。
over and over again , i'd see how this simple act of being interviewed could mean so much to people , particularly those who had been told that their stories didn't matter .	此外 , 我看到這個簡單的活動 , 對於人們來說 , 尤其是 , 有些人說他們的故事不重要 。
we know the great lines , we know the great moments , we know what we're not going to share , and the point of this was not to embarrass anybody .	我們知道偉大的線索 , 我們知道我們要分享的偉大的時刻 , 我們知道我們不會分享 , 而這一點也不需要讓任何人發揮 。
in her book , " woman at point zero , " she wrote , " life is very hard , and the only people who really live are those who are harder than life itself . "	在她寫的書中 , 她寫道: 「 她寫道: 「 生命是非常困難的 , 而唯一活得比生命更困難 。 」
but while romance is a common thread in her work , austen dismissed the sentimental style of writing so popular at the time .	但在她的工作中 , 角色是共識的 , 她的工作中被忽略了 , 當時寫下的句子 。
we need to acknowledge that sustainable security builds on a foundation of human rights , builds on promoting and respecting human rights .	我們必須承認永續安全安全的安全安全 , 建立在人類權利的基礎基礎上 , 建立在人類權利的基礎上 。
it is this lens that is the key to the eye's adaptability , changing its curvature to adapt to near and far vision .	這條鏡子是眼睛適應的關鍵 , 改變它的適應性 , 改變它的曲線 。
rumi has another story about three men , a turk , an arab and and i forget the third person , but for my sake , it could be a malay .	魯姆有另一個關於三位男人的故事 , 腫瘤 , 一個阿拉伯 , 一個阿拉伯 , 我忘記了第三個人 , 但對我的假設 , 這可能是個魔鬼 。
now , for as interesting and remarkable a part of the plant as cbd is , it actually makes up a really tiny portion of the commercial market .	現在 , 有趣的是 , 可靠的是植物的一部分 , 植物的一部分 , 其實是 , 它讓一個非常小的商業市場 。
if you put shame in a petri dish , it needs three things to grow exponentially: secrecy , silence and judgment .	如果你把羞辱放到一條繩子裡 , 它需要三件事:秘密、土壤、土壤、土壤、土壤、土壤 。
we've developed chemistry that goes into the pile of dust , into the pile of nanoparticles , and pulls out exactly the ones we need .	我們開發了化學體 , 進入了塵埃 , 進入奈米粒子 , 進入奈米粒子的骨髓中 , 把我們需要的唯一 。
dawonta white: we was wearing black with hoodies because trayvon martin , when he was wearing his hoodie , he was killed .	大衛白:我們穿著黑色 , 因為我們穿著熱烈的黑色 , 因為他穿著他的熱情時 , 他被殺死 。
what she and her team have done is miniaturize that whole microscope into this $10 part , and it fits on the end of an optical fiber .	她和她的團隊做了些事 , 確保整個微鏡進入這個100美元 , 它在運作纖維的尾端上 。
so , this is not the shower effect , when you're in the shower and all of a sudden , a new idea pops out of the shampoo bottle .	所以 , 這不是戲劇效 , 當你在節目中 , 所有突然間 , 突然間 , 一個新的點子 。
so i encourage us to embrace this idea as a community , which is the thing which in time may grow us towards as opposed to away from our own humanity .	所以我鼓勵我們去擁抱這個想法 , 作為一個社群 , 那時我們可能會在人類身上成長 。
i , on the other hand , i still have erotic fantasies with antonio banderas — — and my poor husband has to put up with it .	另一方面 , 我還是和一頓頓頓盛頓的大廳 , 我的貧窮的丈夫必須把它放上去 。
and congressman markey asks , you know , " is it going to take a submarine ride to see if there are really oil plumes ? "	保守派問: 「 你知道嗎 ? 」
but did you know that only two percent of that funding went to rebuild haitian public institutions , including its health sector ?	但是你知道 , 只有兩分之二的資助 , 去重建哈佛公共機構 , 包括健康昆蟲嗎 ?
more underrepresented characters in terms of race and ethnicity , and most importantly , more women working behind the camera in key production roles .	更深深地 , 在種族和威脅方面 , 最重要的是 , 攝影機的表現越多 , 最重要的是 , 攝影機背後的女性在鑰匙上工作 。
what i found is that in the smallpox eradication programme people of all colors , all religions , all races , so many countries , came together .	我發現 , 在所有色色彩計畫中 , 各種顏色的人 , 所有宗教 , 所有的宗教 , 所有國家都聚在一起 。
you may see 50 , 100 , 200 things on a shelf as you walk down it , but i have to work within that domain , to ensure that it gets you there first .	你可能會看到五十萬個 , 在你走下去 , 但是我必須在門上工作 , 確保它會得到第一件事 。
so the basic idea was these would be new school libraries for new york schools , and so the idea is that it's a new thing , a new idea that needs a new name .	所以最基本的想法是 , 這些是紐約學校圖書館的圖書館 , 所以這個想法是一件新的想法 。
but they can also rate countries , and these ratings are called sovereign ratings , and i would like to focus in particular on these sovereign ratings .	但他們也能為國家提供策略 , 而這些種種種族叫做 「 移民 」 , 我希望專注在這些地區 。
revolutionary love is the choice to enter into labor for others who do not look like us , for our opponents who hurt us and for ourselves .	革命的愛是要進入實驗室的選擇 , 為了我們看起來不喜歡我們的人 , 對我們來說 , 對我們來說 , 對於我們來說 , 那些不喜歡的人 。
this is european space agency mars express , image of a crater on mars and in the middle of the crater we have liquid water , we have ice .	這是歐洲太空總署表達 , 在火星上 , 圖片的圖片 , 在火星中 , 我們有液體水的中間 , 我們有冰 。
highconflict marriages , for example , without much affection , turn out to be very bad for our health , perhaps worse than getting divorced .	比如 , 高效的婚姻 , 例如 , 不受影響 , 轉變為我們的健康 , 可能更糟糕 。
in it , he openly mocked kleon , ending with kleon’s character working as a lowly sausage seller outside the city gates .	在它中 , 他開放了kon , 最後和kon的角色合作 , 用卡羅的角色合作 , 作為一個低薪的銷售者 。
a definition that cares about the intentions of abusers more than the harms to the abused that definition of racism is racist .	一項定義 , 照顧泡沫的強度 , 比受害者還要多 , 除了種族主義的強烈 。
whether it's our thoughts speeding up or slowing down , eating our emotions or not at all , difficulty sleeping or just getting out of bed .	無論是我們的思想 , 慢慢慢地 , 吃我們的情緒 , 吃我們的情緒 , 不管是睡覺或睡眠 。
moments later , a teacher ran through the same doors we'd just entered yelling for everyone to get under the tables ; that somebody had a gun .	後來 , 一位老師們們們在同一扇門上 , 我們只是參與了所有人 , 有人有槍槍 。
there are only two base words in all of english that have the letters " doub " : one is doubt , and the other is double .	在英文中 , 只有兩個字 , 其中有兩個字母: 「 狗 」 : 「 狗 」 , 還有 「 狗 」 的字母 。
you’re overseeing the delivery of crucial supplies to a rebel base deep in the heart of enemy territory .	你在敵人的心中 , 是非常關鍵的供應 , 在敵人的心中 , 在敵人的心中 。
so if you're waiting for paul ryan and the republicans in congress to flake away , it's going to take a little while .	所以 , 如果你等待巴嫩和共和國會在衝突中 , 那將會花一點時間 。
however , i believe that the most important thing we do as archaeologists is acknowledge that past people existed and lived lives worth learning about .	然而 , 我相信 , 我們所做的最重要的是 , 阿拉伯主義者被認知 , 過去的存在 , 活著的擔心 。
so this was a problem , and peter dodson pointed this out using some duckbilled dinosaurs then called hypacrosaurus .	所以這是一個問題 , 彼得森提森提到 , 使用了一些鴨子的恐龍 , 然後稱之為 「 假設業者 」 。
and i think one of the positive things at the moment is you've got sergey and larry from google , for instance , who are good friends .	我想在當下 , 最正面的事情之一是 , 你從谷歌搜尋到的外科和太陽能 , 對google來說 , 誰好朋友 。
but what i want you to remember is if you want to improve your executive function in some aspect of your life , don't look for quick fixes .	但我想要你們記得 , 如果你想要改善你的生活的重要功能 , 不要再仔細看一下 。
so you might have a graphical countdown clock , or they would have a line of asterisks that would fill out from left to right on a screen .	所以 , 你可能有一張圖片 , 或他們會有一條線線 , 左邊有一條小片片片片片片片片片片片 ,
i dressed up as my favorite tv show character , carrie bradshaw , thinking my friends would get a kick out of it .	我穿著我最喜歡的電視節目 , 漫畫節目 , 卡拉·布魯克 , 認為我的朋友會拿出一支技巧 。
but if you look into the eye of consciousness , that single eye you can see , i'm looking down , but let me tell you how i felt at that point .	但如果你仔細看看意識的眼睛 , 每一個眼睛 , 你可以看到 , 我看著 , 但 , 讓我告訴各位我如何感覺 。
the social result is that today's zipcar has 100 , 000 members driving 3 , 000 cars parked in 3 , 000 parking spaces .	社會的結果是 , 現今的zipc已經有1000個成員 , 000輛汽車開了3 , 000輛車 。
now , i invented my own form of the zoetrope , which removes the drum and replaces the slits with a video camera .	現在 , 我發明了我自己形式的形式 , 把它移除了消費者和攝影機 。
and you see them blown up into different shapes , and then you can press your finger on them to see that they're a little bit malleable as they are .	你看到他們在不同形狀上發出的形狀 , 然後你就可以在他們身上壓縮你的手術 , 看看他們是一件很不可思議的 。
so there you have it the story of the mole , avogadro , basketballs , and how to buy salami at the grocery store .	所以 , 你有了它的故事 , 投票、籃球、籃球 , 以及如何買沙拉 。
physics homework requires taking breaks , and wikipedia was relatively new , so i took a lot of breaks there .	物理家需要打破破破破 , 維基百科醫師也對新 , 所以我把很多突破掉 。
anybody who has an internet connection and the will to learn can access these great courses from excellent universities and get a credential at the end of it .	任何人有網路連結 , 會學會 , 學習能夠取得這些偉大的大學 , 藉由探索大學的偉大課程來取得這些偉大的偉大課程 。
i shared my nursery with other embryos and juveniles , from clams and crabs to sea urchins and anemones .	我和我的護士和其他的胚胎一起分享我的護士 , 來自火焰和火焰 , 從火焰到海岸 , 到海岸 。
so my first message for you is that domestic violence happens to everyone all races , all religions , all income and education levels .	所以 , 我的第一個訊息是 , 家庭暴力會發生在所有種族、所有種族、所有宗教中 , 所有宗教、教育層面 。
he thanks you profusely , and decides to celebrate your victory with a cup of tea from his latest contraption . . .	他非常感謝你 , 決定要慶祝你的視覺 , 將你的視覺從他的最新的收入 。
it's really like an easy street for bacteria , with the occasional interruption of the unintended forced rush to the exit .	這真的就像是細菌的街道 , 與未見的衝突之間 , 發生了不起的衝突 。
i'm extremely excited to be given the opportunity to come and speak to you today about what i consider to be the biggest stunt on earth .	我非常興奮 , 給各位分享機會 , 今天我認為是地球上最大的火山 。
this response has evolved from the physiological mechanism designed to make sure we can survive in a crisis .	這回應是從物理機制中進化出來的 , 來確保我們能在危機中存活 。
i'm a journalist , so i like to look for the untold stories , the lives that quietly play out under the scream of headlines .	我是一個記者 , 所以我想要去尋找未知的故事 , 那些很快地在頭線上扮演的生命 。
the time to speak up in support of all of those who peacefully challenge fundamentalism and terrorism in their own communities is now .	時間在支持這些和平的支持中 , 及平的支持 , 她們的社交主義和恐怖主義是現在的 。
but regardless of when you acquire additional languages , being multilingual gives your brain some remarkable advantages .	但 , 除非你需要加上傳統語言 , 被多數的語言 , 將你的大腦給你一些驚人的優勢 。
or if you're a paraplegic i've visited the folks at berkeley bionics they've developed elegs .	或是如果你是一位矛盾我在柏克萊斯的小行星中受訪了他們開發的工具 。
we're very lucky in ireland , we have plenty of basking sharks and plenty of opportunities to study them .	我們非常幸運的是 , 我們有許多銀行鞋和許多機會去研究他們 。
buzz aldrin quickly realized his mistake— he’d inadvertently flipped the rendezvous radar switch .	布茲茲茲很快就意識到他錯了 , 他的錯覺已經消失了 。
as it turns out , computers are rapidly getting better at image recognition thanks to machine learning algorithms , such as neural networks .	結果發現 , 電腦很快地變得更好 , 感知到機器學習演算法 , 感謝機器學習演算法 。
imagine your face and your name above everything you've put into that box , and you're going to realize you trust google more than any entity in your history .	想像你的臉和你的名字 , 你的名字 , 你將意識到你相信你信任谷歌的谷歌 , 比你歷史上還要多 。
ask yourselves this: how can 50 percent of the american population be financially illiterate in a nation driven by financial prosperity ?	問你: 「 美國人數量的五分之五十的美國人口是最後一個國家的一員 ? 」
it was striking to me because it featured a young black girl , probably around 12 years old , looking studiously at some physics equations .	這讓我感到震驚 , 因為它在12歲的黑人女孩 , 大約是12歲時 , 看著一些物理的平台 。
one mango , two mangoes , three mangoes , 10 , 000 mangoes , 100 , 000 mangoes it's still more mangoes you can eat before they rot .	一個演算法 , 兩位演算法 , 三位演算法 , 有100000個人 , 000個演算法 , 還比你吃的還要多 。
and it's been repeated in all kinds of walks of life since then , and it proves the same thing over again , that the people around you matter , and environment is everything .	一直以來 , 一直一直被重覆在生活的過程中 , 它證明了同樣的事 , 周圍的人們都一樣 , 而環境是所有東西的 。
at the end of the day , perhaps people won't feel the need to buy and use a gun when they all equally feel safe , healthy , respected and cared for .	在一天結束時 , 也許人們不會覺得需要買 , 用槍 , 用槍 , 當他們平等感覺安全時 , 健康、尊重、尊重 。
i had been tremendously invigorated by the knowledge and creativity that i found in that country , which had 60 percent landlessness but amazing creativity .	我一直被知識和創意的知識和創意 , 認為我在這個國家找到了60%的創意 , 這全國有60%的創意 。
and why is it that we keep hearing phrases like , " life's too short for farmed fish , " or , " wildcaught , of course ! "	為何我們保持聽見像: 「 生命太短了 。 」 或 「 野生動物 」 , 當然 !
as for convictions , out of an estimated 5 , 700 convictions in 2013 , fewer than 500 were for labor trafficking .	根據諮詢 , 在2013年 , 700個建議中 , 超過500個建議 , 超過500名工程工作者 。
and i think one of the greatest global examples we have of someone who didn't no one gave her power is the 16yearold girl called greta thunberg .	我認為最棒的全球例子 , 我們沒有給她權力的人之一 , 叫做 「 希伯伯伯拉伯 」 。
if a mach 20 glider takes 11 minutes and 20 seconds to get from new york to long beach , a hummingbird would take , well , days .	如果有20公斤的男性花了11分鐘 , 20秒才能從紐約到紐約到紐約到達 , 一個幽默的手術會花了 , 幾天 。
they want to learn what stuff costs , find out how to argue a bill , help us solve this problem that's hurting them and their friends and families .	他們想要學習這些成本 , 找出如何對抗一個偏見 , 協助我們解決這個問題 , 協助我們解決這些問題 , 而他們的朋友和家人 。
in a way , that is the story of the settling of the americas , the supposedly inexhaustible frontier to which europeans escaped .	順便一提 , 這是美國的基礎故事 , 最應該是歐洲的前景 。
one of my favorites was this painting i did of florida after the 2000 election that has the election results rolling around in the water .	我最喜歡的一幅畫之一就是我在海底拍攝的2000年選舉之後 , 其中一幅選舉的選項 。
scientist use insects to make fundamental discoveries about everything from the structure of our nervous systems to how our genes and dna work .	科學家使用昆蟲來製造基礎的基礎發現 , 從神經系統的基礎發現 , 到我們的基因和dna的結構 。
so , you know , if you want to become more compassionate , you visit sick people in the hospital , and you will become more compassionate .	所以 , 如果你想要變得更有同情心 , 你在醫院裡受訪者 , 你就會變得更有同情心 。
and turned up the other way , the people who are retirement age goes up very , very fast , as the baby boomers get to retirement age .	換成另一個方式 , 退休年齡的人們會變得非常快 , 非常快 , 當嬰兒的嬰兒被退休年紀 。
if we slow the disease , we may have more of a benefit on patient survival , patient outcome , how they feel , than if we shrink the disease .	如果我們緩慢疾病 , 我們可能會有更多的益處 , 在病人存活的生存中 , 病人的收入 , 病人的感覺 , 如果我們把疾病轉換為 「 疾病 」 。
and each time i tried to read those books called " the feminist classics , " i'd get bored , and i really struggled to finish them .	每當我試圖閱讀這些書 , 叫做 「 女性教室 」 , 「 女性主義課程 」 , 我真的很掙扎 。
and coming back to the car , i always used to say that the car is like your motherinlaw: you have to have good relationship with her , but she cannot command your life .	回到車子 , 我總是常常常說車就像你的母親一樣:你必須和她分享好關係 , 但她無法承受你的生命 。
so it creates , in essence , an artificial cavity that is right next to both the bone but also this really rich layer of stem cells .	所以 , 它創造了 , 在後果 , 一種人工活動 , 是對的 , 下一到骨髓細胞來說 , 這真的很有趣 。
if a woman has to get ready for business meeting , she has to worry about looking too feminine and what it says and whether or not she will be taken seriously .	如果一位女子必須準備好 , 她必須擔心 , 她必須擔心看著太少 , 說 , 不論她會被嚴肅地拍攝 。
it's just like this whole experience is just , like , really amazing , and i'd like to capture that for , like , instagram and my tumblr .	這只是整個經驗 , 就像 , 真的很棒 , 我想要捕捉它 , 比如 , 想像力和我的腫瘤 。
these are people who had run out of options , and by all traditional methods they had , they were like modernday lazarus cases .	這些人在選舉中跑出選項 , 藉由各式各式各樣的傳統方法 , 他們喜歡現代的例子 。
how long a delay do you think we had to add in order to nullify the inhibitory effect of knowing that faculty would see your answers ?	你認為 , 我們必須加入多少程度 , 才能讓這些障礙知道 , 疫苗會看到你的答案嗎 ?
so robert wright i don't know , i felt like if there was anyone that helen needed to give antidepressants to , it might have been him .	所以我不知道 , 如果有任何人需要給抗憂鬱症的人 , 我就會覺得 , 如果有任何人需要給抗憂鬱症 , 那可能是他 。
and all it takes is a broom closet or a back room or a fire escape , and danny's handmedown jeans are gone .	所有東西都需要一個橋樑 , 或背後的背景或火焰 , 丹尼尼尼尼尼尼尼尼亞的手指已經去了 。
now , i know some of you are thinking , global capital markets , positive social change , not usually in the same sentence or even the same paragraph .	我知道你們有些人在想 , 全球資本市場 , 正面社會改變 , 通常是同一句話 , 通常是同一句話 。
picking your family is about consciously choosing who and what you want rather than just making it work or killing time with whoever happens to be choosing you .	選擇你的家人 , 意識到 , 選擇誰 , 你想要做些什麼 , 你想要做什麼 , 不僅是讓別人選擇 。
and i received an email from an editor at random house with a subject line , " nice work ! " exclamation point .	我收到一封電子郵件 , 來自倫敦的位置 , 說: 「 很好 ! 」
