i want to leave you with one last thought .	我想留給你們最後一個想法 。
for the first time , i identified as somebody living with depression , and i felt good about it like i wasn't a bad person for it .	第一次 , 我認同身為憂鬱症的人 , 我覺得我不是壞人 。
during one visit i observed , trina chatted with a young soontobe mom while she took her blood pressure .	在我觀察到的一個訪客中 , 我觀察到 , 很快地把她的血壓轉換為年輕的兒童 。
it is like some invisible yeast that allows the whole dough to grow , that brings flavor to all aspects of life .	就像一些看不見的酵母 , 讓整個狗長大 , 這將花朵帶到所有生命的角度 。
to see that , let's turn the brain around and look on the inside surface on the bottom , and there it is , that's my face area .	為了了解這一點 , 讓我們把大腦轉移到最底層的表面 , 看看我的臉部 。
his name was simon kuznets and the report that he delivered was called " national income , 19291932 . "	他的名字叫做 「 國家收入 」 , 19932年 。
so i kid you not the first question on the survey that he was sent to ask was: " how do you feel about being poor and black in america ? "	所以 , 我的孩子不是第一個問題: 「 你在美國的黑人和黑人身上感受到貧窮和黑人 ? 」
the next step is to make compliant toes , and try to add spines and claws and set it for dry adhesives .	下一步是要讓複雜的腳加上脊椎和爪子 , 將它放到乾旱中 。
every single time you did this , you experienced the same fundamental physics that i was watching in the operating room that day .	每當你這樣做時 , 你都會體驗到一樣的物理物理 。
so we launched a facebook page first , and then a manifesto , and started to cover the streets in a very simple way .	所以 , 我們開了臉書頁 , 然後一個人造商 , 開始把街道覆蓋在一個非常簡單的方式上 。
africa has had a mixed affair with organized religion , with both positive and negative consequences .	非洲有組織宗教的混合 , 同時也有正面的後果 。
each square follows the same pattern— painted pixels in the corners , and unaltered pixels in between .	每個方程式都跟著相同的圖案 , 畫在角落裡 , 釋放了像素 , 在兩個角落之間 。
who would ever have thought you could have your own eeg at your home , tagged to a very nice alarm clock , by the way ?	誰會認為你能在你的家裡擁有自己的眼睛 , 用很棒的警察鐘 , 順便說一提 , 你能有自己的眼睛嗎 ?
while he expressed his viewpoints eloquently , i remained thoroughly unconvinced .	當他經常表達他的觀點時 , 我仍然不曾說過 。
i have linear algebra , science , physics even , nowadays , chemistry and biology , as you've seen .	我有線性地圖 , 科學 , 現今的物理學 , 化學和生物學 , 就像你所看到的一樣 。
all of the world's defense budgets and military spending taken together total just under two trillion dollars per year .	世界上所有的防禦預算和軍隊每年都花了兩兆美元 。
after that , i came to the netherlands where i'm now doing a ph . d . in theoretical immunology .	畢竟 , 我到了荷蘭 , 我現在正在做一個博士學位 。
i wanted it to be something that was not addressed to them or signed by me , something that caused them to wonder what on earth this thing was .	我希望它不是為了我而加入的 , 或是被我所簽署的 , 導致地球上有什麼意義 。
by 2005 , a decade later , at a time of political crisis , economic crisis , the share of poor people went down to 31 percent .	2005年 , 十年後 , 政治危機 , 經濟危機、經濟危機、經濟危機、經濟危機 , 貧窮人民的共享率下降到31% 。
could i dismantle a biological system , mix and match the parts and then put it back together in some new and creative way ?	我能否解放生物系統 , 混合了零件 , 然後把它們放回新和創意的方式 ?
i grew up in a very small village in canada , and i'm an undiagnosed dyslexic .	我在加拿大一個非常小的村落長大 , 我是個未被診斷的染色素 。
so , here you go . paragraph number two: you may actually have to just get very blunt and say what's really on your mind .	所以 , 你來吧 。 悖論二:你真的得非常震驚 , 並說你腦袋裡真正的心智到底是什麼 。
i was at the boys' apartment one night , when the mom came home after cleaning 18 hotel rooms in one day .	有一天晚上我在男孩的辦公室 , 當媽在清理十八間飯店後回家 。
so how can we how can we rebuild respect for truth and evidence into our liberal democracies ?	所以 , 我們要如何重建真相和證據呢 ?
a few years ago , historian arnold toynbee said that the world was suffering a huge spiritual crisis .	幾年前 , 歷史學家阿諾貝爾說 , 世界正在遭受巨大的精神危機 。
and in the same spirit , most ai researchers want to stigmatize and ban lethal autonomous weapons .	同時 , 大部分人工智慧研究者都想要把和銀行自動武器放大 。
the problem today , though , is that there are hundreds of millions of these hashes sitting in siloed databases all around the world .	今天的問題是 , 世界上有數十萬個海綿坐在地板上 。
the danish chocolate company anthon berg opened a socalled " generous store " in copenhagen .	丹佛的巧克力公司打開了一台 「 慷慨的商店 」 , 在哥本哈根 。
and i realized there were loads of incredibly basic questions i just didn't know the answer to , like , what really causes addiction ?	我意識到 , 有很多我不知道的基本問題 , 像是 , 什麼會造成癮 ?
i had no towel , no soap , no toilet paper , just two metal buckets open , one for water , for one waste .	我沒有城鎮 , 沒有肥皂 , 沒有土壤報紙 , 只有兩個金屬桶打開 , 一顆廢水 , 一顆廢棄物 。
this covers everything from laws of gravity , or not , to the rules of society and the punishments for individuals who break them .	這覆蓋了所有來自重力的法律 , 或者不是 , 到社會的規則 , 給那些打破他們的人民的懲罰 。
the precursor brains , on the other hand , transform into female or male during the second trimester of pregnancy .	另一方面 , 先進的腦 , 轉變為雌性或男性 , 在懷孕期間 , 在第二次的第二次階段 。
we use over five billion tons of coal , 30 billionplus barrels of oil that's a hundred million barrels a day .	我們使用了超過五十億噸的煤油桶 , 每天有一億桶油桶 。
because with estrus , the final signaling to get the lining of the uterus ready actually comes from the embryo .	因為有石頭 , 最後一個訊號 , 可以得到英國準備從胚胎開始 。
i spend most of my time in very lowincome communities in the projects and places where there's a great deal of hopelessness .	我大部分時間在這個計畫中花費很低的收入 , 在那裡有很大的希望 。
but with beethoven , you can buy the sheet music , you can go home , you can close the door and play the piano .	但隨著貝多芬 , 你可以購買羊的音樂 , 你可以回家 , 你可以靠近門 , 玩鋼琴 。
how do you get back an accurate view of the color on mars if you have a really terrible bandwidth to do it with ?	你要如何回溯火星的顏色 , 如果你有一個非常可怕的麵包 , 來做這件事 ?
there was a case study done in 1960s britain , when they were moving from grammar schools to comprehensive schools .	在1960年代英國有一項研究 , 當他們從gamamar學校搬到競爭學校 。
regardless of religious belief or cultural background , there's a need for forgiveness .	無論宗教信仰或文化背景 , 都需要寬恕 。
the electrochemical neuroprosthesis enabled a highly functional state of the spinal locomotor networks .	電晶體神經元可以讓脊椎網路的運作狀態 。
so that's exactly what i'm going to ask you to do , but in a slightly different way . you're going to combine it .	這就是我要請各位做的事 , 但在一個稍微不同的方式 。 你將把它結合起來 。
and then finally , to show that some of the differences between people , in how we judge others , can be explained by differences in this brain system .	最後 , 給大家看一些人之間的差異 , 在我們如何判斷別人 , 可以用大腦系統中的差異來解釋 。
every child deserves an education that guarantees the safety to learn in the comfort of one's own skin .	每個孩子都保持教育 , 保持安全的舒適 。
of course , it's no secret that governments are able to intercept telephone calls and text messages .	當然 , 沒有秘密 , 政府可以接受電話和簡訊 。
indeed , i think sdg 6 is probably the biggest opportunity of all the sdgs for a step change .	事實上 , 我認為dgx可能是所有步驟的最大機會 。
the message from peru is clear: nothing bad can happen to us ; only good things will occur when we embrace our diversity .	聲音的訊息很明顯:沒什麼壞事可以發生 ; 只有好事會發生在我們擁抱我們的多樣性 。
so in china , for instance , great laws came out where it says police cannot torture people or they will be punished .	例如 , 在中國 , 偉大的法律來自於它說警察不能監控人民 , 或者他們會懲罰 。
the other thing that's beautiful about biology is that biology gives you really exquisite structures with nice link scales .	生物學的另一個美妙的東西是生物學給你非常精緻的結構 。
the fact that we forget most of our childhood , for example , is probably fine , because it doesn't effect our movements later in life .	例如 , 我們大部分的時間忘記了 , 可能是很好的 , 因為它不會影響我們的運動 。
so some years ago , wanting to understand this problem , i started to work with a group of about 60 older people in south london , where i live .	所以 , 幾年前 , 想要了解這個問題 , 我開始和一群關於南倫敦的60歲人合作 。
sometimes , you don't know what can attract you to an artwork or to a museum or to a cultural discovery .	有時候 , 你不知道能吸引你到藝術作品或博物館或文化發現 。
they visibly make a living by asking for donations and by selling pairs of sticks tied with two strings .	他們可能是為了捐贈和賣股票而生 。
characterized by a feeling of energized focus , full involvement and success in the process of the activity .	透過一種強化焦點的感覺 , 全部參與和成功的過程 。
i start , and this is where a child says to me and the story doesn't work if i tell you about her before , because this is my laconic child .	我開始 , 這是一個孩子對我說的故事 , 如果我之前說過她的故事 , 因為這是我平常的孩子 。
now , understanding how this works is very complex , because first of all , recording activity in the spinal cord is very difficult .	現在 , 了解這工作是非常複雜的 , 因為首先 , 記錄脊髓的活動非常困難 。
it's a great honor today to share with you the digital universe , which was created for humanity to really see where we are in the universe .	這是一個很棒的榮耀 , 與各位分享數位宇宙 , 為人類創造出的數位宇宙 , 來了解我們在宇宙的位置 。
tell me what it means to you that 5 , 000 people all over the world contributed 350 , 000 dollars to build hope hospital .	告訴我 , 全世界有5萬人所貢獻的意義 , 來建立希望醫院 。
we're supported in our demands by global bodies like unaids , the world health organization and amnesty international .	我們支持我們的需求 , 例如全球的身體 , 像是不幸的 , 世界衛生組織 , 世界衛生組織和住宅 。
had being transgender somehow precluded me from love and monogamy because i was supposedly born in the wrong body ?	是否有性別 , 包括我從愛和香菸中出生 , 因為我應該出生於錯誤的身體嗎 ?
i can give you fast control with low reduction ratios in these gears , or i can give you power ; i can't give you both .	我可以讓你快速地控制這些地鐵輻射 , 或者我可以給你電力 ; 我不能給你兩者 。
and the one thing he said every day that most seemed to give people reassurance and confidence was , " i don't know . "	他每天都說過 , 大部分人都要給人們保險和信心是: 「 我不知道 。 」
the ball would head in a straight line , probably towards the intended target , and the bird certainly would not .	球在直線上 , 可能向前邁向目標 , 而鳥肯定不會 。
the other is more flexible , vibrating only in the presence of longer wavelength , lowfrequency sounds .	另一種是比較有彈性 , 只在波長長的波長 , 低頻率的聲音 。
and i'm glad to say , as i expected , i found it when i came here , and i'm sure all of you found it , too .	我很高興說 , 如我預期的 , 我發現 , 當我來這裡的時候 , 我相信你們所有的人都發現了 。
now realize that in a recently infected person , there are millions of these ships ; each one is just slightly different .	最近 , 感染了數百萬艘船 , 每個船隻都只是稍微不同 。
now you can see how we can take this mechanism and try to transmit memories and knowledge across people , which is wonderful , right ?	你可以看到我們能把這個機制帶到各個人身上 , 試圖傳遞記憶和知識 , 這很棒 , 對吧 ?
there were moments of incredible depth and richness , of authenticity and connection that i had never experienced before .	有一瞬間 , 我從未經歷過過過過的深度和富裕的時刻 。
in fact , there's so much energy available for biology in this cave , that there's actually a huge number of cavefish .	事實上 , 在這個洞穴中有這麼多能量供生物生物學的存在 , 其實有大量的洞穴 。
alois didn't know how to help auguste , but he watched over her until , sadly , she passed away in 1906 .	亞里斯不知道該如何幫助醜陋 , 但他很幸運地看著她 , 她在1906年過世了 。
this one comes from a note that a student sent me after i gave a lecture about arousal nonconcordance .	這張照片是來自一個學生寄給我一個關於非知覺的講述 。
and what that means is , you are going to walk around with your own personal genome on a smart card . it will be here .	意思是 , 你要和自己的基因組一起走路 , 用智慧的卡片 。 它將會在這裡 。
the other one is an ion tail , which is charged particles , and they follow the magnetic field in the solar system .	另一種是一塊零件 , 它被包含了粒子 , 它們遵循太陽系中的磁場 。
but the trick that he showed me stayed with me and enabled me to go around schools and try to make this world just a little bit better .	但他給了我留下的技巧 , 讓我走遍學校 , 試圖讓這個世界變得更美好 。
i mean , i hope in this digital medium that we do justice to their artwork and represent it properly online .	我的意思是 , 我希望在這個數位化的媒介中 , 我們正正正義他們的藝術作品 , 並正確地在網路上呈現 。
three of them never showed up . one of them asked us if we would stay with hybrids and they would give us a discount .	其中三個人從未出現過 。 其中一個人問我們 , 如果我們能保持氫氣 , 他們會給我們一個災難 。
but today , almost half of americans choose cremation , citing simpler , cheaper and more ecological as reasons .	但今天 , 幾乎有一半的美國人選擇評估 , 更簡單、更便宜、更便宜、更便宜、更生態的理 。
ok , it seems a very formal , willful gesture , but something derived entirely out of the constraints .	好吧 , 看起來很正式、很有力的姿勢 , 但完全沒有限制 。
as a disenfranchised group , women had no voice in the laws that affected their– or anyone else’s– lives .	身為一個失望的團體 , 女性沒有聲音影響他們 , 或任何人的生活 。
we call them artists , musicians , sculptors , painters , cinematographers they're all pattern creators .	我們稱他們為藝術家、音樂家、雕塑家、畫家、畫家、藝術家 , 都是他們所有的模式創作者 。
if there's an achilles' heel in one our projects , we want to know it now , up front , not way down the road .	如果有成就的英雄 , 我們現在想知道它 , 前面 , 不是下路 。
and see how the railing widens and flattens out so you can lay down your lunch or your laptop .	看看種族智慧和平板 , 你可以把你的午餐或筆記放下 。
surely , the technologies that we're talking about here this last week , surely some of these can perhaps help africa grow even faster ?	當然 , 過去一週我們談到的科技 , 當然 , 有些可以幫助非洲成長更快嗎 ?
although women do twothirds of the world's labor , they own less than one percent of the world's assets .	儘管婦女在世界上的實驗室做兩分之二的勞動 , 他們擁有不到1%的資產 。
and there were other invited guests who were supposed to comment as a candidate's position was presented .	還有其他邀請的客人 , 應該是候選的位置 。
inspire us to think of new ways that we can use this unique instrument that we've created at santa barbara .	鼓舞我們去思考我們能用一個獨特的儀器來思考我們在聖巴拉創建的新方法 。
and the mayor of miami speaks for many when he says it is long past time this can be viewed through a partisan lens .	miamimi的市長們曾說過 , 很久以來 , 可以透過黨派鏡頭看待 。
so to understand what a radical change this is going to bring , let's look at one industry , financial services .	所以要了解這將會帶來什麼改變 , 讓我們看看一個產業、金融服務 。
an appreciation of poe’s career wouldn’t be complete without his poetry: haunting and hypnotic .	詩人的職涯並不完全沒有詩意:討厭和假設 。
and they will live for 15 or 20 years , continuing to lay eggs using the sperm from that original mating .	牠們會活到十五或二十年 , 不斷地用原始的交配來釋放卵 。
if it's constant , that means that the stars out here are feeling the gravitational effects of matter that we do not see .	如果它是持續的 , 也就是說 , 星星的重力效應是我們所未見的重力 。
if you're curious , i recommend the work of jaron lanier , tristan harris , nir eyal .	如果你好奇 , 我建議日本的勞動者 , 三角洲哈黎 , 尼泊爾 。
in 2017 , before we added that intelligenceled question to the form , officers made about 32 , 000 stops across the city .	2017年 , 在我們加入這個智能的問題上 , 辦公室在城市各地的32 , 000個停止 。
from gezi to tahrir to elsewhere , i've seen people put their lives and livelihoods on the line .	從喬治到塔利亞到其他地方 , 我看到人們把他們的生活和生活在線上 。
and think about what a gift it would be for our children to be able to wake up naturally , in harmony with their own biology .	想想我們孩子可以自然地醒來的禮物 。
a few years ago , my parents and i went to see the rockettes , radio city's highkicking dancers .	幾年前 , 我的父母和我去看火箭 , 雷射城市的高技舞者 。
it causes a greenhouse effect on steroids , trapping heat from the sun and scorching the planet's surface .	它會造成一個溫室效應 , 吸引太陽 , 吸引地球表面的熱能 , 並調查地球表面 。
it contains an army of me lifesize sculptures as you can see behind me , they're here they are my life , really .	它包含了我身後的雕塑 , 如你所見 , 它們是我的生命 , 真的 。
right now , they are ticking time bombs that will cause a global crisis as soon as the next one fails not if , when .	現在 , 他們在抽菸的時間炸彈會讓全球危機當下一個失敗時 , 會造成全球危機 。
she got her toilet , and now she goes around all the other villages in india persuading other women to do the same thing .	她拿了她的廁所 , 現在她走遍印度其他村落 , 說服其他婦女去做同樣的事 。
and secondly , we as a species have so configured our environment that we have managed to make it adapt to us as well as we adapt to it .	第二 , 我們身為物種的確認我們的環境 , 可以讓環境適應我們 。
and i can cultivate that intuition in you by just asking you: who would you rather be if a deadly germ was spreading through the network ?	我可以激勵你們的直覺 , 只要問你:你會是誰 , 如果你在網路上傳播的憤怒會是誰 ?
so think about when you have friends , families and coworkers in california , on the west coast or in other parts of the world .	想想你有朋友、家人、家人、同事 , 在加州的西岸 , 或世界上其他地方 。
in our tradition , there is a ceremony that girls have to undergo to become women , and it's a rite of passage to womanhood .	在我們的傳統中 , 有一個典範 , 女孩必須要把女性當成女性 , 而這是一連串的旅程 。
they contain plastic crystals mixed with diamonds , beer cans and royal silks all in one look .	他們包含塑膠晶體和鑽石混合在一起 , 啤酒和屋頂上的蠟燭 , 都看起來很像 。
js: yes . well , there were already higherdimensional invariants: pontryagin classes actually , there were chern classes .	瓊斯:是的 , 已經有更高的侵入者:詩歌教室其實有教堂 。
this motivated scientists from mexico , spain and england to study the luminance in van gogh's paintings in detail .	這位來自墨西哥的科學家 , 西班牙和英國的優勢 , 來研究芝加哥的畫作 。
subject matters are broken up into smaller and smaller pieces , with increasing emphasis on the technical and the obscure .	主觀物質被分成更小且更小的部分 , 隨著科技和觀察的強度增加 。
but on the other hand , with these conscious evaluations , i still wouldn't know whether people actually liked that sugarreduced milkshake .	但另一方面 , 有了這些意識的評估 , 我仍然不知道人們是否真的喜歡那種糖果的牛奶 。
they typically make the best out of their conditions , and try to make their spaces look nice and homey , or at least up until as far as they can reach .	他們通常會從他們的條件中得到最好的狀況 , 試圖讓空間看起來美好 , 或是直到他們能接觸到的距離 。
and this is an accident . these are tools that we created to protect us from harm , but what they're doing is protecting us from innovation now .	這是個意外的工具 , 我們創造的工具 , 來保護我們從哈姆斯 , 但他們現在所做的是保護我們 。
today a container ship can carry 150 , 000 tons ; it can be manned with a smaller crew ; and unloaded faster than ever before .	今天 , 一艘大船可以攜帶一千五千噸 , 它可以用更小的crew來操作 ; 比以前更快的速度還要快 。
and they recently included that guy who dressed up like the joker and shot 12 people to death at a batman premiere .	最近 , 他們包含了像笑話一樣的傢伙 , 拍攝12個人在蝙蝠俠前面的死亡 。
and if it meant that we would now return to 30 years of silence , my father would say , " if it's so , then it's so . "	意思是 , 我們現在會回溯到30年的寂靜 , 我的父親會說: 「 如果如此 , 那就這樣 。 」
it's where our senses are located , our special senses our vision , our speech , our hearing , our smell , our taste .	這就是我們感知的位置 , 我們的特別感知我們的視覺、聲音、味覺、味覺、味覺 。
now , as mentioned before , one of the reasons i can talk to you about this is because there's no nondisclosure agreement on this case .	現在 , 正如之前提到的其中一個原因之一 , 是因為沒有噪音協調 。
the problem is there is no such thing as a viable democracy made up of experts , zealots , politicians and spectators .	問題是 , 沒有一個可行的民主是由專家、零件、政治人物和觀點所組成的 。
as i read , i tried to keep an open mind , even though there were plenty of members of the public who'd already made up their mind about the issue .	當我讀書時 , 我試著保持開放的心智 , 即使有許多公眾成員已經開始思考這個問題 。
and they all told their stories , qualified for jobs , qualified for promotions , didn't get it , really angry .	他們都告訴他們的故事 , 為工作品質的方程式 , 為抽菸品質 , 沒得到 , 真的很憤怒 。
imagine a patch that you wear on the skin that would detect in your sweat when you're infected with malaria and change color .	想像一下你穿著的皮膚 , 會在你感染瘧疾和改變顏色 。
i met joe 13 years ago on the lifer wing at wormwood scrubs highsecurity prison in london .	十三年前 , 我遇到約翰·史考特在倫敦的高監獄 。
and so that's the basic thing doctors are trained to do , and it's miraculous in the case of infectious disease how well it works .	所以 , 這就是醫生訓練的基本東西 , 而在感染疾病的案例中 , 感染疾病是如何運作的 。
jenni chang: when i told my parents i was gay , the first thing they said to me was , " we're bringing you back to taiwan . "	珍妮·羅斯:當我告訴我的父母是同性戀 , 他們對我說的第一件事是: 「 我們把你帶回坦尚恩 。 」
so , if we have a pure wave , we can measure its wavelength , and thus its momentum , but it has no position .	所以 , 如果我們有純粹的波 , 我們可以測量波長的波長 , 但它沒有位置 。
i don't know if you realize , but each of us has 60 , 000 miles of blood vessels in our bodies 60 , 000 miles .	我不知道你們是否知道 , 但每個人都有6000英里的血管在我們的身體裡有600英里的血管 。
and finally , my most recent image , which has such a special meaning for me personally: this is the serengeti national park in tanzania .	最後 , 我最近的影像 , 這對我個人而言特別的意義:這是坦尚尼亞州的秘密國家公園 。
and reality and i we don't share the same values , the same goals to be honest , i don't have goals ; i have fantasies .	事實上 , 我不分享同樣的價值 , 同樣的目標是誠實的 , 我沒有目標 ; 我有好奇 。
it was a new thing for us . we had only ever supported our country the only two areas in which india was very proud about their country , representing itself on the field .	這對我們來說是個新東西 , 我們只能支持我們國家的唯一兩個區域 , 印度的唯一兩個區域 , 非常驕傲地位在這個領域 , 代表自己的國家 。
from the tana toraja funeral ritual in indonesia to an easter ceremony in the north of ethiopia .	從塔娜塔莎的基礎儀式到衣索比亞北部的東部 。
people who don't have neighbors of a different race are about twice as likely to oppose interracial marriage as people who do .	對於不同種族的鄰居而言 , 大約有兩倍的可能性 。
so wouldn't it be nice if there was a place in your local neighborhood where you could go and learn about this stuff , do it handson ?	所以 , 如果在當地的鄰里有個地方沒有好處嗎 ? 如果你可以去哪裡去了解這些東西 , 它的手錶 ?
hi . i'm going to talk to you today about laughter , and i just want to start by thinking about the first time i can ever remember noticing laughter .	嗨 , 我今天要和各位分享關於笑話的笑話 , 我只是想起第一次能注意到笑話 。
and the trick that richard dawkins does , which is to say , to look at them as simply as genes , as vehicles for genes .	richardarddin的試驗就是說 , 把它們視為基因 , 就像基因一樣 。
it happens gradually , along a metric known as the norwood scale , which describes the severity of hair loss .	它會逐漸發生 , 隨著挪威尺度來看 , 描述毛髮的多樣性 。
a volunteer would write a sentence on the chalkboard , and the other students had to guess whether it was a truth or a lie .	志工會寫一句話 , 寫下一句話 , 另一位學生必須猜猜猜那是真相或謊言 。
and i suppose that's how i found myself walking into the secure interview room on my first day at wormwood scrubs .	我假設那就是我發現自己走進安全的訪問室 。
you'll find the highest hiv rate in the world in african countries , and yet you'll find senegal , down here the same rate as united states .	你會發現在非洲國家最高的愛滋病率 , 但你會發現在美國 , 同樣的比例 。
as i walked around this morning , i noticed most of the buildings were huge mirrors reflecting the sun back into the desert .	當我走過這早上 , 我注意到大部分的建築物都是很大的鏡頭反映太陽回到沙漠 。
for example , new york passed a law that said that the teacher improvement data could not be made available and used in the tenure decision for the teachers .	舉例來說 , 紐約通過一個法律 , 說 , 老師改善資料 , 無法讓老師們能夠取得 , 用更大的決定 。
like , they come up to me now , all worried , and they say , " aren't you afraid you're never going to be able to top that ?	他們現在來到我身上 , 都很擔心 , 他們說: 「 你不害怕你永遠無法站起來嗎 ?
today , the disease is still prevalent in 30 countries , most of which face other health crises that exacerbate tb and trigger latent cases .	現今 , 疾病仍然存在於30個國家 , 大部分的健康危機 , 都面對臨床危機 。
not only were our lives not celebrated , but our struggles have been forgotten and , yeah , to some people , that makes trans issues seem new .	不僅是我們的生活不是慶祝 , 但我們的掙扎已經忘記了 , 對 , 對 , 有些人來說 , 轉變似乎是新的 。
the dog or the baby is a social conduit to the person , and you can tell by how they respond whether they're open to talking more .	狗或嬰兒是對方的社會認知 , 你可以說他們要如何回應他們要說話 。
it's incumbent upon us , and this organization , i believe , to make clarity , transparency and empathy a national priority .	我相信 , 為了讓聰明、透明和同理心 。
it's amazing , when you meet a head of state and you say , " what is your most precious natural resource ? " they will not say children at first .	很棒 , 當你遇到一個州頭 , 你會說: 「 你最珍貴的天然資源是什麼 ? 」 他們不會說孩子 。
intense feelings of imposterism can prevent people from sharing their great ideas or applying for jobs and programs where they’d excel .	強烈的感覺可以阻止人們分享他們偉大的想法 , 或應用在工作中 。
i had been working on a book about love stories for the past few years , so i had gotten used to writing about my own experiences with romantic love on my blog .	過去幾年來 , 我一直在研究愛故事的一本書 , 所以我一直在寫關於我自己的經驗 , 用浪漫愛的部落來寫我自己的經驗 。
and every project before that had been completely personal and it was a revelation when people just started commenting , started giving feedback on your code .	在這之前 , 所有專案都完全個人化 , 這是一個相關的計畫 , 當人們開始評論時 , 開始給你的密碼回饋 。
this is one of three river deltas in coastal south india where communities came together to change the face and potentially , the fate of this planet .	這是南印度南部的三條河流之一 , 在那裡社區聚集在一起 , 一起改變地球的臉孔 , 可能是地球的命運 。
in fact , they naturally improve water quality , filtering it as they feed off of sunlight and nutrients in the seawater .	事實上 , 它們自然地改善水品質 , 把它們從陽光和營養中餵飽 。
these young future leaders are beginning to understand the real business of leadership , the real privilege of leadership , which is after all to serve humanity .	這些年輕的未來領袖開始了解領導的真正生意 , 真正的優勢 , 就是所有人都要服務的人性 。
coaxing his father from exile , shi lin took him to visit the lei feng pagoda to pay respects to his mother .	把他的父親從外部拿來 , 坦白說 , 把他帶到黎巴哥 , 送到他的母親身上 , 付出尊重 。
imagine you're learning to play tennis and you want to decide where the ball is going to bounce as it comes over the net towards you .	想像一下 , 你正在學會玩十天 , 你想要決定球會在你身邊跑到哪裡去 。
the world health organization immediately called together an expert panel , looked at the situation , declared an international emergency .	世界衛生組織立刻被稱為專家保羅 , 看著這個情況 , 決定國際緊急狀況 。
fortunately , nobody has harvested any penguins and we're getting over 100 , 000 tourists a year to see them .	幸運的是 , 沒有人收集任何企鵝 , 我們每年有超過10000個小時才能看見它們 。
polar bears need ice to be able to move back and forth they're not very good swimmers and we know what's happening to the ice .	北極熊需要能夠回溯 , 牠們不擅長游泳 , 我們知道冰到底發生了什麼事 。
but even though most jobs left the factory decades ago , we still hold on to this factory mindset of standardization and deskilling .	但即使在十年前 , 大部分的工作都留在工廠上 , 我們仍在這個標準化和技能上 。
we're going to remember those moments when our kid took their first step or when we got picked for the football team or when we fell in love .	我們會記得當我們孩子拿起他們的第一步或當我們拿到足球隊時 , 或當我們在愛上的時候 , 我們會記得那些時刻 。
and lately , to be involved in projects where i know about 50 percent of the project techniquewise and the other 50 percent would be new .	最近 , 去參與我所知的專案計畫 , 大約有50%的專案計畫 , 以及其他50%將會是新的 。
and the poem begins with a certain species of forgetfulness that someone called literary amnesia , in other words , forgetting the things that you have read .	詩人從某些物種開始忘記 , 換句話說: 「 獅子尼亞 」 , 為你讀過的東西取得 。
people would you describe you as right of center , and yet here you are with this visceral reaction against him and some of what he stands for .	人們會描述你身為中心的中心 , 但在這裡你對抗他 , 有些他所代表的反應 。
so what would you do if you knew today that there was going to be a major technology cycle beginning in the next couple years , and that you could participate in it ?	所以 , 如果你知道今天 , 如果你們知道未來幾年將會有一個主要的科技循環 , 你可以參與它嗎 ?
but like so many theories that marx arrived at sitting in the reading room of the british museum , he got this one wrong .	但就像有很多關於馬克的理論 , 在英國博物館讀書館的讀書室 , 他得到了這個錯誤 。
he experienced weightlessness and reentry months before the first human being to do it , soviet cosmonaut yuri gagarin .	他經歷了無重力和回復幾個月 , 在第一次人類開始做這件事之前 , 蘇聯和烏干達大學 。
and i believe the first principle of good design is actually really simple: we have to start with the commitment to design for the benefit of everyone .	我相信 , 好設計的第一個原則其實很簡單:我們必須先從每個人的利益開始設計 。
it's complex , and a lot of the terms are quite technical , so the average person probably doesn't need to know at least a third of it .	很複雜 , 很多的詞彙是相當科技的 , 所以平均人可能不需要至少三分之一 。
and a month after we got the pauling manuscript i should say i took the manuscript to london , and showed the people .	一月我們拿到保羅手稿後 , 我應該說我把手稿帶到倫敦 , 給倫敦 , 給大家看 。
so , let's shift the conversation from what it means to be normal versus sick to what it means that a majority of us are both normal and sick .	所以 , 讓我們把對話轉變為正常的版本生病 , 變成我們大部分人都是正常且生病 。
ironically , it was actually the informal pronoun for people you're close with , while " you " was the formal and polite version .	諷刺的是 , 其實是你與人關聯的正式宣言 , 而 「 你 」 是正式和政治版本 。
you'll then be dealt a card from a deck 20 x 20 meters or 30 x 30 meters , and you'll be looking for features .	然後你會從一個破壞的20公尺或30公尺 , 你將會尋找特徵 。
i talked to an organization who recently decided against putting a ball pit in the break room because that's how you retain millennials .	最近我和一個組織談過 , 決定在突破房間裡放個球場 , 因為那是你要如何保持千禧世代的 。
and we have estimated that together with other online marketplaces on the continent , they can generate three million additional jobs by 2025 .	我們估計 , 與其他在非洲各地的線上市場市場上 , 他們可以在2025年生產出三百萬個額外的工作 。
in early february 2014 , a few weeks before russia would invade crimea , a phone call is posted on youtube .	2014年二月 , 在俄羅斯的幾週前 , 電話在youtube上被送到youtube 。
rats play , but what you might not have known is that rats that play more have bigger brains and they learn tasks better , skills .	種族玩耍 , 但你可能不知道的不是玩耍的老鼠有更大的腦袋 , 牠們學到味道更好、技能 。
in libraries across the country that charge fines , the poorest neighborhoods have the most number of people blocked from use .	在全國各地的圖書館 , 最貧窮的鄰居有使用的最多人 。
what if instead the car could swerve into a wall , crashing and killing you , the passenger , in order to save those pedestrians ?	如果這輛車可以在牆上游泳 , 撞擊你 , 通過者 , 為了拯救那些行人 ?
if we look around , we have many leds around us , so there's a rich infrastructure of lifi transmitters around us .	如果我們環顧周遭 , 我們有許多領袖 , 所以這裡有一個豐富的基礎設施 。
